cust_id,age_years,monthly_income,loan_amount,property_value,monthly_instalment,dbr_ratio,tenure_months,dpd_30plus_12m,dpd_60plus_12m,dpd_max_12m,base_pd,default_flag,flood_index,heat_index,storm_index,drought_index,sealevel_index,carbon_index,emissions_intensity_idx,transition_risk_idx,greeninv_risk_index,governance_risk_index,ndvi_vulnerability,vuln_index_from_raw,VULNCI,PCCI,TCCI,PCI,CHRC,segment,RCI,RSI
1588,41,10399.469467,193471.3886,274107.36512,25870753.598,248769.9366,32,1,1,28,995.24774638,1,84.164538048,19.268777221,62.839018693,39.624461927,3.2645991305,18.729894096,96.803784021,2.4261888117,93.935712753,6.9078905974,46.436501271,55.424111321,55.424111321,51.474198973,39.319955643,48.739421979,48.739421979,Corpor,44.575888679,45.397077308
1589,28,17189.23729,193797.50111,270529.5292,71569655.031,416363.18018,49,1,0,1,1665.4587207,1,20.543951239,18.611374847,94.623559108,2.3781064432,72.771647875,60.70697885,84.028464672,92.230668617,45.225526323,17.763647973,35.934629175,44.592961731,44.592961731,34.039247909,78.988704047,52.540304562,52.540304562,SME,55.407038269,56.513975978
1590,36,8035.2283095,469055.07349,665989.14349,193863405.5,2412668.2906,110,0,1,26,9650.8291622,1,53.483126336,32.497508312,79.568504193,19.747028849,92.155303806,19.718362531,75.126562524,20.86670287,46.47840145,56.563801179,52.085218206,55.18304628,55.18304628,46.324041922,38.570542641,46.692543615,46.692543615,Retail,44.81695372,42.447292282
1591,34,17791.804801,200396.77202,255143.81729,45044976.387,253178.22948,138,0,0,65,1013.1029179,1,61.909019621,59.220439987,8.3067502361,1.5350763453,74.704608973,63.353407802,4.7854111763,51.803603,21.655276301,20.449981978,57.539423322,43.145403281,43.145403281,32.742821547,39.980807326,38.623010718,38.623010718,Corpor,56.854596719,36.361814437
1592,41,21836.015921,455834.28033,785315.6023,121700125.71,557336.67788,130,1,1,1,2229.3527115,1,9.1887935065,16.034000018,73.053822271,26.143477904,56.580469105,94.227978494,36.435467424,58.517734124,0.5237807753,20.495220949,11.668863636,32.758871932,32.758871932,31.105023425,63.060393347,42.308096235,42.308096235,SME,67.241128068,47.082708386
1593,36,7776.9732929,395740.73809,646477.95087,1340147595.7,17232251.485,285,1,0,43,68929.263939,1,89.15256653,10.969068226,44.468574924,87.059921073,94.611161901,79.972000048,26.753510465,30.51919518,59.243990295,69.262757408,88.491466083,48.19673656,48.19673656,57.912532688,45.748235231,50.61916816,50.61916816,Retail,51.80326344,51.83038396
1594,62,14976.598062,418163.04898,665555.85059,112742937.1,752794.03661,213,0,1,35,3011.3861465,1,63.901587715,18.871694733,37.70446002,91.486964538,51.572732534,16.750688874,20.870262268,52.910698135,22.420495935,97.53049335,84.623763082,40.15924749,40.15924749,52.991176752,30.177216426,41.109213556,41.109213556,Corpor,59.84075251,41.584196589
1595,28,24987.614977,241153.50912,355220.10016,45724600.317,182989.05422,95,1,1,49,732.25021686,1,92.552019469,7.1964237373,72.702823021,85.842622654,25.703231269,24.75776535,78.162306338,63.543865946,52.556765941,27.877296694,59.891266725,57.483755409,57.483755409,64.57347222,55.487979211,59.181735614,59.181735614,SME,42.516244591,60.030725716
1596,64,9499.3854593,354498.98007,598614.20398,154065775.31,1621849.9183,25,1,0,15,6487.4896733,1,19.814651855,52.397843124,47.581364913,41.656218609,32.906858344,17.212803499,88.060477236,79.400358954,89.527056809,25.297443569,95.743381791,39.931286631,39.931286631,40.362519625,61.557879897,47.283895384,47.283895384,Retail,60.068713369,50.960199761
1597,58,5817.7547541,399256.34916,607900.80192,103155239.54,1773110.8288,172,1,0,29,7092.617315,1,20.576541405,51.219871384,16.083396319,83.294234448,66.48457339,16.204390512,69.446006021,68.803948327,17.962541501,34.069212619,4.1820489103,29.293269703,29.293269703,42.793510889,51.48478162,41.190520737,41.190520737,Corpor,70.706730297,47.139146255
1598,55,21596.726852,277102.8965,323200.30475,49462463.693,229027.59308,184,0,1,16,916.20637231,1,30.555479066,17.818840547,94.099770999,1.6511411406,39.653714607,91.30028754,64.270506031,42.026021169,36.83863217,99.650877761,73.942508316,47.491363537,47.491363537,36.031307938,65.865604913,49.796092129,49.796092129,SME,52.508636463,50.948456425
1599,53,20452.11646,204396.88003,308992.3159,169705176.07,829768.28534,29,0,0,18,3319.1811414,1,93.602179294,13.076001196,53.818537993,44.066197425,70.231030998,23.199848458,59.579373663,5.7046107249,38.683944521,90.824157768,98.511426058,53.498906161,53.498906161,51.140728977,29.494610949,44.711415362,44.711415362,Retail,46.501093839,40.317669963
1600,45,6965.6457182,124394.91956,179303.53361,36898812.153,529725.65138,207,0,0,49,2119.1966055,1,42.812716588,69.671877217,0.9240647079,65.975094098,56.071192911,31.182417413,42.479178612,8.7959198747,88.714049454,62.429643981,30.300516286,37.802886171,37.802886171,44.845938153,27.485838633,36.711554319,36.711554319,Corpor,62.197113829,36.165888393
1601,61,8969.5625426,165406.57454,214653.59047,26018066.523,290070.62941,180,0,0,58,1160.6305176,1,32.332838513,77.748408006,59.876318113,10.471664462,98.047659523,68.765710271,20.412650239,44.508221117,27.133654943,5.9052336263,17.853339831,56.652521544,56.652521544,45.107307273,44.562193876,48.774007564,48.774007564,SME,43.347478456,44.834750574
1602,22,20627.336747,281517.34996,485496.16813,226931596.51,1100149.7639,83,1,0,64,4400.9830555,1,30.327459704,78.917966923,88.975748606,16.920425976,37.346394523,49.76536131,4.8742299899,79.229429853,36.222403031,18.692857493,24.850390176,66.073725078,66.073725078,53.785400302,44.623007051,54.827377477,54.827377477,Retail,33.926274922,49.204203677
1603,47,14110.181837,471069.29563,707699.22842,413792179.58,2932578.6469,44,0,1,17,11730.416588,1,84.808083111,70.133971726,82.599829999,63.123899349,0.3134583589,21.822186513,24.036958558,12.468401971,61.087601632,80.431886157,4.2219113791,79.180628279,79.180628279,75.166446046,19.442515681,57.929863335,57.929863335,Corpor,20.819371721,47.304480863
1604,24,29212.832208,487753.38526,816179.60924,211261525.42,723180.56641,222,1,0,32,2892.9142656,1,26.221153,31.316346116,33.683722327,67.189428676,81.644629478,61.997493752,71.247886261,6.5846952377,40.908334125,23.890212062,62.531971955,30.407073814,30.407073814,39.60266253,46.610025084,38.873253809,38.873253809,SME,69.592926186,43.106343807
1605,37,17329.061609,275225.69825,450917.60539,174927752.09,1009447.3436,115,0,0,34,4037.9933745,1,82.567165955,21.493735258,22.252976964,72.643653653,42.812140356,29.58584677,44.940141682,9.9445646629,28.291015723,89.128652075,86.212858604,42.104626059,42.104626059,49.739382957,28.156851038,40.000286685,40.000286685,Retail,57.895373941,38.948116998
1606,40,6725.8348409,142605.52883,238738.85628,35388373.561,526155.85126,124,0,0,36,2104.839405,1,94.080933882,48.316516052,81.35722864,74.462405313,55.488413153,1.5627620975,65.367695433,71.498840908,82.130024116,96.491082967,74.005612964,74.584892858,74.584892858,74.554270972,46.143099479,65.09408777,65.09408777,Corpor,25.415107142,60.348685225
1607,61,12287.349401,173103.12637,285256.37036,61795969.952,502923.51864,150,0,0,54,2012.0180745,1,61.983226542,43.591222586,25.778181734,64.859645138,56.871525873,71.486513107,50.135082309,9.8935925402,55.316090072,40.815645503,71.479051164,43.784210288,43.784210288,49.053069,43.838395985,45.558558424,45.558558424,SME,56.215789712,46.445732493
1608,44,21667.746473,166466.77507,258399.534,31293125.53,144422.61252,179,0,0,46,577.96645006,1,62.752240966,65.659073321,39.752693218,89.89367988,16.768530663,11.930398457,48.490360728,14.778828342,22.172401403,22.90134728,37.106955587,56.054669168,56.054669168,64.514421846,25.066529176,48.54520673,48.54520673,Retail,43.945330832,44.790475511
1609,41,18111.736288,473520.42847,609452.95066,319590904.42,1764551.4452,215,1,0,77,7058.6677808,1,2.6334400754,9.0623595053,88.960585534,93.243908114,22.055788944,43.4631187,80.33033493,64.501781645,82.408539136,76.723794336,30.053410912,33.552128371,33.552128371,48.475073307,62.765078425,48.264093368,48.264093368,Corpor,66.447871629,55.620075866
1610,29,21095.634707,440948.03832,614149.70271,579521429.33,2747115.398,167,0,0,42,10988.713592,1,84.836192569,65.137314633,62.342054117,29.64551833,99.04622531,54.579896876,31.04288422,78.416136396,78.210490686,14.536133409,21.552208508,70.771853773,70.771853773,60.490269912,54.679639164,61.980587617,61.980587617,SME,29.228146227,57.584954538
1611,52,12033.746305,233380.50983,386995.1373,66819069.439,555264.06942,257,0,0,28,2221.2242777,1,79.59784572,7.2126503568,42.26213051,76.151338476,94.346104003,55.777367251,94.352253922,58.669648925,87.755769189,32.42586297,62.510970165,43.024208862,43.024208862,51.305991266,69.599756699,54.643318942,54.643318942,Retail,56.975791138,60.452873983
1612,42,7493.3133624,210843.11563,325849.44905,44606227.22,595280.41953,264,0,0,53,2381.4396781,1,19.802223425,33.713328838,66.331357812,36.163136992,89.979459438,55.784141226,26.461303094,36.455831747,55.595391919,33.342669182,43.142648996,39.948970025,39.948970025,39.002511767,39.567092022,39.506191271,39.506191271,Corpor,60.051029975,39.284801894
1613,42,26943.367092,143074.16826,236316.99133,60293736.595,223779.51645,284,1,0,29,895.29206581,1,25.598874898,3.7556674331,90.753438673,83.848974109,99.545613979,47.217111033,44.448706531,12.1822024,26.729069022,27.863294398,39.984612959,40.035993668,40.035993668,50.989238778,34.616006655,41.880413034,41.880413034,SME,59.964006332,42.802622716
1614,43,9911.2778506,323313.59519,561155.31839,175013323.61,1765799.7914,166,0,0,65,7063.5891656,1,62.031601812,61.02935574,47.670964571,62.249196135,72.10939608,41.651206044,43.660651078,5.6574005634,12.497790507,75.711301761,31.563968048,56.910640708,56.910640708,58.245279564,30.323085895,48.493002056,48.493002056,Retail,43.089359292,44.28418273
1615,32,28764.133826,385812.01116,540710.98644,79993690.997,278102.20701,88,1,0,49,1112.702828,1,54.530552705,37.042994611,11.067746952,59.485353716,4.458434484,20.798276877,88.266160525,35.114428145,31.514203572,0.4791538231,14.921579114,34.213764756,34.213764756,40.531661996,48.059621849,40.9350162,40.9350162,Corpor,65.786235244,44.295641923
1616,39,26483.772038,299722.3025,366199.24297,110157664.64,415944.01461,267,0,0,72,1664.2080584,1,63.298911089,1.9045611843,48.34947437,35.666377214,44.01163673,59.488996002,41.774624214,29.829845298,59.07543418,9.0255248593,91.212983336,37.850982215,37.850982215,37.304830964,43.697821838,39.617878339,39.617878339,SME,62.149017785,40.501326401
1617,36,22189.848254,463326.67613,574162.64009,51108565.992,230324.08968,75,0,0,55,921.62635871,1,5.4642905248,78.061750508,68.121396704,9.0775561286,4.7893185867,96.359346528,88.231043587,78.533332027,39.285142184,36.908286205,6.9477391895,50.549145912,50.549145912,40.181248466,87.707907381,59.47943392,59.47943392,Retail,49.450854088,63.944577923
1618,38,17478.341296,317249.63851,532736.33113,240975786.7,1378710.8434,198,0,0,43,5515.1013738,1,69.345207466,21.012069844,59.443449439,92.979817116,90.978849237,51.619679644,50.100759533,97.466278402,52.051078551,33.25195061,2.1476002643,49.933575583,49.933575583,60.695135966,66.395572526,59.008094692,59.008094692,Corpor,50.066424417,63.545354246
1619,41,10638.900865,428434.10404,698568.57105,140476130.89,1320400.7883,272,1,0,50,5281.9031533,1,40.380879352,72.710661637,13.830700889,34.417554177,14.641071321,26.212840341,75.785459741,57.706539915,24.586093286,14.801023132,28.11738532,42.307413959,42.307413959,40.334949014,53.234946666,45.292436546,45.292436546,SME,57.692586041,46.78494784
1620,21,10362.07878,240956.97791,314295.44751,346584352.17,3344737.6682,278,0,1,17,13379.052673,1,48.186673131,21.454757289,85.019803606,44.856892596,59.839036851,67.900314485,98.11345567,22.018612851,35.030636983,90.032024938,55.710649653,51.553744675,51.553744675,49.879531655,62.677461002,54.703579111,54.703579111,Retail,48.446255325,56.278496329
1621,36,25838.024642,309323.4285,416963.52073,57799924.342,223701.01872,191,0,0,3,894.8220749,1,37.643097807,76.94037999,82.908074581,18.744416558,80.988982599,52.345852763,17.644826067,27.398560382,99.738794705,44.769731793,86.144288001,65.830517459,65.830517459,54.058992234,32.463079737,50.784196477,50.784196477,Corpor,34.169482541,43.261035986
1622,49,23485.415058,236261.19037,330435.96533,137393823.8,585017.65228,250,0,0,24,2340.2146091,1,50.217064191,22.083266592,44.441566058,23.232463747,98.494487954,28.507016273,46.911179996,10.428707604,41.097041219,90.771447332,63.446155004,38.913965613,38.913965613,34.993590147,28.615634625,34.174396795,34.174396795,SME,61.086034387,31.804612386
1623,36,23959.789077,486069.08257,772477.4903,68332281.545,285195.67232,92,0,0,90,1141.3226893,1,26.006846712,17.709072516,39.844281971,53.824524675,97.008432169,90.55960502,94.336533733,91.227021837,50.066945655,34.619498369,31.54347809,27.8534004,27.8534004,34.346181469,92.04105353,51.413545133,51.413545133,Retail,72.1465996,63.193617499
1624,65,10690.612376,99120.9356,137729.62748,7433806033.6,69535829.867,241,1,0,5,278143.34947,1,27.532016695,9.8476568703,83.906823676,3.3588388469,47.167033912,51.305774949,98.274213495,97.844155692,42.31914524,28.234818368,66.575277853,40.428832414,40.428832414,31.161334022,82.474714712,51.354960383,51.354960383,Corpor,59.571167586,56.818024367
1625,64,16975.07176,242365.24252,382525.40977,193848006.54,1141956.9194,282,0,0,81,4568.3136778,1,30.575656286,80.768959923,74.624562263,63.105026889,62.09077551,10.65660594,43.929934734,90.879669064,12.549132598,38.326412346,91.840500617,61.989726157,61.989726157,62.26855134,48.48873658,57.582338026,57.582338026,SME,38.010273843,55.37864396
1626,48,24165.387249,196961.23474,256344.64639,18257328.928,75551.567787,249,1,0,6,302.24227115,1,99.866947299,65.484480793,59.014138044,23.121394939,71.646693861,17.058011657,94.31114078,55.427949945,1.9666999113,57.523319847,94.623601181,74.788522045,74.788522045,61.871740269,55.599034127,64.086432147,64.086432147,Retail,25.211477955,58.735387198
1627,61,20401.122178,67781.291855,102371.48564,15257083.623,74785.511747,182,1,0,44,299.40604699,1,35.259930789,90.314522921,53.650107933,12.087801308,80.950765382,55.295711011,82.380408561,96.476313635,96.395727387,18.930557673,7.2492962237,59.741520548,59.741520548,47.828090738,78.050811069,61.873474118,61.873474118,Corpor,40.258479452,62.939450903
1628,28,14229.253989,166778.97299,201637.20943,107089549.09,752601.29006,243,0,0,46,3010.6811602,1,42.406090419,34.409164521,12.157143606,11.472379556,94.859942026,26.576712844,99.927139515,39.660678781,1.4099578373,93.664453807,98.492275574,29.657466182,29.657466182,25.111194525,55.388177047,36.718945918,36.718945918,SME,70.342533818,40.249685786
1629,57,25092.561381,459403.05969,710415.45147,431806448.96,1720854.4094,65,0,0,50,6883.7176376,1,32.025645208,93.082081387,22.841072571,75.795754883,77.901561023,22.414943576,90.098342556,23.65893058,40.923079639,39.504982485,89.272929518,49.316266389,49.316266389,55.936138512,45.390738904,50.214381268,50.214381268,Retail,50.683733611,50.663438708
1630,64,22252.580321,345349.04426,476824.4792,119007623.1,534803.70089,27,0,0,21,2139.3408036,1,35.456846934,96.6695101,77.649630117,93.636044231,99.365558987,62.324975803,81.163544673,76.213140367,48.858990613,67.695132433,48.523322656,69.92532905,69.92532905,75.853007846,73.233886948,73.004074615,73.004074615,Corpor,30.07467095,74.543447397
1631,53,10455.181131,129652.23908,181312.96743,70782118.062,677005.18219,300,0,0,23,2708.1587288,1,17.017692141,5.18943395,92.028027051,96.375364484,30.330262962,90.566631407,50.775473984,70.070270379,82.135755476,0.260248594,0.3675952554,38.078384381,38.078384381,52.652629407,70.470791923,53.733935237,53.733935237,SME,61.921615619,61.561710665
1632,64,24225.238881,160944.18739,195936.57409,30912917.527,127606.24438,257,0,0,31,510.6109775,1,51.413773699,98.850590829,31.642310577,97.055293294,83.579150867,54.729292192,45.752301393,25.952438684,56.970913941,66.560624773,64.975110465,60.635558368,60.635558368,69.7404921,42.144677423,57.506909297,57.506909297,Retail,39.364441632,55.942584761
1633,35,19867.448696,188742.30123,303038.48663,161664415.73,813715.02807,126,0,0,85,3255.3701123,1,31.507245521,6.1327135656,88.037520787,3.7216038909,15.26299573,18.624773598,62.056543212,87.560848636,69.876846275,13.129575364,9.7376369871,41.892493291,41.892493291,32.349770941,56.080721815,43.440995349,43.440995349,Corpor,58.107506709,44.215246378
1634,38,13369.835606,325953.09024,384160.86436,96902393.852,724783.73488,297,0,0,36,2899.3509395,1,80.579825118,70.362405921,68.506551883,14.665163658,47.409810801,7.695878204,70.063607395,82.100643776,50.087620108,28.915848094,54.195250547,73.149594308,73.149594308,58.528486645,53.286709792,61.654930248,61.654930248,SME,26.850405692,55.907598218
1635,64,15927.641334,256702.98284,420886.46623,55579873.161,348952.31502,202,0,0,84,1396.3132601,1,77.11584717,65.632189601,63.621090865,25.489026541,6.4019962912,99.760253821,92.245907965,83.705963707,42.920487653,74.139899458,21.335052093,68.789709212,68.789709212,57.964538544,91.904041831,72.886096529,72.886096529,Retail,31.210290788,74.934290187
1636,39,11005.942856,298166.6702,345494.50314,62302116.571,566077.04931,238,1,0,22,2264.4401972,1,16.10072914,5.4222633829,84.771427629,73.172198446,82.456460316,98.209622246,92.734219716,8.4626012249,2.6446006959,42.923807888,88.2888122,35.431473384,35.431473384,44.866654649,66.468814396,48.922314143,48.922314143,Corpor,64.568526616,55.667734523
1637,29,12328.090555,74899.733136,109519.3678,30651205.418,248628.9769,262,1,0,80,994.99590762,1,89.731082716,91.943011014,70.518036163,99.963814556,28.49424954,86.084572319,13.571632351,75.486806012,87.59489737,41.050848924,1.3216383057,84.064043298,84.064043298,88.038986112,58.38100356,76.82801099,76.82801099,SME,15.935956702,73.209994836
