cust_id,segment,facility_type,limit_amt,current_balance,util_ratio,util_change_12m,undrawn_amt,obs_ccf,ead_at_default,dpd_12m_max,high_risk_flag,default_flag,secured_flag,revolving_flag,util_ratio_12m_ago,util_ratio_6m_ago,util_max_12m,util_min_12m,util_vol_12m,undrawn_ratio,limit_bucket,obs_ccf_capped,obs_ccf_high_flag,dpd_ever_30plus,high_risk_dpd_flag,segment_stress_scale,ccf_baseline,ccf_ttc,ccf_pit,ead_current,ead_ttc,ead_stressed_up,ead_stressed_down,high_util_flag,low_util_flag,ccf_gap,new_to_bank_flag,refinance_flag,sector_code
3755,SME,Overdraft,426166,238375,0.559,-0.123,187790,0.442,321289,0,0,0,0,1,0.682,0.6205,0.682,0.559,0.0615,0.4406498876024835,L3_200_500k,0.442,0,0,0,1.2,0.75,0.7049999999999998,0.5652,238375,512463.2239819003,398398.36,282734.32,0,0,-0.308,0,1,MANUFACTURING
3756,Retail,Revolver,29442,3942,0.134,0.023,25500,0.706,21943,0,0,0,0,1,0.11100000000000002,0.12250000000000001,0.134,0.11100000000000002,0.011499999999999996,0.8661096392908091,L1_0_50k,0.706,0,0,0,1.0,0.75,0.7049999999999998,0.7236,3942,21911.919263456086,26331.6,19748.7,0,1,-0.04400000000000004,0,0,SERVICES
3757,SME,Overdraft,352921,224037,0.635,-0.204,128883,0.395,274975,0,0,0,0,1,0.839,0.737,0.839,0.635,0.10199999999999998,0.3651893766593657,L3_200_500k,0.395,0,0,0,1.2,0.75,0.7049999999999998,0.537,224037,490778.1645569619,340969.0,241978.0,0,0,-0.355,0,0,MANUFACTURING
3758,Retail,Revolver,16974,5056,0.298,-0.244,11917,0.626,12517,0,0,0,0,1,0.542,0.42000000000000004,0.542,0.298,0.12200000000000003,0.7020737598680334,L1_0_50k,0.626,0,0,0,1.0,0.75,0.7049999999999998,0.6756,5056,14096.621405750795,15020.4,11265.300000000001,0,0,-0.124,0,0,SERVICES
3759,Retail,CreditLine,64560,25680,0.398,-0.108,38879,0.334,38680,0,0,0,0,1,0.506,0.452,0.506,0.398,0.05399999999999999,0.6022149938042132,L2_50_200k,0.334,0,0,0,1.0,0.5,0.53,0.4004,25680,61378.44311377245,46416.0,34812.0,0,0,-0.16599999999999998,0,0,SERVICES
3760,Retail,Revolver,32030,4877,0.152,0.027,27152,0.274,12306,5,0,0,0,1,0.125,0.1385,0.152,0.125,0.013499999999999998,0.8477052763034655,L1_0_50k,0.274,0,0,0,1.0,0.75,0.7049999999999998,0.46440000000000003,4877,31663.24817518247,14767.199999999999,11075.4,0,1,-0.476,0,0,SERVICES
3761,SME,CreditLine,220072,53117,0.241,-0.015,166955,0.521,140119,0,0,0,0,1,0.256,0.2485,0.256,0.241,0.007500000000000007,0.7586380820822276,L3_200_500k,0.521,0,0,0,1.2,0.5,0.53,0.5126,53117,142539.48176583493,173747.56,123304.72,0,0,0.02100000000000002,0,0,MANUFACTURING
3762,Retail,CreditLine,45482,37551,0.826,-0.029,7930,0.613,42414,30,1,0,0,1,0.855,0.8405,0.855,0.826,0.014500000000000013,0.1743546897673805,L1_0_50k,0.613,0,1,1,1.0,0.65,0.635,0.6277999999999999,37551,43936.199021207176,50896.799999999996,38172.6,1,0,-0.03700000000000003,0,1,SERVICES
3763,SME,CreditLine,227127,66748,0.294,-0.1,160378,0.201,98920,30,0,1,0,1,0.394,0.344,0.394,0.294,0.05000000000000002,0.7061159615545488,L3_200_500k,0.201,0,1,0,1.2,0.55,0.565,0.3406,66748,278058.70646766166,122660.8,87049.6,0,0,-0.34900000000000003,1,0,MANUFACTURING
3764,Corporate,Revolver,873373,570296,0.653,-0.11,303077,0.507,723880,30,0,0,0,1,0.763,0.708,0.763,0.653,0.05499999999999999,0.3470189712757321,L4_500k_plus,0.507,0,1,0,1.1,0.8,0.74,0.6242000000000001,570296,1056550.6903353056,883133.6,644253.2,0,0,-0.29300000000000004,0,0,
3765,Retail,Overdraft,57550,54173,0.941,0.159,3376,0.064,54391,0,1,0,0,1,0.7819999999999999,0.8614999999999999,0.941,0.7819999999999999,0.07950000000000002,0.058662033014769764,L2_50_200k,0.064,0,0,1,1.0,0.85,0.7749999999999999,0.3784,54173,658641.0156249999,65269.2,48951.9,1,0,-0.786,1,0,SERVICES
3766,Retail,Card,50555,46357,0.917,0.214,4198,0.525,48561,5,1,1,1,0,0.7030000000000001,0.81,0.917,0.7030000000000001,0.10699999999999998,0.08303827514588072,L2_50_200k,0.525,0,0,1,1.0,0.6,0.6,0.5549999999999999,46357,55498.28571428571,58273.2,43704.9,1,0,-0.07499999999999996,0,0,SERVICES
3767,Retail,CreditLine,34594,23263,0.672,0.0,11331,0.685,31023,0,0,0,0,1,0.672,0.672,0.672,0.672,0.0,0.32754234838411284,L1_0_50k,0.685,0,0,0,1.0,0.5,0.53,0.611,23263,24003.197080291968,37227.6,27920.7,0,0,0.18500000000000005,0,0,SERVICES
3768,Retail,Revolver,44150,36960,0.837,0.09,7190,0.525,40736,0,1,0,0,1,0.747,0.792,0.837,0.747,0.044999999999999984,0.16285390713476783,L1_0_50k,0.525,0,0,1,1.0,0.85,0.7749999999999999,0.655,36960,60134.09523809523,48883.2,36662.4,1,0,-0.32499999999999996,0,0,SERVICES
3769,SME,Overdraft,171873,53562,0.312,0.019,118310,0.301,89167,5,0,0,0,1,0.293,0.3025,0.312,0.293,0.009500000000000008,0.6883571008826285,L2_50_200k,0.301,0,0,0,1.2,0.75,0.7049999999999998,0.4806,53562,208846.2956810631,110567.08,78466.96,0,0,-0.449,0,0,MANUFACTURING
3770,SME,Overdraft,343347,93015,0.271,0.148,250332,0.518,222735,0,1,0,0,1,0.12300000000000003,0.197,0.271,0.12300000000000003,0.074,0.729093307936286,L3_200_500k,0.518,0,0,1,1.2,0.85,0.7749999999999999,0.6508,93015,333242.51930501923,276191.4,196006.8,0,0,-0.33199999999999996,0,0,MANUFACTURING
3771,Retail,Overdraft,85064,44659,0.525,-0.046,40404,0.301,56809,5,0,0,0,1,0.5710000000000001,0.548,0.5710000000000001,0.525,0.02300000000000002,0.4749835418038183,L2_50_200k,0.301,0,0,0,1.0,0.75,0.7049999999999998,0.4806,44659,133057.6245847176,68170.8,51128.1,0,0,-0.449,0,0,SERVICES
3772,Retail,CreditLine,45742,41032,0.897,0.065,4710,0.362,42735,0,1,0,0,1,0.8320000000000001,0.8645,0.897,0.8320000000000001,0.03249999999999997,0.10296882514975296,L1_0_50k,0.362,0,0,1,1.0,0.6,0.6,0.45719999999999994,41032,70831.49171270718,51282.0,38461.5,1,0,-0.238,0,0,SERVICES
3773,Retail,CreditLine,71178,9129,0.128,0.062,62049,0.358,31365,5,0,0,0,1,0.066,0.097,0.128,0.066,0.031,0.8717440782264183,L2_50_200k,0.358,0,0,0,1.0,0.5,0.53,0.4148,9129,46434.217877094976,37638.0,28228.5,0,1,-0.14200000000000002,0,0,SERVICES
3774,SME,Card,256303,77268,0.301,-0.09,179035,0.709,204276,0,0,0,1,0,0.391,0.346,0.391,0.301,0.04500000000000001,0.6985286945529315,L3_200_500k,0.709,0,0,0,1.2,0.5,0.53,0.6254,77268,152702.7926657264,253302.24,179762.88,0,0,0.20899999999999996,0,0,MANUFACTURING
3775,Corporate,CreditLine,894986,512771,0.573,0.018,382215,0.554,724598,0,0,0,0,1,0.5549999999999999,0.564,0.573,0.5549999999999999,0.009000000000000008,0.4270625462297734,L4_500k_plus,0.554,0,0,0,1.1,0.5,0.53,0.5324,512771,693207.4729241877,884009.5599999999,644892.22,0,0,0.05400000000000005,0,0,
3776,Retail,Card,18626,12292,0.66,-0.233,6334,0.869,17796,30,0,0,1,0,0.893,0.7765,0.893,0.66,0.11649999999999999,0.3400622785353806,L1_0_50k,0.869,1,1,0,1.0,0.55,0.565,0.7414000000000001,12292,11570.471806674337,21355.2,16016.4,0,0,0.31899999999999995,0,0,SERVICES
3777,Corporate,Revolver,1633310,1159739,0.71,0.197,473571,0.488,1391069,60,1,0,0,1,0.5129999999999999,0.6114999999999999,0.71,0.5129999999999999,0.09850000000000003,0.2899455706510093,L4_500k_plus,0.488,0,1,1,1.1,0.9,0.81,0.6528,1159739,2308946.4959016396,1697104.18,1238051.41,0,0,-0.41200000000000003,0,0,
3778,SME,Revolver,212625,126091,0.593,-0.019,86534,0.209,144146,0,0,0,0,1,0.612,0.6025,0.612,0.593,0.009500000000000008,0.40697942386831276,L3_200_500k,0.209,0,0,0,1.2,0.75,0.7049999999999998,0.4254,126091,486234.1148325358,178741.04,126848.48,0,0,-0.541,1,0,MANUFACTURING
3779,Retail,Card,52379,29037,0.554,-0.287,23342,0.553,41942,0,0,0,1,0,0.841,0.6975,0.841,0.554,0.14349999999999996,0.4456366100918307,L2_50_200k,0.553,0,0,0,1.0,0.5,0.53,0.5318,29037,40197.57685352622,50330.4,37747.8,0,0,0.05300000000000005,0,1,SERVICES
3780,SME,Overdraft,257382,241986,0.94,-0.186,15396,0.126,243927,30,1,0,0,1,1.0,0.97,1.0,0.94,0.030000000000000027,0.05981770286966454,L3_200_500k,0.126,0,1,1,1.2,0.9,0.81,0.43560000000000004,241986,1568102.142857143,302469.48,214655.76,1,0,-0.774,0,0,MANUFACTURING
3781,SME,Revolver,154626,68691,0.444,0.067,85935,0.882,144453,60,1,1,0,1,0.377,0.4105,0.444,0.377,0.0335,0.5557603507818866,L2_50_200k,0.882,1,1,1,1.2,0.9,0.81,0.8892,68691,132660.91836734695,179121.72,127118.64,0,0,-0.018000000000000016,1,0,MANUFACTURING
3782,Retail,CreditLine,61930,10563,0.171,-0.009,51366,0.337,27874,30,0,0,0,1,0.18000000000000002,0.17550000000000002,0.18000000000000002,0.171,0.004500000000000004,0.8294203132569029,L2_50_200k,0.337,0,1,0,1.0,0.55,0.565,0.4222,10563,46732.37388724035,33448.799999999996,25086.600000000002,0,1,-0.21300000000000002,0,0,SERVICES
3783,Retail,Overdraft,31221,27979,0.896,0.198,3242,0.234,28738,0,1,0,0,1,0.698,0.7969999999999999,0.896,0.698,0.09900000000000003,0.1038403638576599,L1_0_50k,0.234,0,0,1,1.0,0.85,0.7749999999999999,0.48040000000000005,27979,95179.27350427349,34485.6,25864.2,1,0,-0.616,0,0,SERVICES
3784,Retail,Card,64086,10559,0.165,-0.166,53526,1.048,66639,0,0,0,1,0,0.331,0.248,0.331,0.165,0.083,0.835221421215242,L2_50_200k,1.048,1,0,0,1.0,0.5,0.53,0.8288,10559,33701.020992366415,79966.8,59975.1,0,1,0.548,0,1,SERVICES
3785,Retail,Overdraft,39831,12155,0.305,0.127,27676,0.353,21928,30,1,0,0,1,0.178,0.2415,0.305,0.178,0.0635,0.6948356807511737,L1_0_50k,0.353,0,1,1,1.0,0.9,0.81,0.5718000000000001,12155,50316.37393767706,26313.6,19735.2,0,0,-0.547,0,0,SERVICES
3786,Retail,Overdraft,31986,8477,0.265,-0.187,23509,0.253,14428,5,0,0,0,1,0.452,0.35850000000000004,0.452,0.265,0.0935,0.73497780278872,L1_0_50k,0.253,0,0,0,1.0,0.75,0.7049999999999998,0.45180000000000003,8477,40204.505928853745,17313.6,12985.2,0,0,-0.497,0,0,SERVICES
3787,SME,Revolver,399725,210588,0.527,0.032,189137,0.679,339042,0,0,0,0,1,0.495,0.511,0.527,0.495,0.016000000000000014,0.4731678028644693,L3_200_500k,0.679,0,0,0,1.2,0.75,0.7049999999999998,0.7074,210588,352024.4624447716,420412.08,298356.96,0,0,-0.07099999999999995,0,0,MANUFACTURING
3788,Corporate,Revolver,4611971,1511547,0.328,0.073,3100424,0.66,3558800,0,0,0,0,1,0.255,0.2915,0.328,0.255,0.036500000000000005,0.6722557448865139,L4_500k_plus,0.66,0,0,0,1.1,0.75,0.7049999999999998,0.6960000000000001,1511547,3801445.4545454537,4341736.0,3167332.0,0,0,-0.08999999999999997,1,1,
3789,SME,Revolver,494771,296316,0.599,0.063,198455,0.542,403937,0,0,0,0,1,0.536,0.5675,0.599,0.536,0.03149999999999997,0.4011047535122309,L3_200_500k,0.542,0,0,0,1.2,0.75,0.7049999999999998,0.6252,296316,525416.2084870847,500881.88,355464.56,0,0,-0.20799999999999996,0,0,MANUFACTURING
3790,SME,CreditLine,141392,89567,0.633,0.125,51824,0.338,107082,0,1,1,0,1,0.508,0.5705,0.633,0.508,0.0625,0.36652710195767796,L2_50_200k,0.338,0,0,1,1.2,0.6,0.6,0.44279999999999997,89567,190086.39053254435,132781.68,94232.16,0,0,-0.26199999999999996,0,0,MANUFACTURING
3791,SME,CreditLine,246587,190430,0.772,0.01,56156,0.45,215720,5,1,0,0,1,0.762,0.767,0.772,0.762,0.0050000000000000044,0.22773301106708788,L3_200_500k,0.45,0,0,1,1.2,0.6,0.6,0.51,190430,287626.6666666666,267492.8,189833.6,0,0,-0.14999999999999997,0,0,MANUFACTURING
3792,Retail,Overdraft,40342,13523,0.335,-0.024,26818,0.411,24550,5,0,0,0,1,0.35900000000000004,0.34700000000000003,0.35900000000000004,0.335,0.01200000000000001,0.6647662485746865,L1_0_50k,0.411,0,0,0,1.0,0.75,0.7049999999999998,0.5466,13523,42111.313868613135,29460.0,22095.0,0,0,-0.339,0,0,SERVICES
3793,Retail,CreditLine,87402,15822,0.181,-0.017,71579,0.454,48284,30,0,0,0,1,0.198,0.1895,0.198,0.181,0.008500000000000008,0.8189629527928423,L2_50_200k,0.454,0,1,0,1.0,0.55,0.565,0.4924,15822,60089.118942731264,57940.799999999996,43455.6,0,1,-0.09600000000000003,1,0,SERVICES
3794,SME,Overdraft,339564,305648,0.9,0.083,33915,0.35,317527,30,1,0,0,1,0.8170000000000001,0.8585,0.9,0.8170000000000001,0.04149999999999998,0.09987807894829841,L3_200_500k,0.35,0,1,1,1.2,0.9,0.81,0.5700000000000001,305648,734848.2000000001,393733.48,279423.76,1,0,-0.55,0,0,MANUFACTURING
3795,Retail,Revolver,50042,23556,0.471,0.12,26486,0.796,44630,90,1,1,0,1,0.351,0.411,0.471,0.351,0.06,0.5292754086567284,L2_50_200k,0.796,1,1,1,1.0,0.9,0.81,0.8376000000000001,23556,45414.94974874371,53556.0,40167.0,0,0,-0.10399999999999998,0,0,SERVICES
3796,Corporate,CreditLine,2807585,774246,0.276,-0.12,2033338,0.286,1356758,0,0,0,0,1,0.396,0.336,0.396,0.276,0.06,0.7242302548275475,L4_500k_plus,0.286,0,0,0,1.1,0.5,0.53,0.3716,774246,2514271.8181818184,1655244.76,1207514.62,0,0,-0.21400000000000002,0,0,
3797,Retail,CreditLine,162531,84039,0.517,0.061,78492,0.285,106429,0,0,0,0,1,0.456,0.48650000000000004,0.517,0.456,0.0305,0.4829355630618159,L2_50_200k,0.285,0,0,0,1.0,0.5,0.53,0.371,84039,197920.5964912281,127714.79999999999,95786.1,0,0,-0.21500000000000002,0,0,SERVICES
3798,Retail,Revolver,49814,30100,0.604,-0.012,19714,0.78,45485,0,0,0,0,1,0.616,0.61,0.616,0.604,0.006000000000000005,0.39575219817721924,L1_0_50k,0.78,1,0,0,1.0,0.75,0.7049999999999998,0.768,30100,41111.4423076923,54582.0,40936.5,0,0,0.030000000000000027,0,0,SERVICES
3799,Retail,Card,47949,27612,0.576,-0.052,20336,0.466,37092,0,0,0,1,0,0.628,0.602,0.628,0.576,0.026000000000000023,0.4241172912886609,L1_0_50k,0.466,0,0,0,1.0,0.5,0.53,0.4796,27612,42186.18025751073,44510.4,33382.8,0,0,-0.033999999999999975,0,0,SERVICES
3800,Retail,CreditLine,138736,63035,0.454,0.173,75700,0.312,86660,0,1,0,0,1,0.281,0.36750000000000005,0.454,0.281,0.0865,0.5456406412178526,L2_50_200k,0.312,0,0,1,1.0,0.6,0.6,0.4272,63035,166653.84615384613,103992.0,77994.0,0,0,-0.288,0,0,SERVICES
3801,Corporate,CreditLine,2330687,588170,0.252,0.005,1742516,0.428,1333437,0,0,0,0,1,0.247,0.2495,0.252,0.247,0.0025000000000000022,0.7476405025642654,L4_500k_plus,0.428,0,0,0,1.1,0.5,0.53,0.4568,588170,1651218.7149532712,1626793.14,1186758.93,0,0,-0.07200000000000001,1,0,
3802,SME,CreditLine,321542,45548,0.142,-0.009,275994,0.445,168342,60,1,0,0,1,0.151,0.1465,0.151,0.142,0.004500000000000004,0.858345099551536,L3_200_500k,0.445,0,1,1,1.2,0.65,0.635,0.527,45548,240218.35955056178,208744.08,148140.96,0,1,-0.20500000000000002,0,1,MANUFACTURING
3803,SME,Revolver,334322,149807,0.448,-0.117,184515,0.526,246840,0,0,0,0,1,0.5650000000000001,0.5065000000000001,0.5650000000000001,0.448,0.058500000000000024,0.5519080407511321,L3_200_500k,0.526,0,0,0,1.2,0.75,0.7049999999999998,0.6156,149807,330840.6844106463,306081.6,217219.2,0,0,-0.22399999999999998,0,0,MANUFACTURING
3804,SME,CreditLine,184351,111902,0.607,0.2,72448,0.348,137120,0,1,0,0,1,0.407,0.507,0.607,0.407,0.1,0.39298946032297083,L2_50_200k,0.348,0,0,1,1.2,0.6,0.6,0.4488,111902,236413.7931034483,170028.8,120665.6,0,0,-0.252,0,0,MANUFACTURING
3805,Retail,CreditLine,42593,30084,0.706,-0.065,12508,0.467,35930,0,0,0,0,1,0.7709999999999999,0.7384999999999999,0.7709999999999999,0.706,0.03249999999999997,0.2936632780034278,L1_0_50k,0.467,0,0,0,1.0,0.5,0.53,0.4802,30084,40777.08779443255,43116.0,32337.0,0,0,-0.032999999999999974,1,0,SERVICES
3806,Corporate,CreditLine,853761,88122,0.103,0.057,765639,0.639,577736,90,1,0,0,1,0.04599999999999999,0.0745,0.103,0.04599999999999999,0.0285,0.8967837603263676,L4_500k_plus,0.639,0,1,1,1.1,0.65,0.635,0.6434,88122,574119.4992175275,704837.92,514185.04,0,1,-0.01100000000000001,0,0,
3807,Retail,CreditLine,84132,48354,0.575,-0.225,35777,0.513,66711,0,0,0,0,1,0.7999999999999999,0.6875,0.7999999999999999,0.575,0.11249999999999999,0.42524841915085815,L2_50_200k,0.513,0,0,0,1.0,0.5,0.53,0.5078,48354,68921.69590643275,80053.2,60039.9,0,0,0.013000000000000012,0,0,SERVICES
3808,Retail,CreditLine,42292,29752,0.703,0.119,12539,0.409,34876,0,1,1,0,1,0.584,0.6435,0.703,0.584,0.0595,0.29648633311264544,L1_0_50k,0.409,0,0,1,1.0,0.6,0.6,0.48539999999999994,29752,51162.83618581908,41851.2,31388.4,0,0,-0.191,0,1,SERVICES
3809,SME,Revolver,316761,139012,0.439,0.034,177748,0.566,239532,30,0,0,0,1,0.405,0.42200000000000004,0.439,0.405,0.016999999999999987,0.5611423123427443,L3_200_500k,0.566,0,1,0,1.2,0.8,0.74,0.6596,139012,313169.0459363958,297019.68,210788.16,0,0,-0.2340000000000001,0,0,MANUFACTURING
3810,Retail,Revolver,34760,23195,0.667,0.024,11565,0.604,30181,0,0,0,0,1,0.643,0.655,0.667,0.643,0.01200000000000001,0.33271001150747986,L1_0_50k,0.604,0,0,0,1.0,0.75,0.7049999999999998,0.6624000000000001,23195,35227.82284768211,36217.2,27162.9,0,0,-0.14600000000000002,0,0,SERVICES
3811,SME,CreditLine,366832,279427,0.762,0.094,87405,0.496,322755,30,1,1,0,1,0.668,0.7150000000000001,0.762,0.668,0.046999999999999986,0.23826983469272037,L3_200_500k,0.496,0,1,1,1.2,0.65,0.635,0.5576,279427,413204.4858870968,400216.2,284024.4,0,0,-0.15400000000000003,0,0,MANUFACTURING
3812,Corporate,Revolver,3303955,2133275,0.646,-0.02,1170679,0.527,2749805,0,0,0,0,1,0.666,0.656,0.666,0.646,0.010000000000000009,0.3543265571110987,L4_500k_plus,0.527,0,0,0,1.1,0.75,0.7049999999999998,0.6162000000000001,2133275,3678581.641366223,3354762.1,2447326.45,0,0,-0.22299999999999998,1,0,
3813,Retail,Revolver,39183,29622,0.756,0.224,9561,0.58,35169,0,1,0,0,1,0.532,0.644,0.756,0.532,0.11199999999999999,0.24400888140264912,L1_0_50k,0.58,0,0,1,1.0,0.85,0.7749999999999999,0.688,29622,46993.06034482758,42202.799999999996,31652.100000000002,0,0,-0.27,0,0,SERVICES
3814,SME,CreditLine,294616,243891,0.828,-0.039,50725,0.749,281887,0,1,0,0,1,0.867,0.8474999999999999,0.867,0.828,0.019500000000000017,0.1721732696119695,L3_200_500k,0.749,0,0,1,1.2,0.6,0.6,0.6894,243891,225810.68090787716,349539.88,248060.56,1,0,0.14900000000000002,1,1,MANUFACTURING
3815,Retail,Revolver,42167,32522,0.771,-0.024,9644,0.684,39119,5,1,0,0,1,0.795,0.783,0.795,0.771,0.01200000000000001,0.22870965446913463,L1_0_50k,0.684,0,0,1,1.0,0.85,0.7749999999999999,0.7504000000000001,32522,44323.42836257309,46942.799999999996,35207.1,0,0,-0.16599999999999993,0,0,SERVICES
3816,SME,CreditLine,195386,91529,0.468,-0.155,103856,0.742,168592,30,0,0,0,1,0.623,0.5455,0.623,0.468,0.07749999999999999,0.5315426898549538,L2_50_200k,0.742,0,1,0,1.2,0.55,0.565,0.6652,91529,128375.3099730458,209054.08,148360.96,0,0,0.19199999999999995,0,0,MANUFACTURING
3817,Retail,Overdraft,68997,54604,0.791,-0.112,14393,0.158,56879,0,1,0,0,1,0.903,0.847,0.903,0.791,0.055999999999999994,0.20860327260605532,L2_50_200k,0.158,0,0,1,1.0,0.85,0.7749999999999999,0.4348,54604,278995.0949367088,68254.8,51191.1,0,0,-0.692,0,0,SERVICES
3818,Retail,CreditLine,49062,28206,0.575,-0.06,20855,0.557,39825,0,0,0,0,1,0.635,0.605,0.635,0.575,0.030000000000000027,0.42507439566263094,L1_0_50k,0.557,0,0,0,1.0,0.5,0.53,0.5342,28206,37894.52423698384,47790.0,35842.5,0,0,0.05700000000000005,0,1,SERVICES
3819,Corporate,Overdraft,1747637,1284029,0.735,-0.115,463607,0.458,1496244,0,0,1,0,1,0.85,0.7925,0.85,0.735,0.057499999999999996,0.2652764847619958,L4_500k_plus,0.458,0,0,0,1.1,0.75,0.7049999999999998,0.5748,1284029,2303170.3493449776,1825417.68,1331657.16,0,0,-0.292,0,0,
3820,Retail,Revolver,45343,10245,0.226,-0.132,35097,0.567,30145,0,0,0,0,1,0.358,0.292,0.358,0.226,0.06599999999999999,0.7740334781553934,L1_0_50k,0.567,0,0,0,1.0,0.75,0.7049999999999998,0.6402,10245,37481.8783068783,36174.0,27130.5,0,0,-0.18300000000000005,0,0,SERVICES
3821,Retail,Revolver,45350,18672,0.412,0.024,26678,0.533,32884,0,0,0,0,1,0.38799999999999996,0.39999999999999997,0.412,0.38799999999999996,0.01200000000000001,0.5882690187431091,L1_0_50k,0.533,0,0,0,1.0,0.75,0.7049999999999998,0.6198000000000001,18672,43495.72232645402,39460.799999999996,29595.600000000002,0,0,-0.21699999999999997,0,0,SERVICES
3822,Retail,Revolver,36244,21603,0.596,0.01,14640,0.541,29528,0,0,0,0,1,0.586,0.591,0.596,0.586,0.0050000000000000044,0.40392892616708975,L1_0_50k,0.541,0,0,0,1.0,0.75,0.7049999999999998,0.6246,21603,38479.186691312374,35433.6,26575.2,0,0,-0.20899999999999996,0,0,SERVICES
3823,Retail,Revolver,51693,49062,0.949,-0.161,2630,0.338,49952,30,1,0,0,1,1.0,0.9744999999999999,1.0,0.949,0.025500000000000023,0.050877294798135145,L2_50_200k,0.338,0,1,1,1.0,0.9,0.81,0.5628000000000001,49062,119707.45562130178,59942.399999999994,44956.8,1,0,-0.562,0,0,SERVICES
3824,Retail,Overdraft,36892,24636,0.668,0.124,12256,0.239,27568,5,1,0,0,1,0.544,0.6060000000000001,0.668,0.544,0.062,0.33221294589612926,L1_0_50k,0.239,0,0,1,1.0,0.85,0.7749999999999999,0.48340000000000005,24636,89394.14225941422,33081.6,24811.2,0,0,-0.611,1,0,SERVICES
3825,SME,Overdraft,162688,32153,0.198,-0.07,130535,0.405,85065,0,0,0,0,1,0.268,0.233,0.268,0.198,0.035,0.8023640342250197,L2_50_200k,0.405,0,0,0,1.2,0.75,0.7049999999999998,0.543,32153,148076.11111111107,105480.6,74857.2,0,1,-0.345,0,0,MANUFACTURING
3826,Corporate,CreditLine,3789806,498314,0.131,-0.206,3291491,0.461,2016703,30,0,0,0,1,0.33699999999999997,0.23399999999999999,0.33699999999999997,0.131,0.10299999999999998,0.8685117391233219,L4_500k_plus,0.461,0,1,0,1.1,0.55,0.565,0.49660000000000004,498314,2471664.1973969624,2460377.66,1794865.67,0,1,-0.08900000000000002,0,0,
3827,Retail,Card,29996,9463,0.315,0.178,20533,1.065,31338,5,1,0,1,0,0.137,0.226,0.315,0.137,0.089,0.6845246032804374,L1_0_50k,1.065,1,0,1,1.0,0.6,0.6,0.8789999999999999,9463,17655.211267605635,37605.6,28204.2,0,0,0.46499999999999997,0,0,SERVICES
3828,Retail,CreditLine,50689,39202,0.773,0.056,11486,0.422,44050,0,1,0,0,1,0.717,0.745,0.773,0.717,0.028000000000000025,0.22659748663418097,L2_50_200k,0.422,0,0,1,1.0,0.6,0.6,0.49319999999999997,39202,62630.33175355451,52860.0,39645.0,0,0,-0.178,0,0,SERVICES
3829,Corporate,Revolver,4499062,1313853,0.292,-0.12,3185208,0.531,3003619,90,1,0,0,1,0.412,0.352,0.412,0.292,0.06,0.7079715727411625,L4_500k_plus,0.531,0,1,1,1.1,0.9,0.81,0.6786000000000001,1313853,4581791.694915254,3664415.1799999997,2673220.91,0,0,-0.369,0,0,
3830,Retail,Revolver,107267,86887,0.81,0.166,20379,0.227,91514,0,1,0,0,1,0.644,0.7270000000000001,0.81,0.644,0.08300000000000002,0.18998387202028583,L2_50_200k,0.227,0,0,1,1.0,0.85,0.7749999999999999,0.4762,86887,312437.66519823787,109816.8,82362.6,1,0,-0.623,0,0,SERVICES
3831,SME,Revolver,113841,13512,0.119,-0.021,100328,0.57,70712,30,0,0,0,1,0.13999999999999999,0.1295,0.13999999999999999,0.119,0.010499999999999995,0.8812993561195,L2_50_200k,0.57,0,1,0,1.2,0.8,0.74,0.662,13512,91801.54385964913,87682.88,62226.56,0,1,-0.2300000000000001,0,0,MANUFACTURING
3832,Corporate,Revolver,793402,377834,0.476,0.076,415567,0.564,612283,5,0,0,0,1,0.39999999999999997,0.43799999999999994,0.476,0.39999999999999997,0.038000000000000006,0.5237786141199543,L4_500k_plus,0.564,0,0,0,1.1,0.75,0.7049999999999998,0.6384000000000001,377834,765353.7499999999,746985.26,544931.87,0,0,-0.18600000000000005,0,0,
3833,Retail,Overdraft,59703,15584,0.261,0.012,44118,0.266,27333,0,0,0,0,1,0.249,0.255,0.261,0.249,0.006000000000000005,0.7389578413145068,L2_50_200k,0.266,0,0,0,1.0,0.75,0.7049999999999998,0.4596,15584,72442.72556390976,32799.6,24599.7,0,0,-0.484,0,0,SERVICES
3834,Retail,Revolver,84041,21879,0.26,-0.062,62161,0.578,57782,0,0,0,0,1,0.322,0.29100000000000004,0.322,0.26,0.031,0.7396508846872359,L2_50_200k,0.578,0,0,0,1.0,0.75,0.7049999999999998,0.6468,21879,70478.04498269896,69338.4,52003.8,0,0,-0.17200000000000004,0,0,SERVICES
3835,Retail,Revolver,19738,9517,0.482,0.039,10220,0.31,12680,60,1,0,0,1,0.443,0.4625,0.482,0.443,0.01949999999999999,0.517782956733205,L1_0_50k,0.31,0,1,1,1.0,0.9,0.81,0.546,9517,33131.61290322581,15216.0,11412.0,0,0,-0.5900000000000001,0,0,SERVICES
