cust_id,segment,facility_type,sector_code,limit_amt,current_balance,util_ratio,util_ratio_12m_ago,util_ratio_6m_ago,util_change_12m,util_max_12m,util_min_12m,util_vol_12m,undrawn_amt,undrawn_ratio,limit_bucket,obs_ccf,obs_ccf_capped,obs_ccf_high_flag,ccf_baseline,ccf_ttc,ccf_pit,ccf_gap,ead_current,ead_ttc,ead_at_default,ead_stressed_up,ead_stressed_down,dpd_12m_max,dpd_ever_30plus,high_risk_flag,high_risk_dpd_flag,secured_flag,revolving_flag,segment_stress_scale,high_util_flag,low_util_flag,new_to_bank_flag,refinance_flag,default_flag
311,Retail,Term Loan,Trading,168525,46175.85,0.274,0.35888166645390884,0.20381410248051435,-0.085,0.35888166645390884,0.20381410248051435,0.155,122349.15,0.726,150k-300k,0.342,0.342,0,0.32,0.338,0.375,0.022,85327.58,89593.96,88019.26,85327.58,76794.82,0,0,0,0,0,0,0.131,0,0,1,0,0
312,Retail,Overdraft,Construction,212583,42516.6,0.2,0.21202745490394354,0.13923749265846042,-0.012,0.21202745490394354,0.13923749265846042,0.073,170066.4,0.8,150k-300k,0.142,0.142,0,0.153,0.136,0.146,-0.011,68536.76,71963.6,66666.03,68536.76,61683.08,0,0,0,0,0,1,0.052,0,0,0,0,0
313,Retail,Credit Card,Public Sector,583677,210707.4,0.361,0.2606548099085436,0.3797598655830734,0.1,0.3797598655830734,0.2606548099085436,0.119,372969.6,0.639,500k+,0.41,0.41,0,0.285,0.326,0.3,0.125,317003.74,332853.93,363624.94,412104.86,285303.37,0,0,1,0,1,1,0.133,0,0,1,0,0
314,Corporate,Credit Card,Services,111227,28362.88,0.255,0.2516333876323153,0.13863882454497017,0.003,0.255,0.13863882454497017,0.116,82864.12,0.745,50k-150k,0.415,0.415,0,0.325,0.327,0.352,0.09,55293.72,58058.41,62751.49,66352.46,49764.35,90,1,0,0,0,1,0.258,0,0,1,0,0
315,SME,Credit Card,Manufacturing,353234,91134.37,0.258,0.1851491810959894,0.21122997684484418,0.073,0.258,0.1851491810959894,0.073,262099.63,0.742,300k-500k,0.393,0.393,0,0.379,0.378,0.407,0.014,190470.13,199993.64,194139.52,190470.13,171423.12,0,0,0,0,1,1,0.244,0,0,0,0,0
316,SME,Term Loan,Manufacturing,583487,254983.82,0.437,0.4681506049319876,0.33021055286684386,-0.031,0.4681506049319876,0.33021055286684386,0.138,328503.18,0.563,500k+,0.558,0.558,1,0.418,0.456,0.41,0.14,392298.15,411913.06,438288.59,509987.6,353068.34,0,0,1,0,1,0,0.324,0,0,0,0,0
317,Retail,Credit Card,Services,36444,20955.3,0.575,0.5269816715036796,0.5204951850868915,0.048,0.575,0.5204951850868915,0.055,15488.7,0.425,0-50k,0.61,0.61,1,0.428,0.438,0.481,0.182,27584.46,28963.68,30403.41,35859.8,24826.01,0,0,1,0,0,1,0.062,0,0,1,0,0
318,Retail,Credit Card,Public Sector,512745,331746.02,0.647,0.8536052265505083,0.6634591779647858,-0.207,0.8536052265505083,0.647,0.207,180998.97999999998,0.353,500k+,0.505,0.505,1,0.446,0.473,0.483,0.059,412471.57,433095.15,423150.5,412471.57,371224.41,0,0,0,0,1,1,0.086,0,0,0,0,0
319,Retail,Overdraft,Trading,446328,45525.46,0.102,0.047499181350389816,0.10706106085641978,0.055,0.10706106085641978,0.047499181350389816,0.06,400802.54,0.898,300k-500k,0.705,0.705,1,0.561,0.581,0.551,0.144,270375.68,283894.46,328091.25,351488.38,243338.11,0,0,1,0,0,1,0.076,0,1,0,0,0
320,Retail,Credit Card,Services,147513,23159.54,0.157,0.0,0.03798731697556622,0.157,0.157,0.0,0.157,124353.45999999999,0.843,50k-150k,0.435,0.435,0,0.317,0.352,0.359,0.118,62579.59,65708.57,77253.3,81353.47,56321.63,0,0,1,0,1,1,0.102,0,1,0,0,0
321,Retail,Term Loan,Trading,522922,221718.93,0.424,0.40956967922500614,0.35085281314345407,0.014,0.424,0.35085281314345407,0.073,301203.07,0.576,500k+,0.644,0.644,1,0.615,0.616,0.651,0.029,406958.82,427306.76,415693.71,406958.82,366262.94,0,0,0,0,0,0,0.183,0,0,0,0,0
322,SME,Overdraft,Public Sector,183864,77774.47,0.423,0.5393764737512077,0.3880986884959018,-0.116,0.5393764737512077,0.3880986884959018,0.151,106089.53,0.577,150k-300k,0.237,0.237,0,0.266,0.268,0.3,-0.029,105994.28,111293.99,102917.69,105994.28,95394.85,0,0,0,0,0,1,0.29,0,0,0,0,0
323,SME,Revolving Loan,Construction,592230,375473.82,0.634,0.5614433863811368,0.5848256071005121,0.073,0.634,0.5614433863811368,0.073,216756.18,0.366,500k+,0.527,0.527,1,0.272,0.289,0.232,0.255,434431.5,456153.08,489704.33,651647.25,390988.35,90,1,1,1,1,0,0.387,0,0,0,0,1
324,Retail,Overdraft,Construction,562148,158525.74,0.282,0.21296427841220172,0.29864419975818407,0.069,0.29864419975818407,0.21296427841220172,0.086,403622.26,0.718,500k+,0.575,0.575,1,0.48,0.498,0.494,0.095,352264.42,369877.64,390608.54,422717.3,317037.98,60,1,0,0,0,1,0.131,0,0,0,0,0
325,Corporate,Credit Card,Public Sector,388075,146304.28,0.377,0.18067821279007626,0.263339895488064,0.196,0.377,0.18067821279007626,0.196,241770.72,0.623,300k-500k,0.557,0.557,1,0.423,0.433,0.436,0.134,248573.29,261001.95,280970.57,323145.28,223715.96,0,0,1,0,0,1,0.151,0,0,0,0,0
326,SME,Revolving Loan,Trading,541756,93723.79,0.173,0.11346074003563197,0.08266744293966202,0.06,0.173,0.08266744293966202,0.09,448032.21,0.827,500k+,0.46,0.46,0,0.392,0.4,0.411,0.068,269352.42,282820.04,299818.61,269352.42,242417.18,0,0,0,0,1,0,0.385,0,1,1,0,0
327,SME,Overdraft,Services,63014,10712.38,0.17,0.06522080635247265,0.09572881439637454,0.105,0.17,0.06522080635247265,0.105,52301.62,0.83,50k-150k,0.421,0.421,0,0.337,0.37,0.346,0.084,28338.03,29754.93,32731.36,36839.44,25504.23,0,0,1,0,1,1,0.218,0,1,0,0,0
328,SME,Credit Card,Public Sector,433127,51108.99,0.118,0.20330072674573207,0.0313637105737761,-0.085,0.20330072674573207,0.0313637105737761,0.172,382018.01,0.882,300k-500k,0.104,0.104,0,0.153,0.176,0.211,-0.049,109557.75,115035.64,90838.86,109557.75,98601.98,0,0,0,0,0,1,0.243,0,1,1,0,0
329,Retail,Overdraft,Public Sector,265346,10879.19,0.041,0.0,0.029221900978296435,0.041,0.041,0.0,0.041,254466.81,0.959,150k-300k,0.38,0.38,0,0.382,0.392,0.468,-0.002,108085.51,113489.79,107576.58,108085.51,97276.96,15,0,0,0,0,1,0.148,0,1,0,0,0
330,Retail,Term Loan,Construction,459549,240344.13,0.523,0.5074786591557416,0.5146649387889126,0.016,0.523,0.5074786591557416,0.016,219204.87,0.477,300k-500k,0.316,0.316,0,0.315,0.33,0.325,0.001,309393.66,324863.34,309612.87,309393.66,278454.29,15,0,0,0,1,0,0.127,0,0,1,0,1
331,Retail,Credit Card,Services,565007,127126.58,0.225,0.1353166235427351,0.1896816467741167,0.09,0.225,0.1353166235427351,0.09,437880.42,0.775,500k+,0.636,0.636,1,0.637,0.651,0.605,-0.001,406056.41,426359.23,405618.53,406056.41,365450.77,0,0,0,0,1,1,0.114,0,0,0,0,0
332,SME,Term Loan,Construction,326260,130177.74,0.399,0.32131822786919273,0.3190482801325268,0.078,0.399,0.3190482801325268,0.08,196082.26,0.601,300k-500k,0.459,0.459,0,0.449,0.455,0.502,0.01,218218.67,229129.6,220179.5,218218.67,196396.8,0,0,0,0,0,0,0.375,0,0,0,0,0
333,Retail,Credit Card,Trading,242343,84577.71,0.349,0.1701686549361009,0.3759519415945478,0.179,0.3759519415945478,0.1701686549361009,0.206,157765.28999999998,0.651,150k-300k,0.479,0.479,0,0.39,0.367,0.415,0.089,146106.17,153411.48,160147.28,189938.02,131495.55,0,0,1,0,1,1,0.2,0,0,0,0,0
334,Retail,Term Loan,Trading,207854,22656.09,0.109,0.11162354781252816,0.2504734451064986,-0.003,0.2504734451064986,0.109,0.141,185197.91,0.891,150k-300k,0.226,0.226,0,0.211,0.194,0.159,0.015,61732.85,64819.49,64510.82,61732.85,55559.56,0,0,0,0,0,0,0.185,0,1,0,0,0
335,Retail,Revolving Loan,Manufacturing,87078,38227.24,0.439,0.27700720433609716,0.3753648123388889,0.162,0.439,0.27700720433609716,0.162,48850.76,0.561,50k-150k,0.463,0.463,0,0.323,0.341,0.334,0.14,54006.04,56706.34,60845.14,70207.85,48605.44,0,0,1,0,0,0,0.137,0,0,0,1,0
336,Retail,Term Loan,Public Sector,548967,290403.54,0.529,0.4070997227307912,0.5040494390146351,0.122,0.529,0.4070997227307912,0.122,258563.46000000002,0.471,500k+,0.411,0.411,0,0.283,0.301,0.308,0.128,363577.0,381755.85,396673.12,472650.1,327219.3,15,0,1,0,1,0,0.06,0,0,0,0,0
337,Corporate,Overdraft,Services,577058,296607.81,0.514,0.38270392886013715,0.4601237156356219,0.131,0.514,0.38270392886013715,0.131,280450.19,0.486,500k+,0.355,0.355,0,0.32,0.333,0.326,0.035,386351.87,405669.46,396167.63,386351.87,347716.68,0,0,0,0,1,1,0.11,0,0,1,0,0
338,SME,Credit Card,Services,588855,172534.52,0.293,0.3219106750851385,0.2817245444990173,-0.029,0.3219106750851385,0.2817245444990173,0.04,416320.48,0.707,500k+,0.37,0.37,0,0.299,0.316,0.378,0.071,297014.34,311865.06,326573.1,297014.34,267312.91,0,0,0,0,0,1,0.27,0,0,0,0,0
339,Retail,Overdraft,Construction,411637,182355.19,0.443,0.3192231395716072,0.4655557246557861,0.124,0.4655557246557861,0.3192231395716072,0.146,229281.81,0.557,300k-500k,0.367,0.367,0,0.395,0.374,0.46,-0.028,272921.5,286567.58,266501.61,272921.5,245629.35,0,0,0,0,0,1,0.149,0,0,0,0,0
340,Retail,Term Loan,Construction,278118,70920.09,0.255,0.22562135837012004,0.19826382577157298,0.029,0.255,0.19826382577157298,0.057,207197.91,0.745,150k-300k,0.499,0.499,0,0.368,0.375,0.401,0.131,147168.92,154527.37,174311.85,191319.6,132452.03,0,0,1,0,1,0,0.156,0,0,0,0,0
341,Retail,Credit Card,Services,265274,76929.46,0.29,0.34088436656112336,0.2273492254741859,-0.051,0.34088436656112336,0.2273492254741859,0.114,188344.53999999998,0.71,150k-300k,0.48,0.48,0,0.478,0.488,0.501,0.002,166958.15,175306.06,167334.84,166958.15,150262.34,0,0,0,0,0,1,0.139,0,0,0,1,0
342,Retail,Term Loan,Construction,327634,165782.8,0.506,0.47989343021747544,0.6040753094861261,0.026,0.6040753094861261,0.47989343021747544,0.124,161851.2,0.494,300k-500k,0.457,0.457,0,0.455,0.49,0.512,0.002,239425.1,251396.36,239748.8,239425.1,215482.59,0,0,0,0,1,0,0.061,0,0,1,0,0
343,Retail,Revolving Loan,Manufacturing,511438,145759.83,0.285,0.1018170785518317,0.22782882894309983,0.183,0.285,0.1018170785518317,0.183,365678.17000000004,0.715,500k+,0.362,0.362,0,0.248,0.254,0.258,0.114,236448.02,248270.42,278135.33,283737.62,212803.22,30,1,0,0,0,0,0.173,0,0,1,0,0
344,Retail,Revolving Loan,Public Sector,520792,130198.0,0.25,0.17108127836599613,0.2598183822347955,0.079,0.2598183822347955,0.17108127836599613,0.089,390594.0,0.75,500k+,0.289,0.289,0,0.223,0.238,0.223,0.066,217300.46,228165.48,243079.67,260760.55,195570.41,30,1,0,0,1,0,0.102,0,0,0,0,0
345,Retail,Revolving Loan,Manufacturing,340793,160854.3,0.472,0.28530659849904394,0.4017721291289933,0.187,0.472,0.28530659849904394,0.187,179938.7,0.528,300k-500k,0.405,0.405,0,0.284,0.277,0.287,0.121,211956.89,222554.73,233729.47,275543.96,190761.2,0,0,1,0,0,0,0.064,0,0,0,0,0
346,SME,Term Loan,Trading,98116,31691.47,0.323,0.08135519277151027,0.2217516762165933,0.242,0.323,0.08135519277151027,0.242,66424.53,0.677,50k-150k,0.481,0.481,0,0.443,0.471,0.459,0.038,61117.54,64173.42,63641.67,61117.54,55005.79,0,0,0,0,1,0,0.357,0,0,1,0,0
347,SME,Term Loan,Services,101296,10737.38,0.106,0.06842112775415038,0.08771144561202256,0.038,0.106,0.06842112775415038,0.038,90558.62,0.894,50k-150k,0.405,0.405,0,0.299,0.32,0.334,0.106,37814.41,39705.13,47413.62,49158.73,34032.97,0,0,1,0,1,0,0.211,0,1,0,0,0
348,Retail,Revolving Loan,Manufacturing,537019,151976.38,0.283,0.16385085511641162,0.17150834295729475,0.119,0.283,0.16385085511641162,0.119,385042.62,0.717,500k+,0.506,0.506,1,0.492,0.544,0.533,0.014,341417.35,358488.22,346807.95,341417.35,307275.62,0,0,0,0,0,0,0.067,0,0,1,0,0
349,Retail,Term Loan,Manufacturing,235321,104482.52,0.444,0.4328113926935244,0.46613253538447674,0.011,0.46613253538447674,0.4328113926935244,0.033,130838.48,0.556,150k-300k,0.298,0.298,0,0.085,0.106,0.129,0.213,115603.79,121383.98,143472.39,138724.55,104043.41,30,1,0,0,1,0,0.059,0,0,0,0,0
350,SME,Overdraft,Construction,187979,102824.51,0.547,0.538182775958542,0.5840792111144987,0.009,0.5840792111144987,0.538182775958542,0.046,85154.49,0.453,150k-300k,0.588,0.588,1,0.479,0.496,0.522,0.109,143613.51,150794.19,152895.35,186697.56,129252.16,0,0,1,0,0,1,0.324,0,0,0,0,0
351,Retail,Term Loan,Construction,16460,1827.06,0.111,0.051943188476924876,0.09074761002198489,0.059,0.111,0.051943188476924876,0.059,14632.94,0.889,0-50k,0.142,0.142,0,0.137,0.171,0.231,0.005,3831.77,4023.36,3904.94,3831.77,3448.59,0,0,0,0,0,0,0.174,0,1,0,0,0
352,Corporate,Overdraft,Construction,16294,3046.98,0.187,0.11552336661125814,0.20084990373248574,0.071,0.20084990373248574,0.11552336661125814,0.085,13247.02,0.813,0-50k,0.596,0.596,1,0.392,0.396,0.423,0.204,8239.81,8651.8,10942.2,9887.77,7415.83,30,1,0,0,0,1,0.172,0,1,0,0,0
353,SME,Revolving Loan,Trading,115621,40698.59,0.352,0.24736218260820936,0.2809527938554076,0.105,0.352,0.24736218260820936,0.105,74922.41,0.648,50k-150k,0.516,0.516,1,0.51,0.508,0.563,0.006,78909.02,82854.47,79358.55,78909.02,71018.12,0,0,0,0,0,0,0.291,0,0,0,0,0
354,Retail,Term Loan,Manufacturing,537105,133739.14,0.249,0.10427680675407128,0.30675268963203184,0.145,0.30675268963203184,0.10427680675407128,0.202,403365.86,0.751,500k+,0.446,0.446,0,0.331,0.366,0.339,0.115,267253.24,280615.9,313640.31,347429.21,240527.92,0,0,1,0,0,0,0.082,0,0,0,1,0
355,Retail,Revolving Loan,Public Sector,361061,187751.72,0.52,0.48126159216690073,0.5649862456569004,0.039,0.5649862456569004,0.48126159216690073,0.084,173309.28,0.48,300k-500k,0.453,0.453,0,0.39,0.398,0.402,0.063,255342.34,268109.46,266260.82,255342.34,229808.11,0,0,0,0,1,0,0.17,0,0,0,0,0
356,SME,Credit Card,Construction,139105,25456.22,0.183,0.0820057671530143,0.05176159893861909,0.101,0.183,0.05176159893861909,0.131,113648.78,0.817,50k-150k,0.263,0.263,0,0.277,0.298,0.327,-0.014,56936.93,59783.78,55345.85,56936.93,51243.24,0,0,0,0,1,1,0.375,0,1,0,0,1
357,Retail,Term Loan,Trading,542259,407236.51,0.751,0.8535016698648747,0.7225783649023935,-0.103,0.8535016698648747,0.7225783649023935,0.131,135022.49,0.249,500k+,0.456,0.456,0,0.354,0.355,0.392,0.102,455034.47,477786.19,468806.77,546041.36,409531.02,30,1,0,0,1,0,0.145,0,0,0,0,0
358,SME,Term Loan,Trading,24731,7147.26,0.289,0.2865903369436131,0.18329216450364805,0.002,0.289,0.18329216450364805,0.106,17583.739999999998,0.711,0-50k,0.545,0.545,1,0.35,0.397,0.405,0.195,13301.57,13966.65,16730.4,19952.36,11971.41,60,1,1,1,0,0,0.19,0,0,0,0,0
359,Corporate,Revolving Loan,Construction,398227,26681.21,0.067,0.0,0.0,0.067,0.067,0.0,0.067,371545.79,0.933,300k-500k,0.731,0.731,1,0.593,0.599,0.605,0.138,247007.86,259358.25,298281.18,296409.43,222307.07,30,1,0,0,0,0,0.201,0,1,0,0,0
360,SME,Revolving Loan,Services,80244,30974.18,0.386,0.2551790267216264,0.40297009596097455,0.131,0.40297009596097455,0.2551790267216264,0.148,49269.82,0.614,50k-150k,0.2,0.2,0,0.244,0.242,0.257,-0.044,42996.02,45145.82,40828.14,42996.02,38696.42,0,0,0,0,1,0,0.15,0,0,1,1,0
361,Retail,Revolving Loan,Manufacturing,227941,62911.72,0.276,0.3785164116882435,0.27541339460313946,-0.103,0.3785164116882435,0.27541339460313946,0.103,165029.28,0.724,150k-300k,0.514,0.514,1,0.477,0.479,0.507,0.037,141630.69,148712.22,147736.77,141630.69,127467.62,15,0,0,0,1,0,0.063,0,0,0,0,0
362,SME,Credit Card,Construction,521144,164681.5,0.316,0.24978205070119217,0.2371785269393545,0.066,0.316,0.2371785269393545,0.079,356462.5,0.684,500k+,0.372,0.372,0,0.28,0.277,0.303,0.092,264491.0,277715.55,297285.55,317389.2,238041.9,60,1,0,0,1,1,0.249,0,0,0,1,0
363,Retail,Credit Card,Public Sector,289681,45190.24,0.156,0.10627188703225854,0.23900032398617316,0.05,0.23900032398617316,0.10627188703225854,0.133,244490.76,0.844,150k-300k,0.453,0.453,0,0.317,0.327,0.361,0.136,122693.81,128828.5,155944.55,147232.57,110424.43,30,1,0,0,1,1,0.065,0,1,0,0,0
364,Retail,Revolving Loan,Manufacturing,258938,43760.52,0.169,0.09046636166187097,0.22238298648295718,0.079,0.22238298648295718,0.09046636166187097,0.132,215177.48,0.831,150k-300k,0.667,0.667,1,0.409,0.415,0.464,0.258,131768.11,138356.52,187283.9,158121.73,118591.3,60,1,0,0,0,0,0.125,0,1,0,0,1
365,Corporate,Term Loan,Trading,29836,16618.65,0.557,0.50477469200201,0.48972406707574667,0.052,0.557,0.48972406707574667,0.067,13217.349999999999,0.443,0-50k,0.691,0.691,1,0.523,0.51,0.518,0.168,23531.32,24707.89,25751.84,28237.58,21178.19,60,1,0,0,0,0,0.265,0,0,0,0,0
366,Retail,Term Loan,Public Sector,148545,76203.59,0.513,0.4264015155252786,0.5388409407585222,0.087,0.5388409407585222,0.4264015155252786,0.112,72341.41,0.487,50k-150k,0.467,0.467,0,0.442,0.478,0.484,0.025,108178.49,113587.41,109987.03,108178.49,97360.64,0,0,0,0,1,0,0.159,0,0,0,0,0
367,Corporate,Revolving Loan,Manufacturing,105231,35673.31,0.339,0.29174487333849175,0.37018923655760144,0.047,0.37018923655760144,0.29174487333849175,0.078,69557.69,0.661,50k-150k,0.196,0.196,0,0.217,0.26,0.295,-0.021,50767.33,53305.7,49306.62,50767.33,45690.6,0,0,0,0,1,0,0.274,0,0,0,0,0
368,Corporate,Overdraft,Public Sector,60965,32860.14,0.539,0.5026104411460218,0.47724967677883706,0.036,0.539,0.47724967677883706,0.062,28104.86,0.461,50k-150k,0.6,0.6,1,0.443,0.428,0.482,0.157,45310.59,47576.12,49723.06,58903.77,40779.53,0,0,1,0,0,1,0.272,0,0,0,1,0
369,Retail,Credit Card,Trading,204440,99562.28,0.487,0.5188817145512054,0.5427187153624935,-0.032,0.5427187153624935,0.487,0.056,104877.72,0.513,150k-300k,0.587,0.587,1,0.431,0.419,0.472,0.156,144764.58,152002.81,161125.5,173717.5,130288.12,60,1,0,0,1,1,0.052,0,0,0,0,1
370,Retail,Credit Card,Construction,356042,175172.66,0.492,0.5604268012079323,0.48699417709447634,-0.068,0.5604268012079323,0.48699417709447634,0.073,180869.34,0.508,300k-500k,0.31,0.31,0,0.245,0.26,0.198,0.065,219485.65,230459.93,231242.16,219485.65,197537.08,15,0,0,0,1,1,0.13,0,0,0,0,0
371,Retail,Overdraft,Public Sector,266007,7980.21,0.03,0.0,0.04068152082128412,0.03,0.04068152082128412,0.0,0.041,258026.79,0.97,150k-300k,0.615,0.615,1,0.54,0.512,0.623,0.075,147314.68,154680.41,166666.69,191509.08,132583.21,0,0,1,0,1,1,0.088,0,1,0,0,0
372,Retail,Revolving Loan,Construction,489268,159990.64,0.327,0.25330272666007586,0.29984479947577497,0.074,0.327,0.25330272666007586,0.074,329277.36,0.673,300k-500k,0.666,0.666,1,0.52,0.558,0.55,0.146,331214.87,347775.61,379289.36,397457.84,298093.38,30,1,0,0,1,0,0.148,0,0,0,0,0
373,Retail,Term Loan,Trading,537738,218321.63,0.406,0.40411592923819334,0.36354338544278586,0.002,0.406,0.36354338544278586,0.042,319416.37,0.594,500k+,0.549,0.549,1,0.234,0.252,0.279,0.315,293065.06,307718.31,393681.22,439597.59,263758.55,60,1,1,1,1,0,0.093,0,0,0,0,0
374,SME,Term Loan,Trading,333743,21693.3,0.065,0.03533909085069937,0.14398278969291328,0.03,0.14398278969291328,0.03533909085069937,0.109,312049.7,0.935,300k-500k,0.382,0.382,0,0.328,0.35,0.404,0.054,124045.6,130247.88,140896.29,124045.6,111641.04,15,0,0,0,0,0,0.214,0,1,0,0,0
375,Retail,Credit Card,Public Sector,283803,153821.23,0.542,0.4827935410743633,0.5036435782631474,0.059,0.542,0.4827935410743633,0.059,129981.76999999999,0.458,150k-300k,0.338,0.338,0,0.303,0.293,0.336,0.035,193205.71,202866.0,197755.07,193205.71,173885.14,0,0,0,0,1,1,0.143,0,0,0,0,0
376,Retail,Overdraft,Public Sector,48751,22327.96,0.458,0.32712859077100687,0.4147168280968991,0.131,0.458,0.32712859077100687,0.131,26423.04,0.542,0-50k,0.235,0.235,0,0.3,0.289,0.369,-0.065,30254.87,31767.61,28537.37,30254.87,27229.38,0,0,0,0,0,1,0.173,0,0,1,0,0
377,SME,Term Loan,Trading,598406,251330.52,0.42,0.2904315388976899,0.2889521479872759,0.13,0.42,0.2889521479872759,0.131,347075.48,0.58,500k+,0.613,0.613,1,0.443,0.446,0.474,0.17,405084.96,425339.21,464087.79,526610.45,364576.46,0,0,1,0,0,0,0.377,0,0,0,0,0
378,Retail,Credit Card,Public Sector,202939,75899.19,0.374,0.24576020386847758,0.32532855182342657,0.128,0.374,0.24576020386847758,0.128,127039.81,0.626,150k-300k,0.543,0.543,1,0.387,0.399,0.451,0.156,125063.6,131316.78,144881.81,150076.32,112557.24,60,1,0,0,0,1,0.096,0,0,0,0,0
379,SME,Term Loan,Public Sector,345916,193021.13,0.558,0.5888705917912551,0.5316697543754847,-0.031,0.5888705917912551,0.5316697543754847,0.057,152894.87,0.442,300k-500k,0.618,0.618,1,0.481,0.501,0.519,0.137,266563.56,279891.74,287510.16,346532.63,239907.2,0,0,1,0,1,0,0.372,0,0,0,1,0
380,Retail,Term Loan,Public Sector,156965,50856.66,0.324,0.2974596420489626,0.24013820170520747,0.027,0.324,0.24013820170520747,0.084,106108.34,0.676,150k-300k,0.63,0.63,1,0.5,0.511,0.468,0.13,103910.83,109106.37,117704.91,124693.0,93519.75,30,1,0,0,0,0,0.164,0,0,0,0,0
381,Retail,Term Loan,Public Sector,556688,58452.24,0.105,0.0,0.0706381103024066,0.105,0.105,0.0,0.105,498235.76,0.895,500k+,0.672,0.672,1,0.427,0.439,0.543,0.245,271198.91,284758.86,393266.67,406798.36,244079.02,60,1,1,1,0,0,0.109,0,1,0,0,1
382,SME,Credit Card,Manufacturing,494244,346959.29,0.702,0.716832048534291,0.6600867587347521,-0.015,0.716832048534291,0.6600867587347521,0.057,147284.71000000002,0.298,300k-500k,0.546,0.546,1,0.527,0.563,0.584,0.019,424578.33,445807.25,427376.74,424578.33,382120.5,0,0,0,0,1,1,0.289,0,0,0,0,0
383,SME,Overdraft,Trading,382661,176789.38,0.462,0.6897474524193608,0.4268315902837384,-0.228,0.6897474524193608,0.4268315902837384,0.263,205871.62,0.538,300k-500k,0.795,0.795,1,0.652,0.661,0.659,0.143,311017.68,326568.56,340457.32,373221.22,279915.91,60,1,0,0,0,1,0.388,0,0,0,0,0
384,Corporate,Revolving Loan,Trading,231574,123660.52,0.534,0.6486972999343659,0.4030470015970829,-0.115,0.6486972999343659,0.4030470015970829,0.246,107913.48,0.466,150k-300k,0.274,0.274,0,0.334,0.38,0.394,-0.06,159703.62,167688.8,153228.81,159703.62,143733.26,0,0,0,0,0,0,0.265,0,0,0,0,0
385,SME,Overdraft,Services,165018,74423.12,0.451,0.4772007192609763,0.5078352154174446,-0.026,0.5078352154174446,0.451,0.057,90594.88,0.549,150k-300k,0.38,0.38,0,0.341,0.358,0.319,0.039,105315.97,110581.77,108849.17,136910.76,94784.37,0,0,1,0,1,1,0.252,0,0,0,0,1
386,SME,Term Loan,Construction,31510,3340.06,0.106,0.042968651154883575,0.09516537062519828,0.063,0.106,0.042968651154883575,0.063,28169.94,0.894,0-50k,0.344,0.344,0,0.401,0.438,0.415,-0.057,14636.21,15368.02,13030.52,14636.21,13172.59,0,0,0,0,0,0,0.254,0,1,0,0,0
387,Retail,Overdraft,Services,166271,103753.1,0.624,0.542960247098465,0.5740435238320275,0.081,0.624,0.542960247098465,0.081,62517.899999999994,0.376,150k-300k,0.335,0.335,0,0.164,0.166,0.22,0.171,114006.04,119706.34,124696.6,148207.85,102605.44,0,0,1,0,1,1,0.19,0,0,0,0,0
388,Retail,Term Loan,Public Sector,422255,93318.36,0.221,0.21892983701116558,0.20755916621994613,0.002,0.221,0.20755916621994613,0.013,328936.64,0.779,300k-500k,0.274,0.274,0,0.325,0.347,0.343,-0.051,200222.77,210233.91,183447.0,200222.77,180200.49,15,0,0,0,0,0,0.17,0,0,0,0,0
389,SME,Credit Card,Public Sector,384532,146506.69,0.381,0.2893231033420367,0.41958193872471233,0.092,0.41958193872471233,0.2893231033420367,0.13,238025.31,0.619,300k-500k,0.465,0.465,0,0.456,0.46,0.486,0.009,255046.23,267798.54,257188.46,255046.23,229541.61,0,0,0,0,1,1,0.255,0,0,0,0,0
390,SME,Credit Card,Manufacturing,548476,241877.92,0.441,0.28454484268928504,0.43382058521208927,0.156,0.441,0.28454484268928504,0.156,306598.07999999996,0.559,500k+,0.516,0.516,1,0.373,0.381,0.405,0.143,356239.0,374050.95,400082.53,463110.7,320615.1,0,0,1,0,0,1,0.392,0,0,0,0,0
