cust_id,segment,secured_flag,ead,collateral_value,recovery_amount,recovery_cost,time_to_recovery,recovery_strategy,seniority,lgd_observed,default_flag
2212,Mortgage,0,1515946,0,333704,200454,16,Legal,Senior,0.912,0
2213,Auto,1,39480,28560,21498,2421,17,Legal,Subordinated,0.517,0
2214,Corporate,0,7296725,0,1299191,687980,19,InternalRecovery,Senior,0.916,0
2215,SME,1,365665,436937,319433,49322,7,Legal,Senior,0.261,0
2216,SME,0,230986,0,24358,44004,31,Auction,Subordinated,0.95,0
2217,Auto,1,85820,54568,42958,1866,14,Auction,Senior,0.521,0
2218,SME,0,199961,0,37613,28128,18,InternalRecovery,Senior,0.95,0
2219,Mortgage,1,379801,430512,331464,23051,7,Auction,Senior,0.188,0
2220,SME,1,479634,440218,300136,19923,14,Auction,Senior,0.416,1
2221,Auto,1,39408,43616,22525,2238,11,DirectSale,Senior,0.485,0
2222,Mortgage,0,659606,0,98900,123841,17,InternalRecovery,Senior,0.95,0
2223,SME,1,423891,490344,260647,53254,10,DirectSale,Senior,0.511,0
2224,Mortgage,1,388356,265283,166147,14435,5,Auction,Senior,0.609,0
2225,Mortgage,1,896103,663387,357105,38874,17,Legal,Senior,0.645,0
2226,Auto,0,99015,0,5431,7947,28,DirectSale,Senior,0.95,0
2227,Auto,1,109470,67386,36695,5593,13,Auction,Senior,0.716,0
2228,SME,0,219308,0,17613,22325,17,DirectSale,Senior,0.95,0
2229,SME,1,162435,174267,106556,12019,16,InternalRecovery,Subordinated,0.418,0
2230,SME,0,685485,0,114818,110404,8,Auction,Senior,0.95,0
2231,Mortgage,0,523254,0,64207,43482,13,DirectSale,Subordinated,0.95,1
2232,Mortgage,1,913104,591350,246669,42726,15,InternalRecovery,Senior,0.777,0
2233,SME,0,363643,0,63370,31645,18,InternalRecovery,Senior,0.913,0
2234,SME,1,743673,495062,243262,43594,7,Auction,Senior,0.732,0
2235,SME,1,536159,328894,261083,17564,8,Auction,Subordinated,0.546,0
2236,Corporate,1,10084415,7839172,5324962,665280,17,DirectSale,Senior,0.538,0
2237,Auto,1,62252,43881,23546,1516,8,Auction,Senior,0.646,0
2238,Auto,1,92699,87404,50709,4946,3,DirectSale,Senior,0.506,0
2239,Mortgage,0,773421,0,40900,139036,21,InternalRecovery,Subordinated,0.95,0
2240,Auto,0,100950,0,9624,14638,12,Legal,Senior,0.95,0
2241,Mortgage,1,706585,707337,418249,34226,18,Legal,Senior,0.457,0
2242,SME,1,438649,291274,180043,16458,13,Auction,Senior,0.627,0
2243,Mortgage,1,582889,383660,230555,29542,8,Auction,Senior,0.655,0
2244,Corporate,1,4088457,4448613,3027106,480248,13,InternalRecovery,Subordinated,0.377,0
2245,Mortgage,1,341247,403542,229611,48175,9,Auction,Senior,0.468,0
2246,SME,1,170305,168505,103861,16565,3,Auction,Senior,0.487,0
2247,Mortgage,1,189398,222094,148773,6718,21,InternalRecovery,Senior,0.25,0
2248,Mortgage,0,320224,0,20427,27624,9,InternalRecovery,Senior,0.95,0
2249,Mortgage,0,913249,0,99346,181357,14,Legal,Senior,0.95,0
2250,Mortgage,0,413159,0,63551,28295,14,Auction,Senior,0.915,0
2251,Corporate,0,3544447,0,577655,451765,28,InternalRecovery,Senior,0.95,0
2252,Mortgage,1,503211,511191,262723,28336,10,DirectSale,Senior,0.534,0
2253,SME,0,287972,0,43059,15073,25,Legal,Subordinated,0.903,0
2254,Mortgage,0,759660,0,89171,41235,26,Legal,Senior,0.937,0
2255,Mortgage,0,540540,0,62961,99502,12,Auction,Subordinated,0.95,1
2256,Corporate,0,5152909,0,429446,551966,31,Legal,Senior,0.95,0
2257,Auto,1,70904,43263,31580,2508,20,Legal,Senior,0.59,0
2258,Mortgage,1,356823,311651,226199,15486,18,DirectSale,Senior,0.409,1
2259,Corporate,0,3171875,0,622260,421915,21,Legal,Subordinated,0.937,0
2260,Mortgage,0,812480,0,125292,111622,19,Legal,Senior,0.95,0
2261,Mortgage,1,471771,354225,152365,41092,16,DirectSale,Subordinated,0.764,0
2262,Corporate,1,4585111,5145780,2688869,431526,6,Legal,Senior,0.508,1
2263,Mortgage,0,678898,0,38895,82905,24,Auction,Senior,0.95,1
2264,Mortgage,1,465297,519332,400764,57309,22,InternalRecovery,Subordinated,0.262,0
2265,Mortgage,1,554372,629484,373241,62546,13,Auction,Senior,0.44,0
2266,Mortgage,1,726641,528455,253819,30213,15,Legal,Senior,0.692,1
2267,Auto,0,103917,0,18642,18570,20,DirectSale,Senior,0.95,0
2268,Mortgage,1,476805,430153,198942,16210,22,Legal,Senior,0.617,0
2269,Auto,1,115089,87311,57109,8617,14,InternalRecovery,Senior,0.579,0
2270,Auto,1,88460,79706,60273,8775,15,Auction,Senior,0.418,0
2271,Mortgage,0,566749,0,58072,61379,23,Legal,Senior,0.95,0
2272,Auto,1,75892,84956,56429,4638,11,Auction,Senior,0.318,0
2273,SME,1,123629,122210,64496,10949,7,DirectSale,Senior,0.567,0
2274,Auto,1,85967,85627,59228,4919,11,DirectSale,Senior,0.368,0
2275,Corporate,1,16220494,15366586,6478012,1003851,10,Legal,Senior,0.663,0
2276,SME,0,235090,0,22445,33150,24,Legal,Senior,0.95,0
2277,SME,0,547103,0,76555,76127,8,Auction,Senior,0.95,0
2278,Mortgage,0,501469,0,107090,96553,4,Auction,Senior,0.95,0
2279,Mortgage,0,361811,0,60417,25868,20,DirectSale,Senior,0.905,0
2280,Auto,1,70162,82047,59677,4501,8,Legal,Senior,0.214,0
2281,Auto,1,101973,101812,60362,7795,14,Auction,Senior,0.485,0
2282,Mortgage,1,383974,438612,326033,38614,17,DirectSale,Senior,0.251,0
2283,Auto,0,53466,0,6574,10432,18,Auction,Senior,0.95,0
2284,Auto,1,61902,62263,33856,5362,17,Legal,Senior,0.54,0
2285,Auto,1,89765,70159,50857,7185,7,Auction,Senior,0.513,0
2286,Mortgage,1,508848,314438,217837,16826,20,Legal,Senior,0.605,1
2287,SME,1,242861,225005,174723,12252,4,Auction,Senior,0.331,0
2288,Corporate,0,1894437,0,208243,311611,14,DirectSale,Senior,0.95,1
2289,Auto,1,47056,56131,30595,4467,4,Legal,Senior,0.445,1
2290,SME,1,200468,179364,140088,13867,13,Legal,Senior,0.37,0
2291,Corporate,1,1031751,695254,413208,33706,11,InternalRecovery,Senior,0.632,0
2292,Auto,1,68488,81922,42132,4473,10,Legal,Senior,0.45,0
2293,Corporate,1,5521895,5661461,4036869,404787,21,Legal,Senior,0.342,0
2294,Auto,0,57418,0,4075,10648,16,Auction,Senior,0.95,0
2295,SME,0,290398,0,39340,19414,27,DirectSale,Subordinated,0.931,0
2296,SME,1,691544,774527,532520,62820,19,DirectSale,Senior,0.321,0
2297,Auto,1,89278,57715,40751,3594,4,Auction,Senior,0.584,0
2298,Mortgage,0,652464,0,134794,116585,23,Auction,Senior,0.95,0
2299,Mortgage,1,439077,508749,370496,26991,8,DirectSale,Senior,0.218,0
2300,SME,0,313263,0,24039,30805,8,Legal,Senior,0.95,0
2301,Corporate,1,2291060,1650772,1205861,124160,20,Auction,Senior,0.528,0
2302,Corporate,1,4747410,5315308,3569749,195551,3,DirectSale,Senior,0.289,0
2303,Auto,0,47950,0,8838,9483,30,Legal,Subordinated,0.95,0
2304,Auto,0,76170,0,4559,7658,22,Auction,Subordinated,0.95,0
2305,Auto,1,47685,37892,16005,2828,16,Auction,Senior,0.724,0
2306,SME,1,277806,265787,116135,11087,12,Auction,Senior,0.622,0
2307,Auto,1,124442,118808,90014,7049,16,DirectSale,Senior,0.333,0
2308,SME,1,892964,834196,517478,93313,8,InternalRecovery,Senior,0.525,0
2309,Corporate,1,10672174,6625210,3782165,669171,9,InternalRecovery,Senior,0.708,0
2310,Auto,1,69367,71985,35706,4292,9,DirectSale,Subordinated,0.547,0
2311,Mortgage,0,1239283,0,263318,145510,17,InternalRecovery,Senior,0.905,1
2312,Mortgage,1,832724,931524,458169,98967,10,DirectSale,Subordinated,0.569,1
2313,Corporate,0,5066648,0,318485,544600,23,Legal,Subordinated,0.95,0
2314,Auto,1,118672,100722,44244,10752,8,Auction,Senior,0.718,0
2315,Mortgage,0,516251,0,111977,40154,23,Legal,Senior,0.861,0
2316,Auto,1,106392,106221,55252,8141,14,Legal,Senior,0.557,0
2317,Mortgage,1,413312,426717,202736,50462,19,Legal,Senior,0.632,0
2318,SME,0,116705,0,11688,7441,15,DirectSale,Senior,0.95,0
2319,SME,0,54579,0,12505,4272,22,Auction,Senior,0.849,0
2320,Corporate,1,3324783,2525608,1129939,85292,9,Auction,Senior,0.686,1
2321,Mortgage,1,555489,612977,256157,22829,3,Auction,Senior,0.58,0
2322,Corporate,1,3304269,3725976,2362228,247418,11,Legal,Senior,0.36,0
2323,SME,0,346232,0,32799,59812,27,DirectSale,Senior,0.95,0
2324,SME,1,183013,191894,80366,20621,9,DirectSale,Senior,0.674,0
2325,Auto,1,73978,80841,32921,6406,7,Legal,Senior,0.642,0
2326,Corporate,1,4568127,4602429,1963076,261832,13,DirectSale,Senior,0.628,0
2327,Auto,1,83993,78807,58218,8953,8,Auction,Senior,0.413,0
2328,Mortgage,1,773908,890720,372006,101069,14,Auction,Senior,0.65,0
2329,Corporate,0,7730838,0,1069719,509706,14,Auction,Senior,0.928,0
2330,Auto,1,71541,71669,43862,6362,10,InternalRecovery,Senior,0.476,0
2331,SME,1,381030,389653,268103,36006,24,Legal,Senior,0.391,1
2332,SME,1,698207,825781,576839,69513,4,Legal,Subordinated,0.273,0
2333,Auto,1,66834,69918,42318,7718,14,Auction,Senior,0.482,0
2334,Corporate,1,13669846,9124274,4669581,885501,11,Legal,Senior,0.723,0
2335,SME,1,386989,391513,236730,18916,3,Legal,Senior,0.437,0
2336,Corporate,1,4507221,5149468,3733895,483995,8,Legal,Senior,0.279,1
2337,Corporate,1,4589229,4799077,2050746,216125,7,Legal,Senior,0.6,0
2338,Auto,1,78012,62144,28399,7029,12,Legal,Senior,0.726,0
2339,SME,0,271265,0,52156,27537,11,Auction,Senior,0.909,0
2340,Auto,1,68194,52913,24251,5842,11,DirectSale,Subordinated,0.73,0
2341,Auto,1,130224,152683,79358,6224,8,Auction,Senior,0.438,0
2342,SME,1,259983,221310,133241,19490,16,Auction,Senior,0.562,0
2343,Auto,0,71209,0,12489,10551,17,DirectSale,Senior,0.95,0
2344,Mortgage,0,677975,0,53193,51303,20,Legal,Senior,0.95,0
2345,Auto,0,76612,0,10422,7576,10,Auction,Senior,0.95,0
2346,Mortgage,0,414661,0,50295,44163,20,DirectSale,Senior,0.95,1
2347,Mortgage,0,520646,0,30070,62425,24,InternalRecovery,Senior,0.95,0
2348,Mortgage,1,440073,480841,336799,39099,13,InternalRecovery,Subordinated,0.324,0
2349,Mortgage,1,259893,174996,79167,14066,15,DirectSale,Subordinated,0.75,0
2350,Auto,1,61218,60490,44987,6180,7,Auction,Senior,0.366,0
2351,Auto,0,49426,0,9891,9391,16,Auction,Subordinated,0.95,0
2352,Corporate,1,2706052,3122888,1752940,316339,8,InternalRecovery,Senior,0.469,0
2353,Mortgage,0,794923,0,148809,113018,15,Auction,Senior,0.95,0
2354,Auto,1,138942,153667,77458,15654,16,Auction,Senior,0.555,0
2355,Auto,0,97698,0,17697,7233,22,Auction,Senior,0.893,0
2356,Mortgage,1,550869,495972,315564,15914,19,Legal,Senior,0.456,0
2357,SME,1,779528,626208,353381,74662,20,Auction,Senior,0.642,0
2358,Mortgage,0,579210,0,32877,91695,29,DirectSale,Senior,0.95,0
2359,Mortgage,1,685535,717474,449573,53282,7,Auction,Senior,0.422,0
2360,Mortgage,1,437178,480724,365520,49916,21,InternalRecovery,Subordinated,0.278,0
2361,Auto,0,78667,0,8252,5512,10,Auction,Subordinated,0.95,0
2362,Auto,1,104908,115676,50873,3948,4,InternalRecovery,Subordinated,0.553,0
2363,Mortgage,0,554353,0,39085,57262,27,Auction,Senior,0.95,0
2364,SME,1,270778,174423,104126,10394,9,InternalRecovery,Senior,0.654,0
2365,Mortgage,0,659808,0,51417,58238,26,DirectSale,Senior,0.95,0
2366,Corporate,1,7805318,8342809,6328566,554860,13,DirectSale,Senior,0.26,0
2367,Auto,1,82714,82736,61262,3575,20,InternalRecovery,Senior,0.303,0
2368,Auto,1,32985,38849,27557,2366,16,Auction,Senior,0.236,0
2369,Mortgage,1,630407,509257,241329,56375,20,Auction,Subordinated,0.707,0
2370,SME,1,591102,515990,277718,27469,17,Legal,Senior,0.577,1
2371,SME,0,203920,0,38108,35943,16,Auction,Senior,0.95,0
2372,Auto,1,75093,63021,35652,4118,25,Legal,Senior,0.58,0
2373,Corporate,0,2565152,0,363228,360257,20,InternalRecovery,Senior,0.95,0
2374,Mortgage,0,657867,0,98856,117446,22,DirectSale,Senior,0.95,1
2375,Corporate,1,3106791,2915971,1505228,185718,17,InternalRecovery,Senior,0.575,0
2376,Corporate,0,6079590,0,1238570,325824,15,Legal,Subordinated,0.85,0
2377,Mortgage,1,676572,570979,283134,47525,3,Auction,Subordinated,0.652,1
2378,Auto,0,40852,0,5855,7804,10,DirectSale,Senior,0.95,0
2379,Auto,1,124293,109133,63721,3670,6,InternalRecovery,Senior,0.517,0
2380,Auto,1,83843,84952,39181,8329,10,Auction,Senior,0.632,0
2381,Auto,1,63026,46226,34714,3156,12,Auction,Senior,0.499,0
2382,Mortgage,1,383149,266012,166606,8423,24,InternalRecovery,Senior,0.587,0
2383,SME,0,364040,0,21907,44061,17,InternalRecovery,Senior,0.95,0
2384,Corporate,1,2516417,2367567,1830134,165752,11,InternalRecovery,Senior,0.339,0
2385,Auto,1,109494,71557,37127,2944,12,DirectSale,Subordinated,0.688,0
2386,Mortgage,1,1046840,808406,575827,63443,19,Legal,Subordinated,0.511,0
2387,SME,0,260760,0,56868,35106,14,InternalRecovery,Subordinated,0.917,0
2388,Mortgage,1,855702,821579,360233,76125,21,DirectSale,Senior,0.668,0
2389,Mortgage,0,752689,0,159423,128581,11,Auction,Senior,0.95,0
2390,Mortgage,0,144273,0,12277,10470,12,Legal,Senior,0.95,0
2391,SME,1,518161,386949,249886,42098,19,Legal,Senior,0.599,0
2392,Mortgage,0,469350,0,63019,63528,23,DirectSale,Senior,0.95,0
2393,Mortgage,0,619721,0,149710,49703,18,InternalRecovery,Subordinated,0.839,0
2394,Auto,1,40688,45482,31448,4050,16,DirectSale,Senior,0.327,0
2395,SME,0,203932,0,11423,31492,18,InternalRecovery,Senior,0.95,0
2396,Corporate,1,7376933,6953325,5306088,296479,3,Legal,Senior,0.321,0
2397,Mortgage,1,536598,616618,370071,64007,24,Legal,Senior,0.43,0
2398,Mortgage,0,937337,0,62878,54944,21,Legal,Senior,0.95,0
2399,SME,1,504635,390291,213408,38598,18,DirectSale,Senior,0.654,0
2400,Corporate,0,10039930,0,695159,1258597,23,DirectSale,Subordinated,0.95,0
2401,Mortgage,1,1037948,1026243,620564,109053,16,DirectSale,Senior,0.507,0
2402,Mortgage,1,564511,389243,289063,31392,10,Auction,Senior,0.544,0
2403,Corporate,0,4240996,0,908444,722161,27,Legal,Senior,0.95,0
2404,SME,1,386761,380460,183737,15066,13,Auction,Subordinated,0.564,0
2405,Mortgage,1,1293037,1255864,844157,67486,11,InternalRecovery,Senior,0.399,0
2406,SME,0,413699,0,98192,30838,20,Auction,Senior,0.837,0
2407,SME,0,421181,0,23436,67428,23,DirectSale,Senior,0.95,0
2408,Mortgage,1,779061,888489,632468,33427,5,DirectSale,Senior,0.231,0
2409,Mortgage,1,438624,355265,280497,14209,3,Auction,Senior,0.393,0
2410,Mortgage,0,533995,0,129343,40708,18,Auction,Subordinated,0.834,0
2411,Mortgage,1,652347,762633,370335,39447,9,Auction,Senior,0.493,0
2412,Auto,1,78498,87584,41067,5007,9,Auction,Subordinated,0.541,0
2413,SME,0,265255,0,15650,48364,13,InternalRecovery,Senior,0.95,1
2414,Mortgage,1,1009311,687353,361870,47746,10,InternalRecovery,Senior,0.689,0
2415,Corporate,1,5786841,6779524,4619125,524626,3,InternalRecovery,Senior,0.292,0
2416,Corporate,0,6575153,0,1255822,765334,21,Auction,Senior,0.925,0
2417,Mortgage,1,441094,266372,155584,19490,19,Legal,Senior,0.691,0
2418,Auto,1,52473,36359,28067,2709,17,Auction,Senior,0.517,0
2419,Corporate,0,1786123,0,386933,247425,27,Auction,Senior,0.922,0
2420,Auto,1,62605,73165,35058,4704,15,Legal,Senior,0.515,0
2421,Mortgage,1,772404,846419,546722,78656,24,Legal,Subordinated,0.394,0
2422,SME,0,225868,0,42640,30786,15,Legal,Senior,0.948,0
2423,Corporate,0,6081192,0,1139435,383306,18,InternalRecovery,Senior,0.876,0
2424,Auto,1,139231,96316,53510,5229,17,DirectSale,Senior,0.653,0
2425,Auto,0,96436,0,11884,9862,17,Auction,Senior,0.95,0
2426,Corporate,1,3920896,4018431,2670136,393161,13,Legal,Senior,0.419,0
2427,Mortgage,0,833885,0,194503,65193,15,Legal,Subordinated,0.845,0
2428,Auto,1,94388,105896,51070,8141,11,DirectSale,Senior,0.545,0
2429,SME,1,339511,212879,97372,12854,19,Legal,Senior,0.751,0
2430,Mortgage,1,579464,526525,375945,23578,14,Auction,Senior,0.392,0
2431,SME,1,305859,315254,212202,22634,25,DirectSale,Senior,0.38,0
2432,Auto,1,64531,55377,41966,4224,9,DirectSale,Senior,0.415,1
2433,Corporate,0,4481131,0,406675,723279,20,Legal,Senior,0.95,0
2434,Auto,0,81606,0,7100,4499,23,Auction,Subordinated,0.95,0
2435,SME,1,318451,230106,106650,8826,10,Legal,Senior,0.693,1
2436,Mortgage,1,797613,938630,499490,79275,24,InternalRecovery,Senior,0.473,0
2437,Mortgage,1,429626,408766,256162,12309,19,Legal,Senior,0.432,0
2438,SME,0,336016,0,79586,27814,23,Auction,Senior,0.846,0
2439,Auto,0,79944,0,16572,9435,18,Auction,Senior,0.911,0
2440,Auto,1,175526,132421,66697,10704,3,DirectSale,Senior,0.681,0
2441,Auto,1,94152,73259,37841,4201,13,Legal,Senior,0.643,0
2442,SME,0,249907,0,26429,48261,22,Auction,Senior,0.95,1
2443,SME,0,264674,0,44279,37860,18,DirectSale,Senior,0.95,0
2444,Corporate,1,14300159,17115262,8427698,1964630,18,Auction,Senior,0.548,0
2445,Mortgage,1,474158,485265,349460,43334,15,DirectSale,Subordinated,0.354,0
2446,Mortgage,0,518097,0,30764,26881,26,DirectSale,Senior,0.95,0
2447,Auto,1,68223,62228,35824,6428,3,InternalRecovery,Senior,0.569,0
2448,Corporate,1,3769789,3986907,2212281,181125,8,DirectSale,Senior,0.461,0
2449,Auto,1,46118,53457,30883,4239,13,Legal,Senior,0.422,0
2450,Mortgage,0,610078,0,125118,101786,16,Legal,Senior,0.95,0
2451,Auto,0,84180,0,12111,11605,20,Auction,Subordinated,0.95,0
2452,SME,0,311929,0,47432,39720,23,Legal,Subordinated,0.95,0
2453,Auto,0,114038,0,26639,14518,23,Auction,Senior,0.894,0
2454,Corporate,0,2424581,0,455903,364856,9,DirectSale,Senior,0.95,0
2455,Corporate,1,2432916,1568408,692132,65308,15,DirectSale,Senior,0.742,0
2456,Auto,0,44222,0,8646,6231,20,Legal,Subordinated,0.945,0
2457,Auto,0,58945,0,4899,7815,23,Auction,Senior,0.95,0
2458,Mortgage,1,407324,417463,320013,19747,13,DirectSale,Subordinated,0.263,0
2459,Mortgage,1,766944,536421,427558,58514,13,Legal,Senior,0.519,0
2460,Mortgage,0,368674,0,38228,49513,17,InternalRecovery,Senior,0.95,0
2461,Auto,1,49135,37015,25077,3632,24,DirectSale,Senior,0.564,0
2462,Corporate,1,3955614,2402089,1660199,194710,13,Legal,Subordinated,0.63,0
2463,SME,0,140033,0,25527,11926,17,Legal,Senior,0.903,0
2464,SME,1,374126,345704,180999,16126,22,Auction,Senior,0.559,0
2465,SME,1,278818,316048,242860,11034,9,Auction,Senior,0.169,0
2466,Corporate,1,1758767,1129007,472068,112481,14,Legal,Senior,0.796,0
2467,SME,1,200414,135606,80685,6608,15,Auction,Senior,0.63,0
2468,Mortgage,1,617607,538494,328753,25467,12,Legal,Senior,0.509,0
2469,Auto,1,127387,145605,107309,15597,3,Auction,Senior,0.28,0
2470,Auto,1,87128,91521,50027,6083,15,Auction,Senior,0.496,0
2471,Auto,1,55014,38839,20101,1934,8,Legal,Senior,0.67,0
2472,Mortgage,0,225232,0,36080,33356,17,Legal,Subordinated,0.95,0
2473,Mortgage,0,402739,0,35226,49749,16,Auction,Senior,0.95,0
2474,Mortgage,0,660198,0,60891,44522,19,InternalRecovery,Senior,0.95,0
2475,SME,1,275986,300710,135740,22268,13,Legal,Subordinated,0.589,0
2476,Mortgage,1,780771,905442,422714,65480,7,DirectSale,Subordinated,0.542,0
2477,Auto,1,58519,54241,36146,3794,16,Legal,Senior,0.447,0
2478,Auto,0,47565,0,9886,6116,29,Legal,Senior,0.921,0
2479,Mortgage,1,937331,946300,571289,100434,10,InternalRecovery,Subordinated,0.498,0
2480,Auto,1,83431,78786,39375,4787,5,Legal,Senior,0.585,0
2481,Auto,1,76570,91794,68142,7880,10,Legal,Senior,0.213,1
2482,SME,0,718355,0,149622,57892,13,Legal,Subordinated,0.872,0
2483,Corporate,1,4678515,3085319,2413832,209807,15,Auction,Senior,0.529,0
2484,Mortgage,1,281996,307639,136655,16526,3,InternalRecovery,Senior,0.574,1
2485,Mortgage,0,548382,0,102004,61502,8,Legal,Senior,0.926,0
2486,SME,0,225269,0,54616,18978,23,Legal,Subordinated,0.842,0
2487,Corporate,0,3994382,0,285763,780064,12,DirectSale,Senior,0.95,0
2488,Auto,1,47817,52943,23766,4198,19,DirectSale,Senior,0.591,0
2489,Auto,0,69306,0,7779,3978,13,Auction,Senior,0.945,0
2490,Auto,0,139081,0,18891,24646,23,Legal,Senior,0.95,0
2491,Auto,1,66779,45557,34797,4215,12,DirectSale,Subordinated,0.542,0
2492,Mortgage,1,386132,248078,145841,14286,15,Auction,Senior,0.659,0
2493,Auto,1,127449,77233,61418,8386,7,Legal,Senior,0.584,0
2494,Mortgage,0,635223,0,156177,82201,20,Auction,Senior,0.884,0
2495,SME,1,332567,291785,163864,24454,23,Legal,Senior,0.581,0
2496,Mortgage,0,777678,0,129502,60460,5,Legal,Senior,0.911,1
2497,Auto,0,48747,0,4195,3687,26,Auction,Senior,0.95,0
2498,Mortgage,1,1018250,1006184,710181,39035,7,InternalRecovery,Subordinated,0.341,0
2499,Mortgage,1,486601,481413,224713,40860,9,Legal,Senior,0.622,0
2500,SME,1,282831,263583,132676,13068,25,Auction,Senior,0.577,0
2501,SME,1,127843,110134,48048,7373,22,Legal,Senior,0.682,1
2502,Auto,0,91006,0,21203,7519,16,Auction,Subordinated,0.85,0
2503,Mortgage,0,524922,0,112562,97302,10,DirectSale,Senior,0.95,0
2504,SME,1,369362,440490,322185,15402,15,Legal,Senior,0.169,0
2505,Auto,1,144541,130224,65397,14783,12,DirectSale,Senior,0.65,0
2506,SME,1,550596,564726,351771,21255,7,Legal,Senior,0.4,0
2507,Corporate,0,4708664,0,520896,666086,17,DirectSale,Senior,0.95,0
2508,Corporate,1,3979286,4353122,2371600,409733,7,Legal,Senior,0.507,0
2509,Mortgage,0,663892,0,48207,36183,17,DirectSale,Senior,0.95,0
2510,Mortgage,0,404691,0,88041,34526,14,Legal,Senior,0.868,0
2511,SME,1,205290,231826,123766,20864,10,Auction,Senior,0.499,0
2512,Auto,1,109342,92195,37560,5106,5,DirectSale,Senior,0.703,0
2513,SME,0,81928,0,17192,7896,14,Auction,Senior,0.887,0
2514,Auto,0,75027,0,10242,8908,29,Legal,Senior,0.95,0
2515,SME,1,397979,454635,356568,53394,8,Auction,Senior,0.238,0
2516,Auto,1,50733,45743,21791,2551,13,Legal,Senior,0.621,1
2517,Auto,1,71013,82300,34663,5549,3,Legal,Senior,0.59,0
2518,Corporate,0,3788307,0,550130,495629,20,Legal,Senior,0.95,0
2519,Auto,0,96710,0,9278,5410,18,DirectSale,Senior,0.95,0
2520,Auto,0,100595,0,15972,16400,19,Legal,Subordinated,0.95,0
2521,Auto,0,77740,0,7416,10465,5,DirectSale,Senior,0.95,0
2522,Corporate,0,6768763,0,741769,347650,29,DirectSale,Senior,0.942,0
2523,SME,0,395791,0,56160,47652,16,Auction,Subordinated,0.95,0
2524,Mortgage,1,806372,673569,480196,22594,19,Auction,Senior,0.433,0
2525,Mortgage,1,508591,307305,167917,11172,9,Legal,Senior,0.692,0
2526,SME,1,450826,462306,300536,29585,13,Legal,Subordinated,0.399,0
2527,Corporate,1,3858871,2773768,1353790,202474,13,Legal,Senior,0.702,0
2528,Mortgage,1,710660,797348,583079,49620,15,DirectSale,Senior,0.249,0
2529,SME,1,267157,303600,215180,25471,13,Legal,Senior,0.29,0
2530,Auto,1,53683,59887,45914,6459,19,Legal,Senior,0.265,0
2531,Mortgage,1,749642,705240,559093,77067,15,Legal,Senior,0.357,0
2532,Corporate,1,8431670,6038221,3061235,473557,3,Legal,Senior,0.693,0
2533,SME,1,567059,647641,482971,76504,10,Auction,Subordinated,0.283,0
