cust_id,region,sector,loan_amount,hazard_index_100,transition_combined_index_100,exposure_index_100,vulnerability_index_100,hazard_score_1000,transition_combined_score_1000,exposure_score_1000,vulnerability_score_1000,combined_climate_index_100,combined_climate_score_1000,climate_rating
1163,Gulf_Coast_Urban,OilGas,55159,46.90905,71.321058,14.174346,84.87071,469.090498,713.210576,141.743461,848.7071,50.522625,505.226249,C – Moderately Vulnerable
1164,South_Asia_Coast,Banking,84760,44.905816,59.952836,38.169421,40.657325,449.058161,599.528361,381.694212,406.573253,46.346199,463.461988,C – Moderately Vulnerable
1165,Gulf_Coast_Urban,Steel,228166,39.853883,76.166633,0.22621,33.766425,398.538829,761.666331,2.262103,337.66425,38.112034,381.120336,B – Resilient
1166,South_Asia_Coast,AutoManufacturing,50000,52.148993,79.854367,1.369798,1.998933,521.489931,798.543668,13.697976,19.989328,38.858029,388.580286,B – Resilient
1167,South_Asia_Coast,OilGas,87857,26.973539,67.902275,63.120637,6.088765,269.735393,679.022749,631.20637,60.887649,43.109781,431.097815,C – Moderately Vulnerable
1168,SE_Asia_StormBel,AutoManufacturing,153317,49.215074,29.721887,44.660398,75.474638,492.150742,297.218871,446.603981,754.746384,47.142043,471.42043,C – Moderately Vulnerable
1169,EastAfrica_Droug,Banking,50000,57.846111,51.392124,0.097118,8.959803,578.461108,513.92124,0.971181,89.598026,34.46242,344.624197,B – Resilient
1170,Gulf_Coast_Urban,Banking,192630,62.576192,56.13842,25.286258,82.837409,625.76192,561.384196,252.862579,828.374089,54.683448,546.834479,C – Moderately Vulnerable
1171,SE_Asia_StormBel,OilGas,50000,49.016229,53.111863,63.475432,78.108565,490.162293,531.118635,634.754322,781.085645,58.018789,580.187888,C – Moderately Vulnerable
1172,South_Asia_Coast,Retail,55476,62.723239,10.596281,19.89549,81.946393,627.23239,105.962809,198.954905,819.463925,41.868035,418.680354,C – Moderately Vulnerable
1173,SE_Asia_StormBel,RealEstate,50000,39.876111,23.346126,78.578885,68.593227,398.76111,233.461263,785.788846,685.932265,49.726876,497.268755,C – Moderately Vulnerable
1174,Gulf_Coast_Urban,OilGas,104472,40.574461,24.568734,27.98611,2.103773,405.744608,245.687343,279.861098,21.037735,27.655338,276.553383,B – Resilient
1175,SE_Asia_StormBel,Agriculture,50000,40.145448,33.564287,94.186675,44.342717,401.454482,335.642867,941.866749,443.427169,52.640055,526.400548,C – Moderately Vulnerable
1176,SE_Asia_StormBel,Banking,50000,74.439694,24.381518,51.980621,15.717852,744.396945,243.815183,519.806209,157.178524,47.502106,475.021057,C – Moderately Vulnerable
1177,South_Asia_Coast,Retail,50000,57.986038,87.577146,17.569763,33.810135,579.860378,875.771462,175.697634,338.101354,51.653361,516.53361,C – Moderately Vulnerable
1178,EastAfrica_Droug,Banking,50000,40.014633,39.544258,11.421058,55.740279,400.146335,395.442576,114.210578,557.40279,35.107492,351.074924,B – Resilient
1179,South_Asia_Coast,Agriculture,50000,40.429457,21.365285,14.453754,73.193861,404.294573,213.652849,144.537544,731.938608,34.084149,340.84149,B – Resilient
1180,SE_Asia_StormBel,Retail,57742,49.129178,55.100675,70.312486,23.217604,491.291782,551.006752,703.124863,232.17604,52.031143,520.311433,C – Moderately Vulnerable
1181,South_Asia_Coast,Banking,55261,94.462784,57.559409,15.631154,33.482827,944.627836,575.594086,156.31154,334.828273,56.382039,563.82039,C – Moderately Vulnerable
1182,Gulf_Coast_Urban,Agriculture,50353,31.8259,98.538333,93.918839,20.996113,318.258998,985.383326,939.188395,209.961133,62.402775,624.027749,D – High Climate Risk
1183,SE_Asia_StormBel,Agriculture,50000,57.174911,52.418164,31.378835,98.424231,571.749106,524.181637,313.788347,984.242309,55.724103,557.241029,C – Moderately Vulnerable
1184,South_Asia_Coast,Banking,50000,58.274311,41.739861,6.413356,92.917773,582.74311,417.398615,64.133559,929.177734,46.371979,463.719792,C – Moderately Vulnerable
1185,EastAfrica_Droug,Banking,50000,37.423411,75.994264,16.152221,65.371579,374.234115,759.942639,161.522207,653.715795,45.940552,459.405521,C – Moderately Vulnerable
1186,South_Asia_Coast,AutoManufacturing,50000,68.442587,14.736435,33.987546,82.483209,684.425868,147.364351,339.875462,824.832089,48.508382,485.083821,C – Moderately Vulnerable
1187,South_Asia_Coast,OilGas,50141,21.905388,73.334394,12.279332,71.887047,219.053875,733.34394,122.793317,718.870467,39.853374,398.533741,B – Resilient
1188,EastAfrica_Droug,OilGas,75772,54.588669,33.78748,84.742097,84.859745,545.886689,337.874805,847.420974,848.597452,61.46739,614.673904,D – High Climate Risk
1189,Gulf_Coast_Urban,Retail,68721,43.806435,48.915128,95.777754,93.598399,438.064355,489.151278,957.777544,935.983989,65.545233,655.452328,D – High Climate Risk
1190,South_Asia_Coast,RealEstate,50000,60.644681,9.534811,75.737212,93.044645,606.446811,95.348114,757.372125,930.446448,56.500341,565.003411,C – Moderately Vulnerable
1191,EastAfrica_Droug,Banking,84308,51.326133,30.708332,61.584069,57.457215,513.261331,307.083316,615.840687,574.572155,49.655829,496.55829,C – Moderately Vulnerable
1192,SE_Asia_StormBel,AutoManufacturing,66026,47.233534,53.950542,79.903174,96.465979,472.335337,539.505419,799.031736,964.659787,64.465062,644.650625,D – High Climate Risk
1193,Gulf_Coast_Urban,OilGas,189498,49.695116,50.43083,15.44083,40.756031,496.951159,504.308305,154.408295,407.560307,39.97461,399.746102,B – Resilient
1194,SE_Asia_StormBel,OilGas,50000,57.872154,93.690959,37.725036,19.345911,578.721542,936.909588,377.250357,193.459106,56.011139,560.111392,C – Moderately Vulnerable
1195,EastAfrica_Droug,AutoManufacturing,53681,54.999612,52.637475,21.292243,23.1477,549.996116,526.374746,212.922429,231.477005,41.204449,412.044485,C – Moderately Vulnerable
1196,South_Asia_Coast,Steel,136632,68.721401,51.655984,46.388859,45.854773,687.214014,516.559839,463.888585,458.547727,55.441917,554.41917,C – Moderately Vulnerable
1197,South_Asia_Coast,AutoManufacturing,50000,71.035631,37.056918,17.566076,25.31216,710.356314,370.56918,175.660764,253.121599,42.315044,423.150436,C – Moderately Vulnerable
1198,South_Asia_Coast,OilGas,50000,38.504789,70.777557,81.627743,12.71078,385.047893,707.775566,816.277434,127.107795,53.484618,534.846181,C – Moderately Vulnerable
1199,South_Asia_Coast,RealEstate,50000,51.600635,30.92543,80.0635,39.676494,516.006354,309.254305,800.635003,396.764943,51.758929,517.589292,C – Moderately Vulnerable
1200,EastAfrica_Droug,Steel,112177,54.729257,87.506218,36.810116,58.1229,547.292566,875.062184,368.101161,581.229001,58.952758,589.527585,C – Moderately Vulnerable
1201,South_Asia_Coast,Agriculture,50000,51.948155,65.158208,72.306754,96.799537,519.481554,651.582085,723.067537,967.995366,67.068025,670.680254,D – High Climate Risk
1202,EastAfrica_Droug,AutoManufacturing,50000,45.484762,26.11375,42.536297,62.054283,454.847621,261.137496,425.362974,620.542829,42.390321,423.903209,C – Moderately Vulnerable
1203,EastAfrica_Droug,Agriculture,50000,46.325973,80.234511,28.485047,77.391374,463.259726,802.345112,284.850475,773.913741,55.002686,550.026862,C – Moderately Vulnerable
1204,Gulf_Coast_Urban,Steel,50000,21.588102,31.951417,27.551822,68.219676,215.881019,319.514168,275.518218,682.196764,32.664597,326.645968,B – Resilient
1205,SE_Asia_StormBel,Steel,85245,50.103194,33.785308,49.026679,38.467161,501.031937,337.853075,490.266788,384.671614,44.009189,440.091886,C – Moderately Vulnerable
1206,South_Asia_Coast,Steel,50000,64.247956,44.741534,1.225584,18.90856,642.479558,447.415337,12.255841,189.085603,36.814848,368.14848,B – Resilient
1207,South_Asia_Coast,Retail,72145,32.177264,14.821527,71.078912,28.225904,321.772642,148.215268,710.789124,282.259044,36.971038,369.710379,B – Resilient
1208,Gulf_Coast_Urban,AutoManufacturing,50000,56.042757,49.257556,38.946782,87.653286,560.427573,492.575562,389.467817,876.532862,54.814042,548.140425,C – Moderately Vulnerable
1209,Gulf_Coast_Urban,Banking,116299,58.948722,29.222481,13.968506,15.569613,589.487224,292.224811,139.685055,155.69613,33.765241,337.652414,B – Resilient
1210,South_Asia_Coast,RealEstate,70979,51.394621,32.057795,63.479257,9.756479,513.946213,320.57795,634.792573,97.564794,43.335852,433.358525,C – Moderately Vulnerable
1211,Gulf_Coast_Urban,RealEstate,161201,21.014857,70.174701,75.395977,85.323392,210.148573,701.74701,753.959769,853.233923,56.546378,565.463784,C – Moderately Vulnerable
1212,Gulf_Coast_Urban,Agriculture,50000,66.068772,38.463034,11.733645,54.820262,660.68772,384.63034,117.33645,548.20262,43.896279,438.962793,C – Moderately Vulnerable
1213,Gulf_Coast_Urban,Agriculture,85789,50.627667,92.88262,10.318248,68.250091,506.276672,928.826202,103.18248,682.500914,53.757414,537.574143,C – Moderately Vulnerable
1214,South_Asia_Coast,Banking,112052,58.051764,76.858744,38.824773,82.582972,580.517642,768.587441,388.247728,825.829725,61.626443,616.264425,D – High Climate Risk
1215,South_Asia_Coast,Agriculture,84450,41.292375,44.885245,64.91456,34.002866,412.923749,448.852453,649.1456,340.028661,47.002712,470.027125,C – Moderately Vulnerable
1216,Gulf_Coast_Urban,AutoManufacturing,232869,23.295284,43.279305,58.085301,75.011758,232.952843,432.793047,580.853014,750.117582,44.746265,447.462648,C – Moderately Vulnerable
1217,EastAfrica_Droug,OilGas,50000,52.264881,48.265864,97.498363,63.098396,522.648806,482.658639,974.983634,630.98396,64.198524,641.985244,D – High Climate Risk
1218,South_Asia_Coast,Agriculture,68852,32.436334,97.082444,43.873406,2.4814,324.363343,970.824441,438.734057,24.814,46.963889,469.638895,C – Moderately Vulnerable
1219,SE_Asia_StormBel,Steel,50000,63.685696,7.474653,34.925982,72.034699,636.856965,74.746526,349.259817,720.346989,43.695357,436.953572,C – Moderately Vulnerable
1220,Gulf_Coast_Urban,Agriculture,50000,36.505998,42.766503,75.97296,34.428788,365.059985,427.66503,759.729602,344.287879,47.626283,476.262834,C – Moderately Vulnerable
1221,South_Asia_Coast,Steel,197764,54.447178,58.893552,95.637815,20.796941,544.471778,588.935524,956.378153,207.969411,60.808895,608.088953,D – High Climate Risk
1222,EastAfrica_Droug,Retail,50000,48.057958,76.441425,89.253262,96.10732,480.579576,764.414255,892.532619,961.073199,72.660055,726.60055,D – High Climate Risk
1223,Gulf_Coast_Urban,OilGas,118452,27.469932,62.371509,41.199059,76.955103,274.699325,623.715093,411.990593,769.551027,47.050384,470.503839,C – Moderately Vulnerable
1224,South_Asia_Coast,OilGas,50000,28.322306,16.808412,63.154286,2.449242,283.223056,168.084117,631.542858,24.492424,30.270868,302.708677,B – Resilient
1225,Gulf_Coast_Urban,Banking,135349,23.685647,46.861149,14.294541,75.983686,236.856469,468.61149,142.945406,759.836859,34.976452,349.764517,B – Resilient
1226,SE_Asia_StormBel,AutoManufacturing,58808,20.859847,59.662617,71.437777,85.035749,208.59847,596.626165,714.377769,850.357487,52.831407,528.314071,C – Moderately Vulnerable
1227,Gulf_Coast_Urban,AutoManufacturing,50000,59.466388,35.842412,35.04404,35.630868,594.663877,358.424125,350.440402,356.308684,43.879479,438.794791,C – Moderately Vulnerable
1228,Gulf_Coast_Urban,RealEstate,50000,57.415152,31.660326,22.253039,32.64515,574.151517,316.60326,222.530392,326.451502,38.470417,384.704169,B – Resilient
1229,South_Asia_Coast,Retail,50000,54.808959,36.440497,13.531598,42.368083,548.089587,364.40497,135.315983,423.680835,38.031372,380.313719,B – Resilient
1230,Gulf_Coast_Urban,Banking,50000,37.721827,53.104916,25.798266,46.622561,377.218265,531.049157,257.982658,466.225613,39.921819,399.218188,B – Resilient
1231,South_Asia_Coast,AutoManufacturing,242348,62.021681,88.852054,51.048904,38.05887,620.21681,888.520535,510.489035,380.588698,62.391658,623.916581,D – High Climate Risk
1232,Gulf_Coast_Urban,Steel,62401,84.410105,59.722479,89.551004,50.618442,844.101049,597.224791,895.510036,506.184417,74.454674,744.546736,D – High Climate Risk
1233,Gulf_Coast_Urban,Retail,50000,52.812889,72.413877,26.092977,97.256914,528.128894,724.138774,260.92977,972.569142,57.699762,576.99762,C – Moderately Vulnerable
1234,EastAfrica_Droug,OilGas,50000,57.488616,58.299574,5.607507,3.207739,574.886164,582.995738,56.075069,32.077391,36.578947,365.789468,B – Resilient
1235,SE_Asia_StormBel,Steel,50000,68.15617,39.518371,77.993572,98.255617,681.561696,395.183707,779.935718,982.556173,67.970988,679.709876,D – High Climate Risk
1236,Gulf_Coast_Urban,Banking,202364,79.252396,25.302218,78.086611,84.94317,792.523959,253.022175,780.866113,849.431701,66.327021,663.270213,D – High Climate Risk
1237,South_Asia_Coast,Banking,163574,50.257169,60.244065,6.703853,79.734174,502.571692,602.440649,67.038534,797.341742,46.287115,462.871149,C – Moderately Vulnerable
1238,SE_Asia_StormBel,Retail,56753,34.598655,70.758242,18.274273,45.029304,345.986548,707.582421,182.742734,450.293037,41.122054,411.220536,C – Moderately Vulnerable
1239,South_Asia_Coast,OilGas,342311,58.195392,90.542468,16.002321,7.507492,581.953915,905.424684,160.023209,75.074925,48.130708,481.307082,C – Moderately Vulnerable
1240,Gulf_Coast_Urban,AutoManufacturing,59250,33.757774,35.962963,46.150077,61.881624,337.577739,359.629632,461.500773,618.816241,41.625725,416.257246,C – Moderately Vulnerable
1241,South_Asia_Coast,Steel,143939,77.946787,82.322881,24.938526,89.425306,779.467865,823.228812,249.385257,894.253059,67.510523,675.105229,D – High Climate Risk
1242,South_Asia_Coast,Steel,94177,47.399163,67.796169,74.745097,42.504509,473.991629,677.961685,747.45097,425.045091,58.6007,586.006998,C – Moderately Vulnerable
1243,South_Asia_Coast,OilGas,50000,30.567474,26.640608,61.769356,6.930483,305.674736,266.406085,617.693563,69.304829,33.840679,338.406794,B – Resilient
1244,South_Asia_Coast,Steel,69278,48.128948,56.582488,67.785118,0.540572,481.289483,565.82488,677.851181,5.405722,48.018119,480.181193,C – Moderately Vulnerable
1245,South_Asia_Coast,AutoManufacturing,80675,19.764306,59.996457,37.811887,11.940289,197.64306,599.964569,378.118872,119.40289,33.160636,331.606365,B – Resilient
1246,SE_Asia_StormBel,AutoManufacturing,50000,46.824401,40.019056,49.90244,60.594375,468.244007,400.190557,499.024401,605.943752,47.95807,479.580705,C – Moderately Vulnerable
1247,EastAfrica_Droug,AutoManufacturing,75386,74.850833,57.997623,67.89433,99.09046,748.508328,579.976226,678.943299,990.904596,72.534349,725.343485,D – High Climate Risk
1248,EastAfrica_Droug,OilGas,149157,39.43019,24.483206,52.738885,71.21082,394.301901,244.83206,527.388847,712.108195,43.787712,437.877121,C – Moderately Vulnerable
1249,South_Asia_Coast,Agriculture,50000,43.704225,61.875227,7.548239,15.715002,437.042252,618.752275,75.482392,157.150025,35.009596,350.095959,B – Resilient
1250,SE_Asia_StormBel,Agriculture,50598,64.215987,58.652187,36.229048,86.266712,642.159868,586.521872,362.290483,862.667119,59.135911,591.35911,C – Moderately Vulnerable
1251,South_Asia_Coast,Banking,50000,29.547469,72.2251,97.118282,66.026353,295.47469,722.251003,971.182817,660.263533,62.581413,625.814127,D – High Climate Risk
1252,SE_Asia_StormBel,Banking,50000,40.088694,60.410268,50.138558,30.155784,400.886935,604.102684,501.385581,301.557842,46.191617,461.91617,C – Moderately Vulnerable
1253,EastAfrica_Droug,Steel,50000,54.453475,13.945548,41.050277,50.167261,544.534749,139.455482,410.502773,501.672607,40.332762,403.327617,C – Moderately Vulnerable
1254,EastAfrica_Droug,AutoManufacturing,211616,30.185563,15.483149,88.939149,40.300745,301.855627,154.831494,889.391487,403.007445,42.715633,427.156331,C – Moderately Vulnerable
1255,South_Asia_Coast,Steel,50000,69.399178,68.329652,66.373024,87.121318,693.991777,683.296524,663.730237,871.213177,71.033579,710.335789,D – High Climate Risk
1256,Gulf_Coast_Urban,OilGas,50000,73.780932,59.617179,42.643341,95.331392,737.809321,596.171791,426.433415,953.313921,65.688165,656.881652,D – High Climate Risk
1257,Gulf_Coast_Urban,Steel,55539,36.439001,71.401905,59.481523,12.368726,364.390013,714.019049,594.815229,123.687257,47.329816,473.298162,C – Moderately Vulnerable
1258,SE_Asia_StormBel,RealEstate,50000,69.115506,71.089334,33.676767,14.743742,691.155062,710.893337,336.767672,147.437422,52.593514,525.935137,C – Moderately Vulnerable
1259,EastAfrica_Droug,Agriculture,50000,18.501067,38.149028,80.341085,8.245872,185.010666,381.490281,803.410854,82.458724,37.334783,373.347826,B – Resilient
1260,SE_Asia_StormBel,Steel,50000,63.280215,61.923691,71.672856,38.003111,632.802146,619.236907,716.728562,380.031111,61.247678,612.476785,D – High Climate Risk
1261,Gulf_Coast_Urban,Steel,77597,65.342903,53.061161,21.738958,97.105705,653.429029,530.611608,217.389579,971.057054,56.135901,561.359015,C – Moderately Vulnerable
1262,South_Asia_Coast,Retail,59746,54.351203,45.862663,30.757548,98.730928,543.512029,458.626634,307.575476,987.309278,52.987613,529.876129,C – Moderately Vulnerable
1263,Gulf_Coast_Urban,Steel,120004,27.702211,95.632898,0.280999,59.594566,277.02211,956.328978,2.809987,595.945661,42.613433,426.134329,C – Moderately Vulnerable
1264,Gulf_Coast_Urban,RealEstate,50000,48.62742,59.871152,79.101453,46.35105,486.274202,598.711521,791.014534,463.510498,58.715406,587.154059,C – Moderately Vulnerable
1265,EastAfrica_Droug,Agriculture,50856,52.762349,66.666669,9.025987,30.237899,527.623492,666.666691,90.259866,302.378986,41.925671,419.256709,C – Moderately Vulnerable
1266,EastAfrica_Droug,Retail,50000,53.871509,85.696753,57.226258,0.048819,538.715088,856.967534,572.262579,0.488187,54.593104,545.931037,C – Moderately Vulnerable
1267,Gulf_Coast_Urban,OilGas,74151,23.706578,55.38217,84.636033,26.284475,237.06578,553.821704,846.360329,262.844752,47.244524,472.445244,C – Moderately Vulnerable
1268,SE_Asia_StormBel,Banking,50000,74.459225,50.487383,96.611932,14.630323,744.59225,504.873829,966.119318,146.303228,65.030106,650.301059,D – High Climate Risk
