cust_id,secured_flag,ead,collateral_value,time_to_recovery,default_flag,recovery_amount,recovery_cost,lgd_observed,collateral_type,legal_action_flag,restructuring_flag,seniority,industry,segment,exposure_class
2732,1,298254,3439096,13,0,1540846,144795,0.05,Inventory,0,0,Senior,Construction,Mortgage,Secured
2733,1,2009750,997952,35,0,625339,71149,0.7242492847369075,Vehicles,0,0,Junior,Retail,Other,Secured
2734,0,8221182,274159,27,0,74660,14721,0.95,Receivables,0,0,Senior,Transport,Mortgage,Unsecured
2735,0,1810679,2023652,36,1,460989,60440,0.7787851960507632,PlantMachinery,0,0,Junior,Manufacturing,Mortgage,Unsecured
2736,0,785499,830511,13,0,277470,38704,0.6960327129633519,Guarantee,0,0,Junior,Services,Mortgage,Unsecured
2737,0,288350,563979,18,0,68438,11591,0.8028541702791746,Property,0,1,Senior,Manufacturing,Corporate,Unsecured
2738,1,485013,431988,34,0,222008,12574,0.5681888939059365,PlantMachinery,1,1,Junior,Energy,SME,Secured
2739,0,1891800,2206612,17,0,853149,47887,0.5743408394122,PlantMachinery,1,0,Junior,Transport,SME,Unsecured
2740,1,3516996,4255430,17,0,3056652,189518,0.18477757722783872,Property,1,0,Senior,Retail,Corporate,Secured
2741,1,1561045,195851,9,0,167422,15830,0.9028906918122155,Inventory,0,0,Senior,Retail,Corporate,Secured
2742,1,2676143,1445762,39,0,619093,152470,0.8256359992720868,Vehicles,1,0,Senior,Retail,SME,Secured
2743,1,2440413,484258,4,0,252837,17607,0.9036105773899745,Guarantee,0,0,Junior,Services,SME,Secured
2744,1,1995757,145219,8,0,106402,24130,0.95,Inventory,1,0,Senior,Retail,SME,Secured
2745,1,622517,858100,38,0,766861,56738,0.05,Guarantee,1,0,Senior,Manufacturing,Corporate,Secured
2746,0,1431056,291719,30,0,106459,21010,0.9402895484173924,Receivables,1,0,Senior,Manufacturing,SME,Unsecured
2747,1,514845,128601,24,0,54824,9721,0.9123949926676961,Guarantee,0,0,Senior,Transport,SME,Partially Secured
2748,1,1223748,308687,39,0,151081,29554,0.9006927896919954,Vehicles,1,0,Senior,Retail,SME,Secured
2749,0,1674229,235495,7,1,68635,4621,0.95,Vehicles,0,1,Senior,Transport,Corporate,Unsecured
2750,1,6444797,358127,20,0,171435,34349,0.95,Inventory,0,0,Senior,Services,Corporate,Secured
2751,1,324573,169655,13,0,83324,9611,0.7728923847639823,Inventory,1,0,Junior,Retail,Other,Secured
2752,0,1946430,472288,10,0,179880,18053,0.9168595839562687,Receivables,0,0,Junior,Transport,Corporate,Unsecured
2753,1,5289512,332842,22,0,195174,34138,0.95,Receivables,0,0,Senior,Energy,Corporate,Secured
2754,1,2568538,1102593,13,1,657059,46087,0.7621323881523263,Guarantee,1,0,Senior,Transport,Mortgage,Secured
2755,0,2766090,1401274,29,1,450098,44227,0.8532690548752933,PlantMachinery,0,0,Senior,Retail,SME,Unsecured
2756,1,2164489,971079,31,0,839126,134727,0.6745656827084823,Property,0,0,Senior,Services,Corporate,Partially Secured
2757,1,4405368,562986,27,0,504815,103962,0.9090080556266809,Inventory,0,0,Senior,Construction,SME,Secured
2758,0,405356,546521,21,1,47692,10672,0.9086728702671232,Guarantee,0,0,Senior,Manufacturing,SME,Unsecured
2759,0,300761,290458,4,1,78605,10634,0.774003278350584,Property,0,0,Senior,Energy,SME,Unsecured
2760,1,1195010,298255,4,0,231457,56754,0.8538062442992109,Inventory,1,0,Senior,Transport,SME,Secured
2761,1,138529,1581626,9,1,690612,141390,0.05,Vehicles,1,1,Senior,Transport,Other,Secured
2762,1,4117043,105274,33,1,91650,11959,0.95,Guarantee,1,0,Senior,Manufacturing,SME,Partially Secured
2763,1,4076360,667438,35,0,579907,74402,0.8759910802775025,Receivables,0,0,Senior,Services,Corporate,Partially Secured
2764,1,779688,510996,13,0,257642,35545,0.7151463149362309,Vehicles,0,0,Senior,Services,SME,Secured
2765,1,830040,1409922,15,0,1117888,222950,0.05,Inventory,0,0,Junior,Energy,SME,Partially Secured
2766,0,1118671,152129,12,0,58348,6649,0.95,Guarantee,0,0,Senior,Construction,SME,Unsecured
2767,1,1266820,739499,22,0,308334,21722,0.7737547560032206,Receivables,0,0,Senior,Construction,SME,Secured
2768,1,1365694,1063720,23,0,583611,94876,0.6421343287735026,PlantMachinery,0,0,Junior,Energy,SME,Secured
2769,1,2101647,89751,16,0,47719,8273,0.95,Receivables,0,0,Senior,Construction,Other,Secured
2770,0,1011933,223739,26,0,33413,7954,0.95,Receivables,0,0,Senior,Construction,SME,Unsecured
2771,1,3088491,659364,9,1,559635,43047,0.8327377350298253,Guarantee,0,0,Junior,Services,SME,Secured
2772,1,1878431,1284090,7,0,535765,83945,0.7594694721286009,Inventory,0,0,Senior,Manufacturing,SME,Secured
2773,0,655423,891578,8,0,242561,22622,0.6644319775168097,Property,0,0,Senior,Retail,SME,Unsecured
2774,1,4570406,1351194,37,0,621450,125066,0.8913917056821647,Receivables,0,0,Junior,Construction,Corporate,Partially Secured
2775,1,309199,222501,11,1,176991,21373,0.49670600487064964,Inventory,0,1,Senior,Construction,Corporate,Partially Secured
2776,1,1096719,127054,3,0,104540,18565,0.921607084403571,Guarantee,0,0,Senior,Construction,SME,Secured
2777,1,3162639,800471,22,0,343902,29053,0.9004473795460057,Receivables,0,0,Senior,Construction,Corporate,Partially Secured
2778,1,583574,188661,8,0,106240,17659,0.8482094815738879,Inventory,0,1,Junior,Services,Other,Secured
2779,1,1638932,281572,34,0,166084,8811,0.9040393378126731,Vehicles,0,0,Senior,Retail,Mortgage,Partially Secured
2780,1,2070580,2033982,15,1,1784970,389389,0.32599513179881967,Guarantee,1,0,Junior,Services,Mortgage,Secured
2781,1,508630,898075,23,0,525786,88376,0.14002319957532983,Inventory,0,0,Senior,Services,SME,Partially Secured
2782,0,1118525,390444,39,0,37037,3485,0.95,Vehicles,0,0,Senior,Services,SME,Unsecured
2783,0,1028380,338461,14,0,71212,8325,0.9388484801338027,Vehicles,0,0,Senior,Transport,SME,Unsecured
2784,0,692637,1444124,8,0,337856,27026,0.5512367950311635,Property,0,0,Junior,Construction,Mortgage,Unsecured
2785,0,12015101,920956,17,0,295617,54571,0.95,Vehicles,1,0,Junior,Construction,SME,Unsecured
2786,1,560673,191757,23,0,120670,15075,0.8116638397069237,Inventory,0,0,Senior,Retail,Corporate,Secured
2787,0,3285174,85596,23,1,18315,4411,0.95,Property,0,0,Junior,Services,Corporate,Unsecured
2788,1,811954,5780391,30,0,3985060,912332,0.05,Property,0,0,Senior,Retail,SME,Partially Secured
2789,0,405697,190093,38,0,61976,13190,0.8797476934756727,Property,1,0,Junior,Retail,SME,Unsecured
2790,0,1332828,1303373,19,0,262460,27028,0.8233590530811177,Vehicles,1,0,Senior,Retail,Mortgage,Unsecured
2791,0,2301550,3842993,9,0,663253,71819,0.7430279594186526,Inventory,1,0,Junior,Construction,Mortgage,Unsecured
2792,0,3019221,857998,25,0,138359,18231,0.95,Receivables,0,0,Senior,Services,SME,Unsecured
2793,1,5735956,376818,24,0,250949,58635,0.95,Receivables,0,0,Senior,Construction,Mortgage,Partially Secured
2794,1,22867935,151955,12,0,126523,18312,0.95,Property,1,0,Senior,Services,Mortgage,Secured
2795,1,1544968,149640,20,0,85072,5883,0.948743922204214,PlantMachinery,1,0,Senior,Services,Corporate,Secured
2796,1,619648,1103904,4,0,794183,76768,0.05,Guarantee,0,0,Junior,Services,SME,Secured
2797,1,1891487,3598666,14,0,1582308,94181,0.21325021001994726,Guarantee,1,0,Senior,Manufacturing,Mortgage,Partially Secured
2798,1,921526,472123,24,1,207200,12742,0.788982622302572,Receivables,0,0,Junior,Manufacturing,Other,Partially Secured
2799,0,3035741,395817,24,1,35392,8302,0.95,Inventory,0,0,Senior,Retail,Corporate,Unsecured
2800,1,328678,1571009,24,0,1271242,220430,0.05,Property,1,0,Junior,Construction,Mortgage,Secured
2801,0,12843321,342990,8,0,36983,2598,0.95,PlantMachinery,1,0,Junior,Construction,Corporate,Unsecured
2802,0,2830738,986512,39,0,154265,25721,0.95,Inventory,0,0,Senior,Retail,SME,Unsecured
2803,0,223238,763739,22,0,160690,39252,0.45601555290765905,Guarantee,1,0,Senior,Retail,SME,Unsecured
2804,0,591827,464903,8,0,145079,7694,0.7678629058829691,PlantMachinery,0,0,Senior,Retail,SME,Unsecured
2805,1,2719833,717055,11,0,639877,127341,0.8115560771562078,Receivables,1,1,Senior,Construction,Mortgage,Partially Secured
2806,0,3899442,5073123,31,0,894157,76246,0.7902492202730544,PlantMachinery,0,0,Senior,Transport,SME,Unsecured
2807,0,336974,1418323,39,0,364269,45686,0.05457691097829509,Vehicles,0,0,Senior,Transport,SME,Unsecured
2808,1,2453499,2425991,7,0,1629330,118646,0.38427364347815096,Vehicles,0,1,Senior,Energy,SME,Partially Secured
2809,1,171555,265517,15,0,225015,11541,0.05,Property,0,0,Junior,Retail,SME,Partially Secured
2810,0,1099827,2435176,29,0,533575,37396,0.5488572293642546,Guarantee,1,0,Senior,Services,Mortgage,Unsecured
2811,1,3656609,1473163,25,0,1019956,167840,0.7669655136767426,Vehicles,1,0,Senior,Retail,Mortgage,Secured
2812,1,692791,140146,39,0,118534,27288,0.8682921689225178,PlantMachinery,0,0,Senior,Construction,SME,Partially Secured
2813,0,266486,1320828,36,0,379169,20591,0.05,Vehicles,0,1,Senior,Services,SME,Unsecured
2814,1,1391948,414736,27,0,216569,13550,0.8541475687310158,Guarantee,1,0,Senior,Energy,Corporate,Partially Secured
2815,1,656896,133201,39,0,115226,9514,0.839073460639127,Property,0,1,Senior,Energy,Corporate,Partially Secured
2816,0,2257025,841341,25,0,215980,52832,0.9277154661556695,Receivables,1,0,Senior,Construction,SME,Unsecured
2817,1,496169,1319742,30,1,558355,46926,0.05,Property,0,0,Senior,Retail,SME,Partially Secured
2818,1,555355,861791,28,1,685960,98700,0.05,Property,0,0,Junior,Services,SME,Secured
2819,1,159372,646900,14,0,392667,22920,0.05,PlantMachinery,0,0,Junior,Transport,Other,Partially Secured
2820,1,1425373,507045,5,0,435109,95783,0.7619388047900444,Guarantee,1,0,Senior,Services,Corporate,Secured
2821,0,1023864,10998250,11,1,824260,197417,0.38776732065977515,Guarantee,1,0,Senior,Services,SME,Unsecured
2822,1,366449,198624,17,0,107975,21729,0.7646439204364045,PlantMachinery,0,0,Junior,Transport,SME,Secured
2823,1,1459783,1905422,10,0,1674119,272301,0.05,Inventory,0,0,Senior,Services,SME,Secured
2824,1,3358719,741896,30,0,502177,50103,0.8654028515038025,Guarantee,0,0,Senior,Construction,Mortgage,Secured
2825,1,969399,284955,28,0,201421,17277,0.8100431298154837,Vehicles,0,0,Senior,Services,Corporate,Secured
2826,0,1572483,691598,18,0,213832,32742,0.8848381826703373,Receivables,0,0,Junior,Energy,SME,Unsecured
2827,0,1580593,157593,36,0,27252,2946,0.95,Inventory,1,1,Senior,Manufacturing,SME,Unsecured
2828,1,360652,378874,22,1,198503,36542,0.5509216640972461,PlantMachinery,0,0,Senior,Services,Corporate,Partially Secured
2829,1,9403437,692713,3,0,474879,48921,0.95,Receivables,1,0,Senior,Services,SME,Secured
2830,1,750991,132424,26,0,80117,6733,0.9022837823622387,PlantMachinery,0,0,Senior,Retail,SME,Secured
2831,1,2317770,1273170,31,0,613407,102015,0.7793603334239376,Vehicles,0,0,Senior,Manufacturing,Corporate,Secured
2832,0,2595306,252675,6,0,76045,15373,0.95,Property,0,0,Senior,Services,Mortgage,Unsecured
2833,1,1045917,147724,6,0,112673,7295,0.8992482195049893,Receivables,0,0,Junior,Services,Corporate,Partially Secured
2834,1,2206228,222246,5,0,92699,16113,0.95,Receivables,1,0,Senior,Energy,SME,Secured
2835,1,1537732,7988787,4,0,5302729,1130011,0.05,Inventory,1,0,Senior,Construction,Mortgage,Secured
2836,0,291373,82795,31,0,6968,357,0.95,Receivables,0,1,Senior,Construction,SME,Unsecured
2837,0,862618,1178479,30,0,65761,6233,0.9309914701524893,Receivables,0,0,Senior,Energy,Corporate,Unsecured
2838,1,651771,319080,14,0,269728,29593,0.6315653810924389,PlantMachinery,0,0,Junior,Services,SME,Secured
2839,0,757860,496261,17,0,73257,3868,0.9084408729844562,Vehicles,1,0,Senior,Construction,Corporate,Unsecured
2840,1,326438,1417384,33,0,1114842,206911,0.05,Inventory,0,0,Senior,Energy,SME,Secured
2841,1,3709596,1342844,39,0,829802,111091,0.8062562607895847,PlantMachinery,0,0,Senior,Retail,SME,Secured
2842,0,5968419,344977,34,0,69980,12559,0.95,Inventory,0,0,Junior,Retail,Mortgage,Unsecured
2843,0,3197893,163798,24,0,8969,1174,0.95,Inventory,0,0,Senior,Manufacturing,SME,Unsecured
2844,0,4284563,1446062,5,0,127291,10792,0.95,Vehicles,0,0,Senior,Retail,Mortgage,Unsecured
2845,1,852019,1339242,19,0,751695,115124,0.2528676003704142,Vehicles,0,1,Senior,Manufacturing,SME,Secured
2846,1,636502,533136,31,0,335282,65262,0.575775095757751,Guarantee,1,0,Senior,Construction,Mortgage,Secured
2847,0,552060,1186049,14,0,434733,35187,0.2762634496250408,Property,0,0,Junior,Transport,Mortgage,Unsecured
2848,1,2290005,446675,16,0,304849,36810,0.8829526573086085,PlantMachinery,1,0,Senior,Services,Corporate,Partially Secured
2849,1,1509158,293683,10,1,152686,30062,0.9187467448736315,Vehicles,1,0,Senior,Construction,Corporate,Secured
2850,1,1113232,732602,4,0,576762,104554,0.5758224700691321,Inventory,0,0,Senior,Manufacturing,SME,Secured
2851,0,4391355,1291010,36,0,416658,104126,0.928830167454009,Inventory,0,0,Senior,Energy,SME,Unsecured
2852,1,1802961,1024971,26,1,853841,72317,0.5665330531276052,Inventory,0,0,Senior,Manufacturing,Corporate,Secured
2853,1,519874,1277069,22,1,978604,116274,0.05,PlantMachinery,0,0,Senior,Construction,SME,Secured
2854,0,608706,315957,12,0,43609,3908,0.9347780373447937,Guarantee,0,1,Senior,Transport,Mortgage,Unsecured
2855,1,2378530,4156023,9,0,3195012,315766,0.05,Receivables,0,0,Senior,Services,SME,Secured
2856,1,3408329,500509,3,0,291441,25979,0.9221137396067105,Property,0,0,Senior,Retail,Other,Secured
2857,1,2087922,639980,12,1,308017,76332,0.8890356057362296,Inventory,0,0,Senior,Retail,Corporate,Secured
2858,1,8015508,171010,7,1,69183,12402,0.95,Property,1,0,Senior,Manufacturing,Mortgage,Partially Secured
2859,1,6168752,589340,23,0,397378,26595,0.9398933528207974,Receivables,0,0,Senior,Transport,Other,Secured
2860,1,1869227,1309900,11,1,715167,110216,0.6763630099501023,Property,0,0,Senior,Transport,Corporate,Secured
2861,0,519914,1687505,31,0,131300,8739,0.7642667825832734,PlantMachinery,0,1,Senior,Services,SME,Unsecured
2862,1,324490,4065855,33,0,3388909,434139,0.05,PlantMachinery,0,0,Senior,Construction,Corporate,Secured
2863,0,816366,1292719,29,0,505582,90007,0.49094523779775245,Guarantee,0,0,Senior,Retail,Corporate,Unsecured
2864,1,2554107,989153,8,0,885378,52671,0.6739733300131905,Guarantee,1,1,Senior,Transport,Corporate,Secured
2865,1,7471804,446446,33,0,326254,19338,0.95,Inventory,0,0,Senior,Services,Mortgage,Secured
2866,1,1825650,352246,38,1,298592,29894,0.8528206392243858,Property,0,0,Senior,Services,SME,Secured
2867,1,3869836,2120735,4,0,973773,177045,0.7941184070849514,Vehicles,0,0,Senior,Retail,Mortgage,Secured
2868,0,940994,2076464,23,0,138036,32426,0.8877676159465416,Receivables,1,0,Senior,Energy,Corporate,Unsecured
2869,1,2241753,223080,36,0,98849,10315,0.95,PlantMachinery,1,0,Senior,Transport,Corporate,Secured
2870,1,2739694,1615904,24,0,722770,174400,0.7998426101601128,PlantMachinery,1,0,Senior,Energy,SME,Partially Secured
2871,0,166110,1491692,15,0,96222,15363,0.5132201553187647,Receivables,1,0,Senior,Construction,SME,Unsecured
2872,0,795368,214231,21,0,48512,7303,0.9481887629374076,Vehicles,0,0,Senior,Services,SME,Unsecured
2873,0,3108653,1321796,35,0,204425,14440,0.938885105542497,Vehicles,1,0,Senior,Services,SME,Unsecured
2874,1,1582423,229922,5,0,113096,27266,0.945760394028651,Inventory,0,1,Junior,Services,SME,Partially Secured
2875,0,363481,50401,21,0,11521,2399,0.95,Receivables,1,0,Senior,Manufacturing,Mortgage,Unsecured
2876,1,105860,611632,9,0,306911,15544,0.05,Guarantee,0,0,Senior,Transport,SME,Secured
2877,1,834192,968589,17,0,647912,135145,0.38531297351209315,Vehicles,1,0,Senior,Construction,SME,Secured
2878,1,1119524,642692,27,0,469305,75402,0.648151357183946,Vehicles,0,0,Senior,Construction,Corporate,Partially Secured
2879,1,496866,17086812,24,0,12429897,869454,0.05,PlantMachinery,0,0,Senior,Services,Mortgage,Secured
2880,1,1387598,1106526,25,0,644357,122590,0.6239782703636068,Property,1,0,Senior,Services,Mortgage,Partially Secured
2881,1,1995463,857568,12,0,644907,118156,0.736025674242018,Receivables,1,0,Senior,Manufacturing,Other,Secured
2882,0,2351789,1170042,38,0,104613,19499,0.95,Receivables,0,0,Senior,Manufacturing,Corporate,Unsecured
2883,1,114014,448897,39,0,360841,81234,0.05,PlantMachinery,0,0,Senior,Transport,SME,Secured
2884,1,323099,2027728,9,1,811207,163877,0.05,Inventory,0,1,Junior,Energy,SME,Secured
2885,1,886802,1085012,27,0,958372,222530,0.17022965667646217,PlantMachinery,0,0,Junior,Transport,SME,Secured
2886,0,2131151,1031669,26,0,278263,35178,0.8859372235941987,Inventory,0,0,Senior,Retail,SME,Unsecured
2887,1,1961527,367128,7,0,208160,33812,0.9111161865220311,Property,1,0,Senior,Services,SME,Secured
2888,1,1927761,130514,23,0,92957,22975,0.95,PlantMachinery,1,0,Senior,Transport,Corporate,Partially Secured
2889,0,819608,420195,22,0,167810,28196,0.8296575924100301,Receivables,0,0,Senior,Manufacturing,SME,Unsecured
2890,0,866629,995397,31,0,348523,46869,0.6519225643268343,Vehicles,1,0,Senior,Retail,Corporate,Unsecured
2891,1,580514,447231,39,0,194554,27905,0.7129285426363533,Property,0,0,Junior,Construction,Corporate,Secured
2892,0,2592657,1005403,22,0,188214,37218,0.9417601325589926,PlantMachinery,0,0,Senior,Manufacturing,Mortgage,Unsecured
2893,0,479026,564898,20,0,149986,18453,0.7254157394379428,Guarantee,0,0,Junior,Services,Mortgage,Unsecured
2894,0,2813771,1171314,6,0,357411,21309,0.8805510469757489,Guarantee,1,0,Senior,Energy,SME,Unsecured
2895,1,1480444,249071,13,0,106105,24714,0.9450225743087884,Receivables,0,0,Senior,Energy,Mortgage,Partially Secured
2896,0,1149635,901827,24,0,215834,31593,0.8397395695155419,Receivables,0,0,Senior,Transport,SME,Unsecured
2897,1,623615,360393,16,0,154923,23820,0.7897693288326932,Guarantee,1,0,Junior,Retail,Corporate,Secured
2898,1,310040,134307,30,0,119796,14661,0.6608985937298413,Receivables,0,0,Senior,Transport,SME,Secured
2899,1,629289,608243,6,0,481094,112587,0.41440737085822255,Vehicles,0,1,Senior,Services,SME,Secured
2900,1,864574,3952857,18,1,2410320,209500,0.05,Receivables,1,0,Senior,Energy,Mortgage,Secured
2901,1,112530,146615,25,0,116589,14940,0.09669421487603302,Vehicles,1,0,Senior,Services,Corporate,Secured
2902,0,987216,831786,15,0,113686,14308,0.8993350999173433,PlantMachinery,1,0,Senior,Services,Mortgage,Unsecured
2903,1,3030861,1753869,22,0,1268995,191082,0.6443541950620633,Inventory,0,0,Junior,Construction,Mortgage,Secured
2904,1,2120617,9157041,7,0,7424144,1810183,0.05,Property,0,0,Senior,Energy,Corporate,Secured
2905,1,732189,424120,21,0,314782,28343,0.6087908996174485,Property,0,0,Senior,Services,Corporate,Secured
2906,1,1260395,363960,23,0,160963,28490,0.8948956477929538,PlantMachinery,0,0,Senior,Retail,Corporate,Secured
2907,0,689578,202124,7,0,10271,1659,0.95,PlantMachinery,1,0,Senior,Transport,SME,Unsecured
2908,1,1395496,2557569,16,0,1751813,179514,0.05,Receivables,0,0,Junior,Manufacturing,Corporate,Partially Secured
2909,1,5610261,280925,38,0,139960,18568,0.95,Receivables,0,0,Junior,Retail,Corporate,Secured
2910,1,3167644,485213,8,0,432832,58196,0.8817303964713207,PlantMachinery,0,0,Senior,Construction,Corporate,Secured
2911,1,2024421,95431,7,0,38949,3751,0.95,Property,1,0,Senior,Transport,Corporate,Secured
2912,1,734624,1928723,26,0,1493338,219367,0.05,PlantMachinery,0,0,Senior,Transport,Corporate,Secured
2913,0,2545756,2607973,31,0,333597,29073,0.8803797378853275,Receivables,1,0,Senior,Transport,Corporate,Unsecured
2914,0,222598,1849364,31,0,169191,15446,0.30931544757814533,PlantMachinery,0,0,Junior,Energy,SME,Unsecured
2915,1,934387,124759,4,0,76105,16728,0.9364535251453627,Receivables,0,0,Senior,Energy,SME,Secured
2916,0,2155884,1422414,8,0,317181,75096,0.8877096355833616,Property,0,0,Junior,Manufacturing,Corporate,Unsecured
2917,0,2521642,115851,36,1,39183,5012,0.95,Guarantee,0,0,Senior,Energy,Corporate,Unsecured
2918,0,2349902,777504,14,0,192825,10044,0.9222176073725628,Inventory,0,0,Senior,Retail,SME,Unsecured
2919,1,1614976,913999,24,0,603815,137702,0.7113808502417374,Property,0,0,Senior,Transport,SME,Secured
2920,1,988827,1026023,6,0,893840,186140,0.28430352326544484,Guarantee,0,0,Senior,Construction,Mortgage,Partially Secured
2921,1,2059504,1313361,8,0,668358,89022,0.7187012018427739,Vehicles,0,0,Senior,Energy,Corporate,Partially Secured
2922,0,463767,722998,5,0,237707,41334,0.5765696998708403,Receivables,1,0,Senior,Manufacturing,Corporate,Unsecured
