cust_id,secured_flag,ead,collateral_value,recovery_amount,recovery_cost,time_to_recovery,default_flag,lgd_observed
4170,1,1679951,398773,345156,81731,27,0,0.843194831277817
4171,1,2188211,2678384,2004766,401279,36,0,0.2672155473123935
4172,0,2516969,1422667,379438,63222,37,0,0.8743663509562494
4173,1,665737,132948,106002,23616,7,0,0.8762484284334504
4174,1,4818463,1307224,944326,215724,10,0,0.8487895413952541
4175,0,638701,1295915,132905,25581,21,0,0.8319651918503337
4176,0,4907289,1161498,246529,15101,20,0,0.95
4177,1,1871596,624018,311332,33733,18,0,0.85167792621912
4178,0,200978,259347,102255,11988,21,0,0.550861288300212
4179,1,569201,3206960,1387166,346065,17,0,0.05
4180,1,201805,652301,332738,47525,31,0,0.05
4181,1,3848839,276026,157816,31938,17,0,0.95
4182,0,1173222,1206477,458940,97643,31,1,0.6920471999331754
4183,0,129528,322204,91172,16470,19,0,0.4232752763881169
4184,1,1751086,256787,201776,10826,17,1,0.890953385499056
4185,1,702805,482617,395824,21322,13,0,0.46713241937664074
4186,1,272718,350831,141888,30329,5,0,0.5909364251717892
4187,1,6439528,267408,107918,21351,15,0,0.95
4188,1,1338802,1770996,837953,131745,11,0,0.4725075104459061
4189,0,896782,643572,86701,8650,22,0,0.9129654698689313
4190,0,806593,2892141,631456,42523,28,0,0.2698510897069526
4191,0,264797,284941,51764,4288,14,1,0.8207079385340468
4192,0,326260,109063,23391,3884,33,0,0.940210261754429
4193,1,4346653,859105,725998,115553,4,0,0.859559757818257
4194,0,748717,5618508,942074,224452,35,0,0.05
4195,1,1229437,1308099,834063,201388,18,1,0.4853945342461631
4196,1,155697,25063210,22476568,3713159,7,0,0.05
4197,1,321871,1051013,498728,108865,19,0,0.05
4198,1,2212895,945158,649433,137971,34,0,0.7688719979935785
4199,1,1754530,68125,38977,7813,17,0,0.95
4200,1,6943907,1167928,693666,95356,14,0,0.9138366916492401
4201,0,4606396,878116,254547,32551,19,0,0.95
4202,1,954830,465951,323347,33248,12,0,0.6961773299959155
4203,1,1929851,627527,489087,116118,28,0,0.8067368931591092
4204,0,876241,676771,61395,13315,30,0,0.9451292509709087
4205,1,9386751,598437,397666,33969,30,0,0.95
4206,1,3794315,7265781,5782512,581099,25,0,0.05
4207,1,1425003,485071,429465,71405,22,0,0.7487303535501328
4208,1,1469444,878740,776287,103028,19,0,0.5418273850517611
4209,1,5100505,467759,371740,34489,10,0,0.9338789002265462
4210,1,2146990,1726789,1111473,231443,17,1,0.5901098747548894
4211,1,5715132,885971,426665,21465,25,0,0.9291005002159181
4212,1,134101,536111,226364,26859,16,0,0.05
4213,1,1907355,87678,45217,10665,29,0,0.95
4214,1,718244,953256,543478,109866,15,0,0.39628872639381607
4215,1,6964789,518899,241249,31424,27,0,0.95
4216,0,5645665,682273,44345,10454,28,0,0.95
4217,1,1242748,198649,87757,20198,13,0,0.9456374099978435
4218,1,5585200,3529300,2335826,141356,11,1,0.6070919573157632
4219,0,7153515,1871811,501802,37930,35,0,0.9351546757083755
4220,1,1295499,3519313,2714742,345983,18,0,0.05
4221,1,14245245,2575816,1458748,344088,22,0,0.9217521355371564
4222,1,1165497,1399392,1029996,225405,9,0,0.3096584547193172
4223,0,970414,207625,77401,4609,35,0,0.9249887161561973
4224,0,2858685,5541223,2106929,321235,15,0,0.3753442579367786
4225,1,844254,262919,235181,45637,37,0,0.7754893669440713
4226,0,1309740,542938,200407,21079,6,1,0.8630812222273123
4227,1,4923028,1587375,677305,131739,33,0,0.8891808049842496
4228,1,1225940,1676459,933789,115738,32,0,0.3327153041747557
4229,1,220793,1368821,1154083,120960,5,0,0.05
4230,1,1736391,469621,327850,42132,29,0,0.8354529596156626
4231,0,599413,374136,21134,5075,34,1,0.95
4232,1,2856967,11851746,10313949,2383129,8,0,0.05
4233,1,2412537,698544,554382,129054,10,0,0.8237009422031663
4234,0,5237738,610510,155339,36267,26,1,0.95
4235,1,2980293,332730,280895,24060,17,1,0.9138222315725333
4236,1,3577748,954685,749322,171753,27,0,0.8385663271980027
4237,1,615939,906934,492799,45561,29,0,0.2738923822001854
4238,0,2687135,716512,188505,41023,15,0,0.9451155226663343
4239,0,8610141,1110031,351763,55712,22,0,0.95
4240,1,604012,5075274,2489036,243906,7,0,0.05
4241,0,7273428,379057,136212,17667,9,1,0.95
4242,1,694293,764817,366720,50121,7,0,0.5439979950827676
4243,0,512998,357670,64206,12625,30,0,0.8994518497148137
4244,1,1617189,1008695,455542,77990,39,0,0.7665381102641683
4245,1,2460586,390304,319586,68185,31,0,0.8978288098851249
4246,0,2992890,409221,64582,8354,39,0,0.95
4247,1,459657,146462,69669,13844,9,0,0.8785507454471486
4248,1,1857124,812258,611442,127522,28,1,0.7394250464697026
4249,1,605884,1170271,834974,52293,21,0,0.05
4250,0,271326,5646373,2079721,260230,12,0,0.05
4251,1,475091,1222554,628006,142681,22,0,0.05
4252,1,567558,444785,233642,44624,33,1,0.6669626716564651
4253,1,2026042,163464,125101,16724,38,0,0.9465080190835136
4254,1,3806473,190343,106527,9224,8,0,0.95
4255,1,275624,175397,94535,6553,17,1,0.6807897715728675
4256,0,1709926,5756534,1553767,148959,26,0,0.17843930088202642
4257,0,370756,1001081,66103,6540,32,0,0.8393471717248001
4258,1,2255958,384130,298220,37018,11,1,0.8842168160932073
4259,1,645170,253762,161492,13788,3,1,0.7710618906644761
4260,1,420277,284441,247879,19634,17,0,0.45691769951722316
4261,1,2675547,373163,204032,44642,8,0,0.9404271350867692
4262,0,668691,3103002,1014598,101366,17,0,0.05
4263,1,876801,705782,389997,63304,9,0,0.6274034815197519
4264,1,130615,148417,82710,7432,29,0,0.42366496956704824
4265,0,3098880,9262691,2949609,437576,12,0,0.18937390282940936
4266,1,2732994,208110,165137,17395,34,0,0.9459413375953258
4267,1,1209185,380819,208328,14032,23,0,0.8393165644628406
4268,1,261037,3082214,1358315,334736,39,0,0.05
4269,0,4030371,1151602,180812,25595,38,0,0.95
4270,0,617686,434992,77172,9925,16,0,0.8911307687077252
4271,1,764247,188244,84761,7613,16,0,0.8990535782279813
4272,0,12140336,251863,15999,2385,4,0,0.95
4273,1,595027,269104,227361,40252,26,0,0.6855453618071112
4274,1,2526157,735080,359905,39924,12,0,0.8733328926111876
4275,1,2109775,900016,748005,109271,8,0,0.6972501807064735
4276,1,1776529,619383,263660,25684,5,0,0.8660444045664326
4277,1,1594388,698621,512396,79699,36,0,0.7286124832851226
4278,1,1752210,229625,182671,37893,28,0,0.917374059045434
4279,1,1578428,1006963,626716,38883,12,0,0.6275832663890909
4280,1,1141760,2983389,1497256,229930,23,0,0.05
4281,1,5450855,609826,525892,68298,27,0,0.9160509681508681
4282,0,323624,596887,132195,8567,4,0,0.6179887770993499
4283,1,3339922,799147,541450,128920,38,1,0.8764851394733171
4284,1,2736916,2495564,1463460,149226,3,1,0.519812080458443
4285,1,2417873,272611,171889,28004,38,0,0.9404910845193275
4286,1,3674690,3598156,2404584,299428,26,0,0.42712011081206847
4287,0,1096244,1159320,356680,37175,12,0,0.7085457252217572
4288,1,185540,752795,377761,58717,37,1,0.05
4289,1,1118732,2770567,2049807,384965,24,0,0.05
4290,0,446326,198735,39168,8111,36,0,0.9304163324565452
4291,1,578469,1295296,531838,94020,34,0,0.24314353923892207
4292,1,347173,1170967,748533,116216,18,0,0.05
4293,1,746130,260667,174894,35932,32,0,0.8137563159234986
4294,0,662235,1210691,303375,46565,38,0,0.6122071470097473
4295,1,111572,996132,673223,164835,33,0,0.05
4296,1,2422285,599222,394320,61256,32,0,0.8625000774062507
4297,1,11076339,1884360,1082772,122839,7,0,0.9133348121613107
4298,1,2204998,388897,282295,39315,26,1,0.8898048887119172
4299,1,981734,982006,863152,127744,38,1,0.2509091057251761
4300,1,1138535,631061,407287,43456,29,0,0.6804393365157857
4301,1,789388,370954,294175,24048,16,0,0.6578019934430217
4302,0,1315913,1268281,175409,23904,39,0,0.8848670086852246
4303,0,1158911,580410,187957,43118,15,0,0.8750214641158812
4304,1,518632,144306,104542,10569,22,0,0.8188060127412116
4305,0,6471305,100591,13925,1703,30,0,0.95
4306,1,271806,1737509,1470832,296438,8,0,0.05
4307,1,2466551,190487,98419,6540,11,0,0.95
4308,1,1086858,991845,579460,124592,24,0,0.5814835056649534
4309,0,8047176,774867,182081,35333,25,0,0.95
4310,0,1691057,486316,188649,30174,10,0,0.9062864232252372
4311,1,839107,6276576,5158928,474083,3,0,0.05
4312,0,938739,888812,99851,6843,9,0,0.9009224076127657
4313,1,1251566,1674787,968719,93330,14,0,0.30056505210272566
4314,0,383543,997789,219640,44432,19,1,0.5431855098385319
4315,0,558567,565410,195349,46238,18,0,0.733047244108585
4316,1,201804,714260,390643,77182,6,0,0.05
4317,0,477836,3628743,755232,117456,39,0,0.05
4318,1,1321009,2414290,1591729,382232,11,0,0.08441426212841852
4319,1,1623630,6244334,3985662,859760,11,0,0.05
4320,1,166153,930806,469442,85047,29,0,0.05
4321,1,1048413,277998,186368,10731,14,0,0.8324734622710707
4322,0,2112557,449293,117873,12676,36,0,0.95
4323,0,1021811,197490,68793,7680,25,0,0.940191483552242
4324,1,638075,1695941,1255256,149939,37,0,0.05
4325,0,796385,382885,136983,17516,11,0,0.8499883850147856
4326,0,700280,25314,9203,2189,15,0,0.95
4327,1,636200,10964279,7923582,1571836,4,0,0.05
4328,0,1430913,389390,20747,3908,4,0,0.95
4329,1,12087570,386833,303626,41081,31,0,0.95
4330,0,571660,4587165,877207,103080,24,0,0.05
4331,1,874893,193092,134752,9960,23,0,0.8573631289769149
4332,1,1142011,2546591,1680012,236376,8,0,0.05
4333,1,604795,382243,236698,21555,30,0,0.644271199332005
4334,1,3606454,170046,74776,9586,18,1,0.95
4335,1,112320,4762529,2601838,211472,3,0,0.05
4336,1,707109,2013543,1087294,129169,25,1,0.05
4337,1,2725912,2006697,1529354,89613,10,1,0.47183144576934255
4338,0,896188,1092982,57080,2922,10,0,0.9395684833985726
4339,1,529220,1409875,726640,162754,3,0,0.05
4340,1,1868705,188080,82249,14661,13,1,0.95
4341,1,2976751,824697,742209,124344,10,0,0.7924364516884348
4342,1,1484569,262593,195790,29908,33,0,0.8882625192901105
4343,0,539705,158287,43723,8541,38,0,0.9348125364782612
4344,0,1897795,1146298,376640,74285,10,0,0.8406808954602578
4345,1,804479,2607661,2087130,494754,26,0,0.05
4346,1,2533688,478443,385941,38162,29,0,0.8627380324649285
4347,0,5300219,577686,158740,32865,31,0,0.95
4348,1,88824,208570,100260,24887,20,0,0.15143429703683686
4349,0,1343874,735230,223796,12488,11,0,0.8427620446559723
4350,1,211983,1682992,855622,106779,38,0,0.05
4351,0,13822228,1742237,642003,88087,16,0,0.95
4352,1,753041,1328676,772587,165616,15,0,0.19397350210679098
4353,1,2536696,369433,288399,15212,26,1,0.892305975962433
4354,0,1160873,356774,65977,11197,16,0,0.95
4355,1,538700,1749682,1037509,237087,10,0,0.05
4356,1,478277,1781914,1320919,105046,14,0,0.05
4357,1,5871843,603683,274011,20034,33,1,0.95
4358,1,3128105,456439,273170,68280,36,0,0.9345002805212741
4359,1,8398671,2633888,2327449,500847,38,0,0.7825129713974985
4360,1,1271176,490929,237739,45047,23,0,0.8484143816434546
4361,1,1603853,1657010,982367,127507,6,0,0.4669960401607878
4362,1,920625,627483,499012,110178,13,0,0.5776412763068568
4363,0,902494,230432,16959,3977,39,0,0.95
4364,1,424264,4297497,3075973,604372,9,0,0.05
4365,1,1308000,832401,688086,89188,14,0,0.5421269113149847
4366,0,546207,333761,22985,3831,7,0,0.95
4367,1,1870860,157962,124092,8649,5,0,0.938294153490908
4368,1,1425467,176486,148473,12116,34,0,0.9043422260915195
4369,1,1603472,483979,197505,40806,37,0,0.902275187842382
4370,1,6421292,6062554,4119393,230122,38,0,0.3943164397445249
4371,1,1158089,383414,220192,13176,14,0,0.8212434450202014
4372,1,2563097,3584753,1524887,231180,32,0,0.49525632467284697
4373,1,9355822,631693,384621,32348,35,1,0.95
4374,1,4442007,198935,143634,15618,5,0,0.95
4375,1,3810114,433422,372529,48341,28,0,0.9149138319745813
4376,1,884972,178244,126600,19553,36,0,0.879039110841925
4377,1,1513057,284484,235658,25146,5,0,0.8608697491237938
4378,0,321812,275316,70645,10364,16,0,0.8126825600039775
4379,1,1980607,89842,45393,5634,16,0,0.95
4380,1,1582410,3851894,3409490,225729,19,0,0.05
4381,1,1231058,919990,776195,173421,17,0,0.5103610065488384
4382,1,3359137,342865,177471,18860,14,0,0.95
4383,1,359412,930924,661409,113679,32,0,0.05
4384,1,6167862,290968,169144,27732,9,0,0.95
4385,0,2963153,38631,8687,780,37,0,0.95
4386,1,1120590,18856359,15659057,876776,33,1,0.05
4387,0,1036406,898569,256828,56858,39,0,0.8070543783034834
4388,1,1944686,381583,198126,29627,16,0,0.9133541353205608
4389,1,5503260,86915,48498,6445,30,0,0.95
4390,1,1331221,140988,76818,15561,14,0,0.95
4391,1,1388911,4501589,3557747,201481,8,0,0.05
4392,1,1224592,3806163,2455143,498499,6,0,0.05
4393,1,7145719,1670337,1462149,192686,35,0,0.82234635870792
4394,1,831608,213932,172930,27724,7,0,0.8253912901270791
4395,0,1167636,3839955,1245327,249672,11,0,0.147289908841454
4396,0,5196187,1196320,279459,44535,20,0,0.95
4397,1,1393056,1499162,979012,61045,34,0,0.3410408483219627
4398,1,3749221,1191576,627787,122870,33,0,0.8653274906974009
4399,1,483458,139011,80857,16759,36,0,0.8674176453797434
4400,1,979411,195247,173001,24631,29,0,0.8485109928314059
4401,1,5306452,416132,267148,36816,39,0,0.95
4402,1,611493,1480667,1125015,112934,39,0,0.05
4403,1,1033747,159775,102023,18245,15,0,0.9189569594881533
4404,1,1554532,601462,352323,79765,6,0,0.8246687749110343
4405,0,447237,600627,94932,17201,11,0,0.8261972958409076
4406,0,795073,1744561,235835,48172,10,0,0.7639675853663752
4407,0,1345985,1532082,474031,103097,8,0,0.7244144622711248
4408,1,1260074,240085,129523,12334,35,0,0.9069983191463359
4409,1,4326857,3581723,2342215,305473,8,0,0.529279104902242
4410,1,5617836,202893,113264,15538,19,0,0.95
4411,1,510892,2425294,1920327,310670,39,1,0.05
4412,1,1344144,398252,182147,10899,15,0,0.8725969836565131
4413,0,2360179,873548,228616,38334,24,0,0.9193781488607432
4414,1,5478530,935265,663049,44891,21,0,0.8871671780568875
4415,1,2466943,906619,493820,104351,30,0,0.8421248484460322
4416,1,1608662,1531792,876533,212650,27,0,0.5873073398886777
4417,1,2342062,1121979,551396,59524,10,0,0.7899833565464962
4418,1,2359048,1727203,909003,137553,34,0,0.67298249124223
4419,1,475577,1216005,922503,198003,13,0,0.05
4420,1,1458324,181516,106720,12051,20,0,0.9350836988213868
4421,1,5174022,981442,729939,59530,29,0,0.8704278798969158
4422,0,977392,392284,60133,11895,39,0,0.95
4423,1,1368802,215305,101763,19301,38,0,0.9397560786731756
4424,0,943624,530288,101495,16644,36,1,0.9100796503692149
4425,1,118912,892301,694419,165887,17,0,0.05
4426,1,1227622,959955,526859,126985,15,0,0.6742694412449435
4427,1,1626257,2330578,1687433,375133,29,0,0.19305497224608414
4428,1,720360,3072616,1534821,166687,21,0,0.05
4429,1,379027,1055905,494004,46966,38,0,0.05
4430,0,498517,1288278,154703,33593,15,0,0.7570594382939799
4431,0,2582291,810040,142525,25693,9,1,0.95
4432,1,8645286,1696279,1323953,171088,3,1,0.8666481363369587
4433,1,4791879,1246296,785215,103610,23,0,0.8577583031624963
4434,0,313531,686981,260839,57558,18,0,0.351639869741748
4435,1,2826719,7780886,5578893,461092,31,0,0.05
4436,1,619605,399991,253844,60616,26,0,0.688143252556064
4437,1,671811,3612471,2044014,361060,21,0,0.05
4438,0,757686,164436,51295,10683,29,0,0.9463999598778385
4439,0,2436484,1785087,698478,86732,3,0,0.7489226278522658
4440,1,3138493,3542081,3034168,507856,29,0,0.19505571623068774
4441,0,1090305,89505,29096,5819,16,0,0.95
4442,0,1108955,849875,152158,20849,13,0,0.8815921295273478
4443,1,1913153,1602307,1385381,204464,25,0,0.3827378155327881
4444,1,2122265,962375,751249,125019,22,0,0.7049237489191972
4445,1,3898980,1105680,483349,30296,28,0,0.8838021739018923
4446,0,332910,847329,282393,62871,20,0,0.34059655762818775
4447,1,1226932,218890,121523,27140,38,0,0.9230739763898896
4448,0,413319,9868418,3740787,397584,32,0,0.05
4449,1,1142875,419202,323407,73078,6,0,0.7809655474133217
4450,0,959171,1175938,191545,38124,21,0,0.8400483334045754
4451,1,1147677,358067,155942,22867,7,0,0.8840483864362534
4452,1,540503,59667,39677,4743,4,0,0.9353676112806034
4453,0,271769,263823,56187,7297,12,1,0.8201045741052144
4454,0,148088,148394,49526,7769,13,0,0.7180257684619955
4455,0,1054755,2423502,898036,118993,24,0,0.2613990926802907
4456,1,781522,374162,270270,36229,10,1,0.7005317828544814
4457,0,611739,414363,62622,5675,5,0,0.9069096461072451
4458,1,4513342,226213,107671,20625,20,0,0.95
4459,1,509182,808906,700600,120445,24,0,0.05
4460,1,4959592,331669,240509,59737,13,0,0.95
4461,1,6100270,2172936,1213549,94958,4,0,0.8166325424940207
4462,1,170945,1016873,897868,65317,24,0,0.05
4463,0,1318996,388866,89396,13694,17,0,0.9426063460389569
4464,1,806374,1858455,876716,70486,10,0,0.05
4465,0,65394,735815,237535,40885,21,0,0.05
4466,1,283610,746870,507897,45316,11,0,0.05
4467,1,2610196,145962,72456,10622,7,0,0.95
4468,1,9058365,674552,348566,60044,10,0,0.95
4469,0,2965861,1038927,325848,46142,35,0,0.9056914669972733
4470,0,1662166,3162658,886126,101015,17,0,0.5276578873590243
4471,0,1177221,318990,96670,19958,17,1,0.9348363646248241
4472,0,6469846,8938867,681570,150580,9,0,0.9179284947431515
4473,1,10306024,1345875,1153435,121814,23,0,0.8999011646004318
4474,1,668744,137124,112479,23921,28,0,0.8675756343234482
4475,0,162756,287875,86267,11070,3,0,0.5379770945464376
4476,1,147533,3481936,1849895,272905,28,0,0.05
4477,1,4510330,2863490,2169033,208986,28,0,0.5654315759600739
4478,1,1147322,744079,460871,80719,30,0,0.6686614568534378
4479,1,1444453,860190,616652,43279,11,0,0.6030518126931095
4480,1,200656,202587,112694,18969,28,0,0.5329070648273662
4481,1,566261,3120759,2552559,632890,15,1,0.05
4482,1,894946,246090,103428,20757,7,0,0.9076245941095887
4483,1,1480422,1847262,1377558,315471,20,0,0.28257821080745893
4484,1,807265,3227591,2628277,375420,25,0,0.05
4485,1,426204,769096,556221,43619,30,0,0.05
4486,0,548769,2114592,835255,89950,39,0,0.05
4487,1,4026158,5567204,3020154,180623,7,0,0.2947293673025252
4488,1,1536141,979468,643953,96826,29,0,0.6438302213143194
4489,0,2218089,601491,233701,42050,22,0,0.9135963435191284
4490,1,489493,677701,272746,36792,38,0,0.517962463201721
4491,1,62703,322130,135403,22022,39,0,0.05
4492,0,712756,314222,104251,11899,36,0,0.8704297122718013
4493,1,505563,1186653,524326,35219,16,0,0.05
4494,0,1704891,609049,187408,25562,8,0,0.9050695909591874
4495,0,32143593,1045834,381423,60859,29,0,0.95
4496,1,2410069,141643,110353,27204,4,0,0.95
4497,1,18549625,658763,304844,36415,11,0,0.95
4498,1,2123910,2265100,1955355,362823,13,0,0.2501885673121742
4499,1,640570,213028,88812,19052,7,0,0.89109699174173
4500,1,1703024,742797,312768,36618,13,0,0.8378472646304456
4501,1,7135826,94838,40523,9562,5,0,0.95
4502,1,7493620,173510,78375,9229,28,0,0.95
4503,1,676483,1773431,1141053,278372,16,0,0.05
4504,1,1549098,519066,412210,20788,11,0,0.7473226354949783
4505,1,288005,5412816,2936311,519241,21,0,0.05
4506,1,2743290,1173718,907153,188674,19,0,0.7380958629966208
4507,0,5685073,1307536,231238,24514,26,0,0.95
4508,1,1251432,223210,190652,13995,16,0,0.8588361173439707
4509,1,616994,477530,226672,12438,12,0,0.6527778227989252
4510,0,1723953,325819,94271,6116,9,0,0.9488646152186283
4511,1,1825672,225937,104167,16521,15,0,0.95
4512,1,1304256,1514025,877612,191173,37,0,0.47369304799057854
4513,1,1437929,1887884,1217130,76224,33,1,0.20656305005323627
4514,1,1010731,1131246,713595,51832,39,0,0.3452629829301763
4515,1,3255820,293351,155043,7910,31,0,0.95
4516,1,2511089,1049477,746167,79433,8,0,0.7344841222274479
4517,1,449952,88969,50635,11861,10,0,0.913826363701017
4518,0,437752,3126141,1093300,115078,27,0,0.05
4519,1,932501,174911,79193,10941,7,0,0.9268075851929382
4520,1,2512621,212669,148042,12700,12,0,0.946135131402627
4521,0,1394515,828043,321659,23563,25,0,0.7862367920029545
4522,1,632129,913077,711264,61509,3,1,0.05
4523,0,1562064,673320,56076,5163,15,0,0.95
4524,1,863880,215100,168423,12809,39,0,0.8198661851183034
4525,0,2900769,2537481,852486,177581,28,0,0.7673358340495228
4526,1,1677908,114171,59120,8598,21,0,0.95
4527,0,877403,142686,13524,2136,28,0,0.95
4528,0,1515898,648436,91379,11415,4,0,0.9472497489936658
