cust_id,age,income_monthly,sector,employment_type,loan_type,loan_amt,ltv_ratio,loan_tenure_months,interest_rate,bureau_score,dpd_12m_max,dpd_30_plus_count,utilization_ratio,installment_to_income,region,flood_risk_index,heatwave_days,storm_severity_index,drought_severity_index,sea_level_rise_mm,co2_intensity_sector,carbon_tax_exposure,energy_price_shock,ev_transition_risk,climate_hazard_score,transition_risk_score,climate_total_score,climate_pd_uplift,default_flag
3554,37.0,12710,Manufacturing,Self-Employed,Auto,138900,0.788,41,0.0454,823,0,0,0.533,0.9,Coastal_Low,48.75,28.6,7.6,4.18,0.0,1.035,4.73,9.04,6.95,1.863,13.768,6.625,1.798,0
3555,51.0,8320,Manufacturing,Salaried,Mortgage,705060,0.697,223,0.065,572,0,0,0.185,0.9,Coastal_High,67.14,48.6,7.69,1.05,13.29,0.943,5.0,14.24,1.0,2.909,11.702,6.426,1.723,1
3556,52.0,12590,Services,Self-Employed,Auto,203220,0.784,51,0.0708,767,2,2,0.296,0.9,Inland_Hot,12.91,49.0,4.51,7.41,1.98,0.347,1.62,7.95,8.3,1.308,9.702,4.666,1.054,0
3557,45.0,13480,Services,Self-Employed,Mortgage,1277440,0.66,207,0.0765,656,0,0,0.16,0.9,Coastal_High,72.67,14.5,11.15,2.74,11.84,0.473,2.64,12.13,1.0,2.594,7.77,4.664,1.054,0
3558,30.0,21610,Manufacturing,Salaried,Auto,88580,0.589,66,0.0693,841,0,0,0.324,0.9,Inland_Normal,11.13,36.3,5.86,2.56,1.72,0.61,4.1,5.82,5.54,1.021,10.181,4.685,1.062,0
3559,36.0,12990,Construction,Contract,Mortgage,1027400,0.85,178,0.0547,774,0,0,0.639,0.9,Coastal_Low,50.8,35.0,8.99,1.14,7.33,0.764,3.11,8.58,1.0,2.176,7.953,4.487,0.986,0
3560,51.0,17450,Construction,Salaried,Auto,164550,0.692,75,0.03,718,1,1,0.415,0.9,Coastal_High,62.65,29.7,6.01,4.53,13.3,0.619,3.77,5.87,10.0,2.532,12.634,6.573,1.778,0
3561,56.0,22950,Transport,Salaried,Mortgage,794340,0.932,262,0.0495,595,0,0,0.19,0.9,Inland_Normal,21.76,28.3,7.33,4.02,0.3,0.918,4.59,12.0,2.54,1.183,11.549,5.329,1.306,0
3562,40.0,11880,Transport,Salaried,SME,87910,0.902,39,0.0485,701,4,4,0.339,0.9,Coastal_Low,52.08,33.8,8.77,3.33,14.99,0.697,3.16,14.05,2.04,2.408,10.065,5.471,1.36,0
3563,38.0,16850,Construction,Salaried,Mortgage,1163900,0.57,223,0.0673,597,4,4,0.433,0.9,Inland_Hot,26.56,64.8,6.64,7.11,1.73,0.708,3.87,4.91,1.0,1.919,7.294,4.069,0.828,0
3564,31.0,14630,Transport,Contract,Mortgage,430850,0.918,161,0.0386,746,4,3,0.578,0.9,Coastal_High,71.92,31.1,13.45,5.0,11.47,1.168,5.0,10.02,1.0,2.895,11.108,6.18,1.629,1
3565,31.0,16410,Construction,Salaried,Auto,154110,0.702,70,0.0648,660,2,2,0.359,0.9,Coastal_Low,55.35,42.5,12.03,2.37,5.07,0.485,3.33,5.9,9.35,2.423,11.498,6.053,1.581,0
3566,42.0,15620,Services,Self-Employed,Auto,129330,0.776,39,0.0807,794,0,0,0.17,0.9,Inland_Normal,32.95,23.6,3.17,5.74,1.55,0.368,1.73,5.82,5.14,1.365,7.319,3.747,0.705,0
3567,46.0,15900,Transport,Self-Employed,Auto,130890,0.763,78,0.0635,635,5,5,0.334,0.9,Inland_Normal,20.9,32.9,5.44,3.46,0.57,0.661,2.92,9.74,10.0,1.191,13.243,6.012,1.565,1
3568,28.0,13380,Construction,Salaried,Auto,148700,0.602,72,0.0771,724,0,0,0.09,0.9,Coastal_High,78.06,23.4,8.24,1.84,15.45,0.622,2.71,7.72,10.0,2.881,12.353,6.67,1.815,0
3569,47.0,15150,Services,Contract,Auto,121020,0.673,46,0.0498,701,1,0,0.086,0.9,Coastal_Low,42.4,29.5,4.67,2.31,7.17,0.369,2.1,3.41,5.87,1.81,7.33,4.018,0.808,0
3570,51.0,13450,Construction,Contract,SME,417910,0.864,97,0.0728,771,1,1,0.3,0.9,Coastal_Low,43.92,29.0,8.09,1.24,12.11,0.842,4.73,4.26,2.65,2.017,9.172,4.879,1.135,0
3571,45.0,38110,Construction,Contract,Mortgage,886620,0.756,258,0.0608,783,0,0,0.477,0.9,Inland_Hot,22.53,68.8,6.27,8.88,3.36,0.706,4.19,2.17,3.03,1.938,7.942,4.34,0.93,0
3572,53.0,19110,Services,Salaried,Auto,102870,0.566,50,0.0662,847,0,0,0.651,0.9,Coastal_High,67.57,33.8,10.31,2.77,7.23,0.428,2.45,8.04,9.26,2.625,11.212,6.06,1.583,0
3573,43.0,15010,Transport,Salaried,SME,328860,0.835,83,0.046,741,4,4,0.708,0.9,Coastal_Low,26.93,19.6,5.15,2.6,4.82,0.76,3.31,9.89,4.03,1.23,10.313,4.863,1.129,0
3574,43.0,13100,Construction,Salaried,SME,493580,0.576,56,0.0836,632,0,0,0.669,0.9,Coastal_Low,30.52,41.3,3.63,4.28,9.6,0.787,3.96,2.84,1.5,1.76,7.285,3.97,0.79,0
3575,43.0,22190,Transport,Self-Employed,SME,66430,0.834,68,0.0525,601,2,2,1.0,0.9,Coastal_High,67.85,13.6,7.97,4.92,5.61,1.007,5.0,13.24,2.96,2.274,12.768,6.472,1.74,0
3576,51.0,10830,Transport,Salaried,Mortgage,973530,0.905,187,0.0677,700,0,0,0.272,0.9,Inland_Normal,22.04,39.9,2.81,5.24,1.09,0.965,4.35,7.93,2.09,1.312,10.007,4.79,1.101,0
3577,44.0,8980,Construction,Self-Employed,Mortgage,1047440,0.596,271,0.0962,695,0,0,0.536,0.9,Inland_Hot,24.78,63.3,10.96,5.14,2.45,0.634,2.92,11.01,1.78,1.926,8.611,4.6,1.029,0
3578,36.0,8710,Construction,Self-Employed,Auto,164780,0.855,55,0.0566,720,3,2,0.358,0.9,Inland_Normal,23.51,35.7,4.85,4.97,1.31,0.827,4.87,9.77,6.24,1.327,13.049,6.016,1.567,0
3579,43.0,25210,Services,Salaried,Auto,114560,0.836,65,0.0597,787,0,0,0.372,0.9,Coastal_Low,25.24,32.1,11.43,3.59,2.76,0.309,2.29,9.66,7.64,1.464,10.244,4.976,1.172,0
3580,43.0,24690,Services,Salaried,Auto,125450,0.934,93,0.0531,654,4,4,0.395,0.9,Inland_Normal,20.5,31.2,5.75,4.18,0.93,0.192,0.3,3.61,4.56,1.181,4.634,2.563,0.7,0
3581,38.0,15990,Manufacturing,Contract,Auto,79970,0.576,89,0.0805,564,3,2,0.761,0.9,Inland_Hot,45.19,49.8,1.58,6.9,2.59,0.812,3.85,11.39,8.25,2.076,13.887,6.801,1.865,0
3582,48.0,11990,Transport,Salaried,SME,488930,0.562,64,0.0788,525,5,5,0.632,0.9,Inland_Normal,18.36,32.7,6.41,2.68,1.59,1.133,5.0,12.66,1.68,1.158,12.202,5.576,1.4,1
3583,41.0,12040,Services,Salaried,Mortgage,693490,0.646,300,0.0843,649,2,1,0.453,0.9,Coastal_High,74.37,38.6,5.38,3.52,16.13,0.405,1.41,3.56,3.15,3.002,5.303,3.922,0.772,0
3584,46.0,33950,Construction,Salaried,SME,587400,0.583,116,0.0904,619,0,0,0.303,0.9,Coastal_High,68.29,17.6,12.78,3.95,8.66,0.648,2.44,8.5,2.29,2.502,7.82,4.629,1.04,0
3585,44.0,14460,Services,Salaried,Mortgage,689270,0.98,300,0.0437,698,0,0,0.094,0.9,Coastal_Low,32.05,41.0,11.74,3.5,13.56,0.575,3.47,10.19,1.0,2.042,8.154,4.487,0.986,0
3586,34.0,17210,Manufacturing,Salaried,Mortgage,1285090,0.727,223,0.0643,775,2,2,0.537,0.9,Inland_Hot,21.82,69.5,4.59,6.14,1.32,1.2,5.0,11.56,1.59,1.805,12.022,5.892,1.52,0
3587,32.0,12580,Construction,Salaried,Auto,117280,0.73,89,0.0598,590,2,1,0.426,0.9,Coastal_High,67.96,29.3,9.81,5.03,12.0,0.773,4.42,10.12,10.0,2.711,14.891,7.583,2.0,0
3588,34.0,15550,Transport,Salaried,Auto,63010,0.916,59,0.0505,720,1,0,0.464,0.9,Coastal_High,64.14,23.9,7.23,0.05,9.45,0.911,4.4,11.29,8.99,2.343,15.034,7.42,2.0,0
3589,39.0,17450,Transport,Salaried,Mortgage,904040,0.651,222,0.0754,633,1,0,0.295,0.9,Coastal_Low,50.75,27.3,8.83,6.61,16.12,1.028,5.0,7.21,1.27,2.357,10.01,5.418,1.34,0
3590,53.0,30890,Construction,Salaried,Mortgage,939840,0.777,242,0.0558,803,0,0,0.269,0.9,Inland_Normal,14.53,25.1,5.33,3.83,0.66,0.897,4.78,6.52,1.0,0.92,9.071,4.18,0.87,0
3591,40.0,14490,Services,Salaried,SME,383150,0.533,106,0.0887,618,0,0,0.482,0.9,Inland_Normal,31.27,30.1,6.19,3.69,0.75,0.264,0.76,6.24,2.75,1.432,4.921,2.828,0.7,0
3592,43.0,18440,Services,Contract,Mortgage,717870,0.682,232,0.076,626,0,0,0.234,0.9,Coastal_Low,39.96,22.8,0.0,5.43,4.6,0.214,0.5,7.03,2.57,1.537,4.695,2.8,0.7,0
3593,47.0,13000,Construction,Salaried,Auto,125800,0.928,67,0.0498,893,0,0,0.275,0.9,Inland_Hot,5.77,44.6,3.99,5.88,2.7,0.789,3.29,1.53,10.0,1.049,11.46,5.213,1.262,0
3594,37.0,16160,Manufacturing,Salaried,Auto,62970,0.877,62,0.0649,682,0,0,0.643,0.9,Coastal_High,100.0,20.3,11.31,1.61,12.27,0.904,4.59,5.97,7.51,3.361,12.685,7.09,1.975,0
3595,37.0,17200,Services,Contract,Auto,50290,0.777,57,0.0737,734,0,0,0.398,0.9,Inland_Hot,34.45,45.8,4.42,7.13,1.79,0.439,2.04,9.22,10.0,1.789,11.717,5.76,1.47,0
3596,48.0,13820,Services,Salaried,Auto,61920,0.702,47,0.0858,646,2,2,0.46,0.9,Coastal_High,87.18,43.6,7.17,0.92,9.94,0.458,3.15,7.94,7.51,3.239,10.786,6.258,1.659,0
3597,45.0,16490,Manufacturing,Salaried,Mortgage,670680,0.728,300,0.0425,840,0,0,0.593,0.9,Inland_Hot,21.63,44.6,7.3,6.48,1.87,0.646,2.78,5.03,1.12,1.5,6.342,3.436,0.7,0
3598,35.0,11290,Manufacturing,Contract,Auto,138240,0.774,95,0.0765,833,0,0,0.625,0.9,Inland_Normal,18.58,28.8,4.02,1.48,0.92,0.848,4.31,10.77,8.31,1.022,14.21,6.297,1.674,0
3599,37.0,18340,Manufacturing,Salaried,Mortgage,758120,0.493,254,0.0781,626,1,0,0.564,0.9,Coastal_Low,36.34,30.0,9.64,5.37,9.48,0.518,1.96,7.42,1.32,1.868,6.14,3.577,0.7,0
3600,41.0,15340,Construction,Contract,Auto,81240,0.921,58,0.0674,550,1,1,0.563,0.9,Inland_Hot,22.83,55.3,4.83,8.35,1.62,0.718,3.18,9.33,8.17,1.662,12.399,5.957,1.544,0
3601,43.0,12030,Services,Self-Employed,Mortgage,1198880,0.533,216,0.0843,633,0,0,0.399,0.9,Inland_Hot,12.19,58.2,4.88,7.65,2.88,0.355,2.83,6.51,2.79,1.462,6.961,3.661,0.7,0
3602,50.0,14310,Construction,Salaried,Auto,114880,0.58,34,0.0377,613,2,2,0.911,0.9,Coastal_Low,41.73,42.1,8.98,1.81,7.89,0.747,3.78,7.43,8.53,2.079,12.613,6.293,1.672,1
3603,44.0,25310,Construction,Salaried,Mortgage,744460,0.479,134,0.0605,684,0,0,0.304,0.9,Coastal_High,85.1,36.8,13.88,1.56,12.42,0.763,3.48,12.42,2.71,3.292,10.42,6.143,1.615,0
3604,32.0,14390,Transport,Salaried,Mortgage,840880,0.804,172,0.051,719,1,0,0.351,0.9,Inland_Normal,20.68,34.5,5.71,4.87,0.71,1.2,5.0,15.39,2.57,1.239,13.761,6.248,1.655,0
3605,34.0,17800,Manufacturing,Salaried,Mortgage,1303140,0.955,203,0.0647,688,1,0,0.102,0.9,Inland_Normal,12.74,29.5,4.21,5.11,1.25,0.878,4.17,7.22,1.79,0.953,9.213,4.257,0.899,0
3606,42.0,17780,Construction,Contract,Mortgage,1434150,0.565,294,0.0668,754,0,0,0.226,0.9,Coastal_High,75.39,27.8,11.02,2.62,18.48,0.914,3.95,9.7,1.99,3.023,10.011,5.819,1.492,0
3607,41.0,18920,Transport,Salaried,SME,525200,0.649,121,0.0674,667,1,0,0.41,0.9,Coastal_Low,62.67,39.3,3.54,1.77,4.14,0.848,4.29,12.84,2.18,2.358,11.135,5.869,1.511,1
3608,33.0,9640,Services,Salaried,Mortgage,533340,0.654,186,0.0416,652,0,0,0.241,0.9,Coastal_Low,43.67,33.5,3.85,3.19,6.41,0.375,2.05,1.84,1.9,1.879,4.454,2.909,0.7,0
3609,48.0,9910,Services,Salaried,SME,467660,0.627,90,0.0839,708,1,0,0.3,0.9,Coastal_Low,34.45,28.3,12.49,4.32,8.09,0.467,2.79,6.78,2.09,1.803,6.919,3.85,0.744,0
3610,25.0,11120,Construction,Salaried,SME,50000,0.702,105,0.0687,737,0,0,0.266,0.9,Inland_Hot,17.75,66.3,5.77,7.52,3.1,0.489,2.78,4.02,2.98,1.744,6.687,3.721,0.7,0
3611,43.0,19120,Manufacturing,Salaried,Auto,94480,0.7,57,0.0616,790,0,0,0.425,0.9,Coastal_High,76.5,26.6,14.39,1.35,9.55,0.658,3.58,9.39,5.16,2.858,10.752,6.016,1.567,0
3612,28.0,16660,Services,Salaried,Mortgage,368600,0.826,193,0.0488,655,0,0,0.625,0.9,Coastal_Low,60.39,31.5,9.94,3.94,5.85,0.352,2.75,10.74,1.4,2.387,7.32,4.36,0.938,0
3613,47.0,16330,Services,Self-Employed,Mortgage,721860,0.717,264,0.0837,812,0,0,0.118,0.9,Inland_Hot,28.04,42.1,2.14,6.99,1.66,0.492,1.92,8.82,2.49,1.522,7.149,3.773,0.715,0
3614,38.0,14290,Manufacturing,Salaried,Auto,137110,0.546,62,0.0971,613,2,1,0.461,0.9,Coastal_High,96.21,28.7,11.13,0.0,12.45,0.74,3.72,6.59,8.61,3.37,12.343,6.959,1.925,1
3615,46.0,8830,Construction,Salaried,Mortgage,655500,0.878,145,0.0972,695,2,2,0.723,0.9,Coastal_Low,33.86,39.3,6.36,1.55,3.85,0.849,4.16,2.86,1.0,1.682,7.335,3.943,0.78,0
3616,37.0,11800,Transport,Salaried,Mortgage,1019280,0.89,257,0.0685,616,0,0,0.525,0.9,Coastal_High,69.82,53.7,10.35,1.93,10.22,0.444,2.19,10.83,1.0,3.043,6.934,4.599,1.029,0
3617,51.0,16320,Manufacturing,Salaried,Auto,50000,0.656,66,0.0809,623,1,0,0.293,0.9,Coastal_High,61.49,47.9,11.65,0.0,10.08,0.617,2.31,11.68,10.0,2.741,13.207,6.928,1.913,0
3618,25.0,14010,Construction,Salaried,SME,374470,0.827,96,0.0728,655,0,0,0.6,0.9,Inland_Hot,33.63,50.0,5.54,6.38,1.81,0.92,4.54,5.88,3.12,1.843,10.027,5.117,1.225,0
3619,47.0,16110,Construction,Salaried,Auto,117890,0.86,63,0.0524,672,1,0,0.607,0.9,Coastal_High,71.35,38.4,7.43,4.03,15.3,0.517,2.3,10.79,7.82,2.951,11.318,6.298,1.674,0
3620,35.0,8050,Services,Salaried,Mortgage,896600,0.714,239,0.075,557,1,1,0.636,0.9,Coastal_High,79.18,34.4,11.21,6.61,16.35,0.437,1.46,6.26,4.02,3.227,6.765,4.642,1.045,0
3621,43.0,14920,Services,Salaried,Auto,103560,0.666,45,0.0828,868,0,0,0.627,0.9,Coastal_Low,39.85,29.2,3.65,3.69,4.32,0.39,2.37,12.6,9.49,1.671,12.538,6.017,1.567,0
3622,43.0,8000,Services,Salaried,Mortgage,867680,0.903,216,0.0384,666,0,0,0.514,0.9,Coastal_High,75.75,25.0,10.56,4.6,12.57,0.479,2.71,3.49,1.86,2.864,5.767,4.025,0.811,0
3623,29.0,8900,Construction,Self-Employed,Mortgage,1119330,0.713,288,0.0506,698,2,2,0.593,0.9,Coastal_Low,50.11,23.9,4.19,0.05,4.81,0.596,2.76,5.74,1.0,1.816,6.318,3.616,0.7,0
3624,48.0,10170,Manufacturing,Salaried,SME,400580,0.862,54,0.0517,586,1,1,0.164,0.9,Inland_Normal,15.29,25.5,1.98,2.59,1.15,0.714,2.71,7.63,2.01,0.871,7.81,3.647,0.7,0
3625,43.0,8000,Construction,Self-Employed,Mortgage,368030,0.98,235,0.0744,850,1,0,0.694,0.9,Inland_Normal,21.1,31.3,2.34,4.65,0.81,0.758,3.59,8.23,2.34,1.134,9.017,4.287,0.91,0
3626,41.0,10890,Services,Salaried,Mortgage,745480,0.825,238,0.044,721,0,0,0.069,0.9,Coastal_Low,43.56,5.2,3.29,3.96,4.47,0.412,2.22,5.95,2.49,1.404,6.292,3.359,0.7,1
3627,43.0,16760,Services,Contract,Mortgage,870880,0.548,294,0.0605,808,0,0,0.321,0.9,Coastal_High,76.07,18.5,7.63,5.78,9.93,0.301,1.86,8.1,1.06,2.667,5.46,3.784,0.72,0
3628,41.0,23920,Transport,Salaried,SME,190550,0.617,78,0.0656,557,1,1,0.267,0.9,Coastal_Low,51.87,20.3,6.35,2.57,3.46,0.782,3.41,11.35,1.53,1.853,9.394,4.869,1.131,0
3629,47.0,12110,Construction,Salaried,Auto,149400,0.612,94,0.0537,702,3,2,0.622,0.9,Coastal_High,57.01,27.9,8.87,7.29,3.79,0.754,4.15,5.76,8.49,2.225,12.406,6.298,1.674,1
3630,36.0,11530,Services,Self-Employed,Auto,144280,0.776,57,0.0724,672,2,2,0.65,0.9,Coastal_High,78.37,13.0,4.11,1.96,8.88,0.447,2.43,9.81,6.8,2.488,10.309,5.616,1.415,0
3631,47.0,14300,Services,Self-Employed,Auto,50000,0.478,74,0.0781,562,0,0,0.144,0.9,Inland_Hot,28.05,55.6,5.37,7.58,1.82,0.443,2.03,4.74,8.32,1.802,9.368,4.829,1.116,0
3632,45.0,13470,Manufacturing,Contract,Mortgage,1158030,0.721,286,0.0359,570,5,4,0.812,0.9,Coastal_High,67.43,21.5,9.66,1.02,12.85,0.706,3.36,13.44,3.02,2.538,10.649,5.782,1.478,1
3633,39.0,10000,Construction,Salaried,Auto,166970,0.633,67,0.0552,639,1,0,0.32,0.9,Inland_Normal,16.17,36.8,2.66,4.57,0.16,0.824,3.82,3.91,7.93,1.082,11.457,5.232,1.269,0
3634,55.0,18630,Services,Salaried,Mortgage,885340,0.451,279,0.0707,900,0,0,0.203,0.9,Coastal_Low,56.17,23.6,4.99,3.91,7.49,0.49,2.39,8.56,2.09,2.104,7.209,4.146,0.857,0
3635,44.0,13330,Transport,Salaried,Mortgage,1002800,0.714,208,0.0878,690,0,0,0.504,0.9,Inland_Normal,22.93,35.9,4.12,4.8,1.88,0.758,3.95,9.48,2.89,1.314,10.015,4.794,1.103,0
3636,42.0,11520,Construction,Self-Employed,Auto,161350,0.547,41,0.0707,739,0,0,0.367,0.9,Inland_Hot,24.65,51.9,4.89,7.1,2.01,0.659,3.8,8.35,10.0,1.649,13.527,6.401,1.713,0
3637,45.0,11950,Transport,Contract,SME,397230,0.615,86,0.0648,708,3,2,0.259,0.9,Coastal_High,63.75,35.5,10.63,1.51,14.05,0.8,3.63,6.95,3.0,2.713,9.189,5.303,1.296,0
3638,39.0,38420,Services,Salaried,Mortgage,818610,0.813,59,0.0466,642,0,0,0.567,0.9,Inland_Hot,17.33,53.8,6.79,6.63,2.25,0.484,2.21,6.29,1.8,1.531,6.184,3.392,0.7,0
3639,50.0,20450,Manufacturing,Self-Employed,Mortgage,889220,0.695,300,0.0716,599,0,0,0.459,0.9,Inland_Normal,18.47,36.6,5.01,4.6,0.79,0.886,5.0,16.66,2.35,1.2,13.065,5.946,1.54,0
3640,40.0,13100,Manufacturing,Salaried,Mortgage,826740,0.856,300,0.0687,620,0,0,0.257,0.9,Coastal_Low,51.43,52.6,6.76,4.13,5.11,0.949,5.0,13.9,3.65,2.4,13.204,6.722,1.835,0
3641,47.0,8000,Manufacturing,Salaried,Mortgage,842490,0.82,147,0.0826,701,0,0,0.287,0.9,Inland_Hot,16.5,45.7,3.12,5.45,0.0,0.718,3.53,12.6,1.49,1.242,9.651,4.606,1.031,0
3642,31.0,8000,Construction,Salaried,SME,103320,0.856,113,0.0752,655,0,0,0.461,0.9,Inland_Hot,29.74,50.0,7.39,8.36,1.21,0.648,2.76,8.41,1.0,1.797,7.276,3.988,0.797,0
3643,26.0,15530,Manufacturing,Salaried,Auto,138360,0.871,57,0.0567,638,0,0,0.525,0.9,Inland_Hot,25.84,44.7,2.02,6.77,2.73,0.955,4.22,7.99,10.0,1.527,14.638,6.771,1.854,0
3644,43.0,13350,Construction,Salaried,Auto,64340,0.675,76,0.0923,686,0,0,0.292,0.9,Inland_Hot,22.08,54.0,6.11,8.46,2.64,0.578,2.99,12.48,10.0,1.678,13.868,6.554,1.771,0
3645,37.0,9460,Transport,Salaried,Auto,140440,0.689,53,0.0646,727,1,1,0.466,0.9,Inland_Hot,37.62,74.6,4.31,7.27,0.35,0.867,4.65,14.58,10.0,2.263,16.697,8.036,2.0,0
3646,38.0,14230,Services,Salaried,Mortgage,918880,0.596,300,0.0632,577,2,1,0.337,0.9,Inland_Hot,31.9,50.2,3.92,6.0,1.62,0.382,2.49,7.66,1.19,1.759,6.154,3.517,0.7,0
3647,25.0,11140,Services,Salaried,Auto,147990,0.763,60,0.0811,552,2,1,0.65,0.9,Coastal_Low,39.67,16.3,11.04,2.54,9.2,0.303,1.05,11.11,7.92,1.725,9.834,4.968,1.169,0
3648,54.0,11610,Manufacturing,Self-Employed,Mortgage,1261580,0.73,267,0.0675,627,0,0,0.484,0.9,Inland_Normal,24.17,32.0,3.64,4.92,1.54,0.697,2.64,10.73,3.21,1.269,9.348,4.501,0.992,0
3649,41.0,14000,Construction,Salaried,Auto,107260,0.589,63,0.064,603,1,0,0.087,0.9,Inland_Hot,0.98,67.3,1.68,7.61,0.75,0.715,4.01,11.69,10.0,1.201,14.859,6.664,1.813,0
3650,51.0,9990,Construction,Salaried,SME,353480,0.733,68,0.0605,606,0,0,0.701,0.9,Coastal_Low,42.99,20.3,7.81,1.48,1.0,0.844,5.0,5.97,1.0,1.582,8.921,4.518,0.998,0
3651,29.0,8620,Transport,Salaried,Auto,157760,0.831,54,0.0512,798,0,0,0.366,0.9,Coastal_High,78.91,29.9,10.63,3.17,11.55,0.803,4.29,8.87,7.04,2.97,12.728,6.873,1.892,0
3652,41.0,8730,Manufacturing,Contract,Mortgage,1003560,0.678,145,0.0708,733,1,0,0.182,0.9,Coastal_Low,44.55,39.9,2.51,4.06,9.91,0.609,2.34,9.92,2.02,2.07,7.88,4.394,0.951,0
3653,43.0,12760,Construction,Salaried,SME,416840,0.734,66,0.0564,851,0,0,0.476,0.9,Coastal_High,71.78,39.3,5.92,3.5,9.37,0.749,3.99,4.99,4.02,2.789,9.347,5.412,1.338,0
3654,41.0,8000,Services,Contract,Mortgage,848620,0.762,232,0.0531,563,0,0,0.711,0.9,Inland_Hot,28.51,61.8,8.33,2.77,1.66,0.584,2.85,6.24,2.43,1.889,7.368,4.08,0.832,0
3655,42.0,36020,Services,Salaried,Mortgage,1036110,0.786,220,0.0676,690,4,3,0.82,0.9,Inland_Normal,21.58,21.2,1.86,4.38,1.06,0.513,1.79,4.51,1.59,0.987,5.275,2.702,0.7,0
3656,29.0,21790,Services,Salaried,Mortgage,945550,0.788,217,0.0616,631,4,3,0.893,0.9,Coastal_High,68.98,34.7,9.2,3.46,16.01,0.358,1.65,5.23,3.09,2.881,5.814,4.054,0.822,0
3657,43.0,20000,Manufacturing,Salaried,Mortgage,1046820,0.674,270,0.0813,673,0,0,0.089,0.9,Coastal_Low,53.78,18.9,6.98,4.32,9.18,0.838,4.46,6.72,3.47,2.062,10.18,5.309,1.299,0
3658,33.0,10530,Construction,Salaried,Auto,187440,0.452,69,0.0914,658,0,0,0.894,0.9,Coastal_High,79.37,17.1,8.4,4.88,13.86,0.685,2.77,5.91,10.0,2.829,12.048,6.517,1.757,0
3659,35.0,10680,Services,Salaried,Auto,104300,0.644,56,0.0517,673,1,1,0.5,0.9,Inland_Hot,23.74,55.3,3.04,8.14,2.58,0.432,2.25,0.0,8.5,1.67,8.198,4.281,0.908,0
3660,40.0,8510,Services,Salaried,SME,716410,0.664,72,0.0614,748,0,0,0.497,0.9,Inland_Normal,28.57,42.6,7.52,5.29,0.51,0.416,1.55,5.71,1.46,1.596,5.082,2.99,0.7,0
3661,37.0,31290,Construction,Salaried,Auto,84290,0.883,54,0.0606,733,2,2,0.976,0.9,Coastal_High,76.56,30.4,12.51,4.73,19.14,0.512,2.55,1.71,6.03,3.17,7.706,4.984,1.175,0
3662,38.0,25670,Manufacturing,Salaried,Auto,111700,0.582,82,0.0598,694,0,0,0.787,0.9,Coastal_High,94.03,33.6,5.19,3.02,10.3,0.92,4.59,10.05,10.0,3.261,15.449,8.136,2.0,0
3663,49.0,19630,Services,Self-Employed,Mortgage,801540,0.897,229,0.062,687,2,2,0.49,0.9,Coastal_High,66.72,36.7,17.53,3.55,9.75,0.37,1.61,6.19,1.74,2.866,5.299,3.839,0.74,0
3664,39.0,14290,Transport,Self-Employed,Mortgage,1022980,0.786,199,0.0665,689,0,0,0.274,0.9,Inland_Hot,11.15,59.9,3.16,6.54,3.17,0.841,4.55,11.57,1.0,1.418,10.234,4.945,1.16,0
3665,37.0,12840,Services,Salaried,Auto,141160,0.815,70,0.0629,645,2,1,0.273,0.9,Inland_Hot,28.89,58.0,6.22,8.97,2.44,0.413,2.27,2.52,7.11,1.911,8.075,4.377,0.944,0
3666,39.0,18360,Transport,Salaried,Mortgage,1027510,0.635,300,0.0432,779,0,0,0.564,0.9,Coastal_High,43.77,37.0,7.8,4.33,14.75,0.574,3.13,6.09,3.73,2.239,8.289,4.659,1.052,0
3667,31.0,28420,Services,Salaried,SME,214440,0.595,112,0.0495,702,0,0,0.487,0.9,Coastal_High,75.34,33.9,10.49,1.61,10.88,0.484,3.48,11.64,3.52,2.898,9.839,5.674,1.437,0
3668,41.0,19400,Manufacturing,Salaried,Mortgage,545150,0.92,269,0.0709,782,0,0,0.291,0.9,Coastal_Low,40.82,45.4,7.82,2.23,6.36,0.748,4.48,6.26,2.35,2.049,9.117,4.877,1.134,0
3669,46.0,9610,Manufacturing,Self-Employed,Mortgage,803720,0.604,197,0.0564,800,1,0,0.329,0.9,Inland_Hot,35.35,57.3,4.49,5.24,2.53,0.833,4.44,11.13,2.45,1.975,10.858,5.529,1.382,0
3670,43.0,11040,Services,Self-Employed,Mortgage,857220,0.607,300,0.0561,660,1,0,0.283,0.9,Inland_Hot,11.92,53.2,4.22,6.11,1.27,0.273,1.72,4.47,1.63,1.304,4.519,2.59,0.7,0
3671,40.0,18090,Construction,Salaried,Mortgage,818590,0.558,216,0.0691,635,0,0,0.363,0.9,Inland_Normal,29.89,32.2,2.81,4.39,0.04,0.959,5.0,7.48,3.71,1.353,11.345,5.35,1.314,0
3672,45.0,10620,Services,Salaried,Mortgage,642830,0.554,260,0.0736,636,1,1,0.764,0.9,Inland_Normal,16.68,33.9,6.45,5.58,0.99,0.341,1.6,8.86,1.33,1.163,5.755,3.0,0.7,0
3673,36.0,12420,Services,Salaried,Auto,119420,0.736,43,0.1045,828,0,0,0.55,0.9,Coastal_High,84.7,15.8,7.64,3.62,8.81,0.308,1.46,10.06,10.0,2.782,11.11,6.114,1.604,0
